COURSE,E19_GRADE_12,F20_GRADE_12,E20_GRADE_12,F21_GRADE_12,E21_GRADE_12,F22_GRADE_12,E22_GRADE_12,F23_GRADE_12,E23_GRADE_12,F24_GRADE_12,E24_GRADE_12,F25_GRADE_12,E19_GRADE_10,F20_GRADE_10,E20_GRADE_10,F21_GRADE_10,E21_GRADE_10,F22_GRADE_10,E22_GRADE_10,F23_GRADE_10,E23_GRADE_10,F24_GRADE_10,E24_GRADE_10,F25_GRADE_10,E19_GRADE_7,F20_GRADE_7,E20_GRADE_7,F21_GRADE_7,E21_GRADE_7,F22_GRADE_7,E22_GRADE_7,F23_GRADE_7,E23_GRADE_7,F24_GRADE_7,E24_GRADE_7,F25_GRADE_7,E19_GRADE_4,F20_GRADE_4,E20_GRADE_4,F21_GRADE_4,E21_GRADE_4,F22_GRADE_4,E22_GRADE_4,F23_GRADE_4,E23_GRADE_4,F24_GRADE_4,E24_GRADE_4,F25_GRADE_4,E19_GRADE_02,F20_GRADE_02,E20_GRADE_02,F21_GRADE_02,E21_GRADE_02,F22_GRADE_02,E22_GRADE_02,F23_GRADE_02,E23_GRADE_02,F24_GRADE_02,E24_GRADE_02,F25_GRADE_02,E19_GRADE_00,F20_GRADE_00,E20_GRADE_00,F21_GRADE_00,E21_GRADE_00,F22_GRADE_00,E22_GRADE_00,F23_GRADE_00,E23_GRADE_00,F24_GRADE_00,E24_GRADE_00,F25_GRADE_00,E19_GRADE_MINUS_3,F20_GRADE_MINUS_3,E20_GRADE_MINUS_3,F21_GRADE_MINUS_3,E21_GRADE_MINUS_3,F22_GRADE_MINUS_3,E22_GRADE_MINUS_3,F23_GRADE_MINUS_3,E23_GRADE_MINUS_3,F24_GRADE_MINUS_3,E24_GRADE_MINUS_3,F25_GRADE_MINUS_3,E19_PASSED,F20_PASSED,E20_PASSED,F21_PASSED,E21_PASSED,F22_PASSED,E22_PASSED,F23_PASSED,E23_PASSED,F24_PASSED,E24_PASSED,F25_PASSED,E19_FAILED,F20_FAILED,E20_FAILED,F21_FAILED,E21_FAILED,F22_FAILED,E22_FAILED,F23_FAILED,E23_FAILED,F24_FAILED,E24_FAILED,F25_FAILED,E19_ABSENT,F20_ABSENT,E20_ABSENT,F21_ABSENT,E21_ABSENT,F22_ABSENT,E22_ABSENT,F23_ABSENT,E23_ABSENT,F24_ABSENT,E24_ABSENT,F25_ABSENT
46797,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,6,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46800,No data,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46901,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,8,No data,7,No data,10,No data,10,No data,17,No data,No data,No data,2,No data,4,No data,1,No data,2,No data,1,No data,No data,No data,2,No data,No data,No data,No data,No data,1,No data,3,No data,No data,No data
46905,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,No data,11,No data,No data,No data,No data,27,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,No data
46910,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,14,No data,19,No data,28,No data,22,No data,10,No data,No data,No data,2,No data,0,No data,3,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46915,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,5,No data,No data,No data,No data,6,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46920,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,19,11,No data,14,No data,11,No data,15,No data,No data,No data,No data,0,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46925,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,25,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,No data,No data,No data
46W11,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,22,No data,24,No data,19,No data,13,No data,11,No data,2,No data,2,No data,0,No data,4,No data,4,No data,7,No data,7,No data,9,No data,6,No data,8,No data,2,No data,6,No data
46W14,2,No data,2,No data,2,No data,0,No data,1,No data,1,No data,1,No data,9,No data,13,No data,4,No data,3,No data,7,No data,2,No data,1,No data,9,No data,1,No data,6,No data,5,No data,0,No data,0,No data,0,No data,0,No data,1,No data,1,No data,0,No data,1,No data,0,No data,1,No data,1,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,5,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,8,No data,8,No data,7,No data,No data,No data,6,No data
46W17,0,No data,2,No data,6,No data,1,No data,1,No data,4,No data,3,No data,4,No data,5,No data,2,No data,3,No data,1,No data,0,No data,3,No data,1,No data,2,No data,1,No data,2,No data,1,No data,1,No data,3,No data,2,No data,0,No data,0,No data,0,No data,1,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,7,No data,1,No data,8,No data,No data,No data,1,No data
46W21,No data,1,No data,3,No data,3,No data,1,No data,4,No data,2,No data,3,No data,8,No data,12,No data,5,No data,5,No data,4,No data,1,No data,5,No data,3,No data,3,No data,5,No data,1,No data,0,No data,3,No data,4,No data,0,No data,2,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,2,No data,No data,No data,No data,No data,No data,No data,1
46W24,No data,2,No data,6,No data,8,No data,4,No data,1,No data,No data,No data,3,No data,6,No data,8,No data,4,No data,2,No data,No data,No data,0,No data,3,No data,3,No data,5,No data,1,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,1,No data,No data,No data,0,No data,0,No data,0,No data,1,No data,0,No data,No data,No data,0,No data,0,No data,1,No data,0,No data,0,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,5,No data,No data,No data,4,No data,3,No data,2,No data,No data
46W27,No data,1,No data,4,No data,11,No data,4,No data,4,No data,2,No data,2,No data,9,No data,10,No data,3,No data,4,No data,2,No data,2,No data,6,No data,1,No data,1,No data,3,No data,0,No data,0,No data,0,No data,1,No data,3,No data,2,No data,0,No data,0,No data,0,No data,0,No data,3,No data,3,No data,3,No data,1,No data,0,No data,2,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,6,No data,7,No data,3,No data,5,No data,1,No data,1
46W31,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,4,No data,13,No data,14,No data,10,No data,10,No data,No data,No data,0,No data,0,No data,3,No data,0,No data,0,No data,No data,No data,1,No data,No data,No data,2,No data,4,No data,5,No data
46W34,0,No data,1,No data,2,No data,8,No data,7,No data,3,No data,3,No data,3,No data,10,No data,7,No data,9,No data,2,No data,3,No data,0,No data,3,No data,9,No data,1,No data,3,No data,1,No data,0,No data,0,No data,1,No data,1,No data,2,No data,0,No data,0,No data,0,No data,0,No data,1,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,2,No data,1,No data,6,No data,No data,No data,2,No data
46W37,1,No data,1,No data,1,No data,2,No data,2,No data,1,No data,2,No data,2,No data,4,No data,5,No data,3,No data,2,No data,1,No data,3,No data,3,No data,6,No data,4,No data,5,No data,1,No data,0,No data,1,No data,2,No data,5,No data,3,No data,0,No data,0,No data,0,No data,0,No data,0,No data,2,No data,0,No data,0,No data,0,No data,0,No data,1,No data,2,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,No data,No data,3,No data,1,No data,3,No data,4,No data
46W43,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W44,No data,No data,No data,No data,No data,No data,No data,7,No data,10,No data,6,No data,No data,No data,No data,No data,No data,No data,13,No data,9,No data,5,No data,No data,No data,No data,No data,No data,No data,6,No data,2,No data,0,No data,No data,No data,No data,No data,No data,No data,1,No data,2,No data,0,No data,No data,No data,No data,No data,No data,No data,0,No data,1,No data,0,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,2,No data,3
46W47,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,4,No data,No data,No data,No data,No data,No data,No data,No data,No data,6,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,15,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,1,No data,3
47201,No data,14,No data,12,No data,8,No data,11,No data,29,No data,No data,No data,18,No data,36,No data,19,No data,20,No data,30,No data,No data,No data,18,No data,50,No data,40,No data,27,No data,28,No data,No data,No data,18,No data,9,No data,8,No data,18,No data,19,No data,No data,No data,2,No data,0,No data,1,No data,7,No data,4,No data,No data,No data,1,No data,0,No data,0,No data,2,No data,0,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,6,No data,2,No data,3,No data,No data
47202,15,No data,16,No data,12,12,No data,18,29,No data,29,No data,37,No data,28,No data,29,27,No data,52,60,No data,53,No data,52,No data,55,No data,39,49,No data,62,72,No data,114,No data,36,No data,22,No data,24,25,No data,37,37,No data,36,No data,6,No data,6,No data,8,11,No data,13,4,No data,2,No data,1,No data,3,No data,3,5,No data,3,0,No data,0,No data,0,No data,0,No data,0,1,No data,0,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,4,No data,3,No data,4,2,No data,10,12,No data,4,No data
47203,0,No data,18,No data,10,No data,No data,No data,No data,No data,No data,No data,51,No data,27,No data,32,No data,No data,No data,No data,No data,No data,No data,45,No data,54,No data,43,No data,No data,No data,No data,No data,No data,No data,7,No data,19,No data,11,No data,No data,No data,No data,No data,No data,No data,1,No data,2,No data,2,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,110,No data,139,No data,176,No data,No data,No data,No data,No data,No data,No data,1,No data,2,No data,1,No data,4,No data,2,No data,2,No data,No data,No data,2,No data,No data,No data
47204,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,7,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47205,No data,No data,No data,2,No data,1,No data,0,No data,2,No data,4,No data,No data,No data,5,No data,2,No data,8,No data,11,No data,5,No data,No data,No data,7,No data,5,No data,5,No data,5,No data,4,No data,No data,No data,7,No data,1,No data,4,No data,4,No data,2,No data,No data,No data,0,No data,0,No data,1,No data,5,No data,0,No data,No data,No data,0,No data,0,No data,0,No data,2,No data,1,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,No data,No data,2,No data,No data
47207,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47209,2,No data,4,No data,2,No data,8,No data,3,No data,5,No data,1,No data,4,No data,12,No data,8,No data,6,No data,10,No data,2,No data,4,No data,4,No data,4,No data,5,No data,5,No data,0,No data,1,No data,1,No data,2,No data,5,No data,2,No data,0,No data,3,No data,0,No data,0,No data,0,No data,3,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,1,No data,No data,No data,No data,No data
47210,No data,No data,No data,3,No data,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,4,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47211,No data,No data,2,No data,5,No data,1,No data,6,No data,2,No data,No data,No data,25,No data,29,No data,15,No data,22,No data,20,No data,No data,No data,15,No data,5,No data,27,No data,25,No data,47,No data,No data,No data,0,No data,0,No data,9,No data,5,No data,8,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,1,No data,No data,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,0,No data,1,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,4,No data,No data,No data,1,No data
47212,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,3,No data,6,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47213,No data,No data,No data,No data,No data,No data,No data,No data,No data,5,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,8,No data,6,No data,No data,No data,No data,No data,No data,No data,No data,No data,5,No data,7,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,3,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,2
47214,No data,No data,No data,No data,No data,No data,No data,No data,5,No data,5,No data,No data,No data,No data,No data,No data,No data,No data,No data,6,No data,4,No data,No data,No data,No data,No data,No data,No data,No data,No data,4,No data,5,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,4,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,6,No data,6,No data
47215,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,12,No data,27,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,3,No data
47216,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47217,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,2,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47301,No data,15,No data,17,No data,22,No data,10,No data,15,No data,9,No data,20,No data,34,No data,22,No data,25,No data,30,No data,28,No data,15,No data,25,No data,32,No data,30,No data,35,No data,30,No data,9,No data,3,No data,5,No data,17,No data,17,No data,13,No data,0,No data,1,No data,4,No data,4,No data,4,No data,7,No data,0,No data,0,No data,0,No data,0,No data,2,No data,3,No data,0,No data,3,No data,0,No data,1,No data,0,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,10,No data,6,No data,7,No data,4,No data,2,No data,7
47302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data,0,No data,14,No data,14,No data,17,No data,16,No data,19,No data,20,No data,0,No data,0,No data,0,No data,0,No data,0,No data,0,No data,No data,No data,No data,No data,1,No data,1,No data,No data,No data,No data,No data
