COURSE,E21_LEARNING,E21_MOTIVATION,E21_FEEDBACK,E21_WORKLOAD
28022,"[0, 0, 1, 5, 1]","[0, 2, 1, 3, 1]","[0, 0, 2, 2, 3]","[0, 0, 2, 3, 2]"
28025,,,,
28121,,,,
28123,,,,
28125,,,,
28140,"[0, 0, 0, 5, 27]","[1, 0, 2, 17, 12]","[0, 0, 2, 8, 22]","[0, 1, 13, 15, 3]"
28150,"[2, 3, 9, 6, 1]","[5, 8, 5, 1, 0]","[5, 4, 8, 1, 1]","[0, 5, 7, 6, 1]"
28157,"[3, 2, 6, 11, 7]","[1, 3, 10, 8, 7]","[0, 2, 7, 10, 9]","[0, 3, 16, 8, 2]"
28160,,,,
28212,,,,
28213,"[0, 3, 9, 12, 4]","[0, 6, 8, 10, 4]","[3, 7, 7, 3, 8]","[1, 9, 11, 6, 1]"
28214,,,,
28216,,,,
28217,,,,
28221,,,,
28231,,,,
28233,"[1, 5, 8, 25, 16]","[1, 4, 10, 26, 14]","[3, 3, 19, 18, 12]","[2, 8, 38, 6, 1]"
28242,"[0, 1, 4, 18, 16]","[0, 2, 11, 17, 7]","[7, 11, 13, 3, 3]","[1, 6, 18, 10, 2]"
28244,"[1, 0, 2, 4, 10]","[1, 0, 1, 5, 10]","[0, 0, 1, 3, 12]","[0, 1, 8, 6, 1]"
28271,,,,
28310,"[0, 9, 6, 7, 4]","[4, 5, 5, 8, 4]","[0, 1, 3, 10, 12]","[3, 6, 13, 3, 1]"
28315,"[0, 0, 1, 12, 10]","[1, 0, 5, 9, 7]","[2, 6, 4, 8, 2]","[0, 2, 7, 10, 3]"
28316,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 1, 1, 0, 0]"
28322,"[0, 2, 10, 4, 4]","[1, 8, 4, 2, 5]","[0, 1, 5, 11, 3]","[0, 2, 7, 7, 4]"
28342,"[0, 3, 5, 17, 3]","[1, 4, 13, 7, 2]","[0, 2, 7, 11, 7]","[0, 2, 13, 11, 1]"
28344,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
28345,,,,
28346,,,,
28350,,,,
28352,"[0, 1, 4, 6, 4]","[2, 5, 5, 2, 1]","[0, 4, 2, 6, 3]","[0, 1, 3, 3, 8]"
28361,,,,
28415,,,,
28420,"[0, 1, 5, 10, 19]","[0, 7, 4, 18, 6]","[2, 1, 7, 14, 11]","[0, 0, 10, 15, 9]"
28423,,,,
28434,,,,
28443,,,,
28451,,,,
28455,"[0, 4, 3, 11, 1]","[1, 5, 7, 6, 0]","[8, 4, 5, 2, 0]","[2, 0, 9, 6, 2]"
28485,"[1, 8, 12, 16, 12]","[0, 3, 6, 21, 18]","[4, 4, 8, 13, 19]","[3, 15, 23, 3, 4]"
28515,"[0, 0, 0, 2, 2]","[0, 0, 1, 1, 2]","[0, 0, 0, 2, 2]","[0, 0, 2, 1, 1]"
28530,"[2, 2, 9, 9, 22]","[8, 6, 5, 17, 8]","[13, 10, 13, 6, 2]","[2, 0, 10, 16, 16]"
28535,,,,
28811,,,,
28831,"[0, 0, 0, 4, 12]","[0, 0, 0, 6, 10]","[0, 0, 6, 5, 5]","[0, 1, 1, 6, 8]"
28845,"[0, 0, 2, 2, 1]","[0, 1, 1, 1, 2]","[0, 0, 0, 1, 4]","[0, 1, 4, 0, 0]"
28850,,,,
28852,"[0, 1, 4, 8, 11]","[2, 2, 2, 9, 8]","[1, 0, 5, 10, 8]","[0, 2, 5, 12, 5]"
28855,,,,
28857,"[0, 1, 1, 4, 14]","[0, 2, 2, 4, 12]","[0, 0, 0, 3, 16]","[0, 1, 6, 5, 7]"
28864,,,,
28870,"[22, 22, 17, 16, 10]","[25, 17, 17, 15, 11]","[9, 14, 22, 22, 18]","[6, 20, 45, 8, 6]"
28871,,,,
28872,"[0, 0, 1, 4, 7]","[0, 1, 1, 6, 4]","[0, 1, 3, 4, 3]","[1, 2, 7, 1, 1]"
28885,,,,
28891,,,,
28892,,,,
28904,,,,
28905,,,,
28908,,,,
28909,,,,
28917,,,,
28923,,,,
28927,,,,
28928,,,,
28930,,,,
28932,,,,
28933,,,,
28934,,,,
29900,,,,
29902,,,,
29903,,,,
29905,,,,
30010,"[1, 2, 1, 2, 5]","[1, 3, 2, 2, 3]","[1, 0, 3, 6, 1]","[1, 0, 6, 1, 3]"
30020,,,,
30021,"[2, 1, 0, 2, 4]","[1, 1, 1, 3, 3]","[0, 1, 3, 4, 1]","[0, 1, 1, 3, 4]"
30032,"[0, 1, 1, 6, 31]","[0, 0, 3, 9, 27]","[0, 0, 1, 12, 26]","[0, 8, 19, 9, 2]"
30081,"[0, 0, 1, 4, 6]","[0, 0, 2, 7, 2]","[0, 0, 3, 4, 4]","[0, 3, 6, 1, 1]"
30082,"[0, 0, 2, 6, 0]","[0, 2, 2, 4, 0]","[1, 1, 3, 2, 1]","[0, 0, 3, 4, 1]"
30100,"[7, 5, 3, 9, 8]","[6, 8, 6, 5, 7]","[9, 6, 7, 7, 3]","[10, 10, 12, 0, 0]"
30110,,,,
30120,,,,
30131,"[0, 0, 7, 10, 7]","[0, 3, 7, 10, 4]","[4, 10, 5, 2, 3]","[2, 11, 11, 0, 0]"
30142,,,,
30150,,,,
30160,,,,
30202,"[6, 5, 7, 6, 3]","[5, 8, 9, 3, 2]","[12, 7, 5, 1, 2]","[1, 1, 6, 12, 7]"
30220,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
30230,"[2, 1, 5, 8, 10]","[1, 0, 4, 11, 10]","[0, 3, 3, 10, 10]","[1, 4, 11, 8, 1]"
30300,"[1, 1, 6, 8, 8]","[3, 2, 2, 6, 10]","[4, 3, 8, 6, 2]","[2, 2, 8, 5, 6]"
30310,,,,
30320,,,,
30330,"[0, 0, 1, 6, 1]","[0, 1, 1, 4, 2]","[0, 1, 3, 3, 1]","[0, 0, 2, 4, 2]"
30340,,,,
30350,"[1, 0, 0, 1, 7]","[0, 1, 1, 3, 3]","[1, 2, 4, 1, 0]","[0, 0, 1, 5, 2]"
30510,,,,
30530,,,,
30532,"[0, 1, 1, 4, 10]","[0, 1, 3, 4, 8]","[0, 0, 1, 5, 10]","[0, 1, 11, 3, 1]"
30535,"[0, 0, 0, 2, 1]","[0, 0, 0, 1, 2]","[0, 0, 1, 0, 2]","[0, 0, 2, 1, 0]"
30540,"[0, 0, 1, 2, 4]","[0, 0, 0, 3, 4]","[0, 1, 0, 1, 5]","[0, 0, 2, 5, 0]"
30545,"[0, 0, 2, 2, 5]","[0, 0, 1, 1, 7]","[0, 0, 3, 1, 5]","[0, 2, 6, 1, 0]"
30552,"[0, 0, 1, 4, 7]","[0, 1, 0, 6, 5]","[8, 3, 1, 0, 0]","[0, 0, 3, 3, 6]"
30554,,,,
30560,"[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 4, 0, 0]"
30564,,,,
30574,,,,
30710,,,,
30720,"[0, 0, 3, 3, 4]","[0, 2, 3, 2, 3]","[0, 1, 3, 1, 5]","[0, 0, 6, 2, 2]"
30745,,,,
30752,,,,
30755,,,,
30760,,,,
30787,,,,
30788,,,,
30790,"[0, 0, 1, 1, 7]","[0, 0, 1, 5, 3]","[0, 0, 3, 1, 4]","[0, 1, 6, 1, 0]"
30794,,,,
30911,"[0, 0, 0, 2, 5]","[0, 0, 0, 3, 4]","[0, 0, 2, 1, 4]","[0, 1, 5, 1, 0]"
30930,,,,
31001,"[10, 14, 18, 26, 15]","[27, 21, 16, 11, 7]","[7, 23, 14, 18, 20]","[3, 11, 32, 25, 11]"
31003,,,,
31011,"[1, 5, 9, 14, 14]","[1, 7, 5, 8, 21]","[4, 10, 5, 9, 15]","[3, 20, 15, 1, 3]"
31012,,,,
31015,,,,
31035,"[0, 0, 1, 5, 19]","[0, 2, 0, 4, 19]","[1, 0, 4, 8, 12]","[0, 2, 11, 9, 2]"
31039,,,,
31070,,,,
31200,"[0, 0, 2, 9, 16]","[0, 0, 2, 11, 14]","[0, 1, 6, 8, 12]","[0, 4, 19, 2, 2]"
31205,,,,
31220,"[0, 0, 0, 1, 11]","[0, 0, 0, 5, 7]","[0, 1, 1, 3, 7]","[0, 0, 2, 6, 4]"
31221,"[0, 0, 0, 1, 2]","[0, 0, 1, 0, 2]","[0, 0, 0, 3, 0]","[0, 0, 1, 0, 2]"
31240,,,,
31241,"[0, 1, 2, 31, 28]","[1, 2, 6, 31, 22]","[3, 10, 21, 16, 11]","[4, 15, 32, 7, 3]"
31245,,,,
31250,,,,
31260,,,,
31265,"[0, 0, 0, 4, 10]","[0, 0, 0, 5, 9]","[0, 0, 0, 4, 10]","[0, 0, 7, 4, 3]"
31270,"[0, 0, 0, 3, 1]","[0, 1, 1, 2, 0]","[0, 0, 0, 3, 1]","[0, 0, 0, 3, 1]"
31280,,,,
31290,,,,
31300,"[9, 9, 16, 19, 12]","[14, 14, 15, 13, 8]","[3, 13, 16, 22, 9]","[1, 3, 22, 29, 9]"
31301,,,,
31310,"[0, 2, 2, 9, 34]","[0, 1, 5, 20, 20]","[2, 3, 6, 19, 16]","[1, 0, 9, 11, 24]"
31320,,,,
31321,,,,
31340,"[2, 2, 4, 7, 6]","[1, 5, 4, 4, 7]","[0, 2, 6, 3, 10]","[0, 1, 8, 6, 5]"
31342,"[0, 0, 0, 7, 7]","[0, 0, 0, 7, 7]","[5, 4, 2, 2, 1]","[0, 0, 8, 3, 3]"
31343,,,,
31351,,,,
31352,"[0, 1, 2, 5, 6]","[1, 1, 2, 3, 7]","[0, 1, 1, 4, 8]","[0, 5, 6, 3, 0]"
31353,"[0, 0, 0, 1, 6]","[0, 0, 0, 0, 7]","[0, 0, 1, 1, 5]","[0, 1, 5, 1, 0]"
31354,"[1, 0, 2, 3, 4]","[0, 2, 0, 5, 3]","[2, 2, 2, 4, 0]","[2, 0, 6, 2, 0]"
31357,,,,
31372,,,,
31375,,,,
31377,"[0, 1, 2, 4, 9]","[0, 1, 0, 6, 9]","[0, 0, 1, 2, 13]","[0, 0, 8, 6, 2]"
31383,"[1, 13, 12, 20, 16]","[4, 9, 17, 20, 11]","[9, 17, 20, 8, 7]","[1, 4, 31, 15, 10]"
31385,"[0, 5, 11, 10, 3]","[0, 3, 8, 14, 4]","[5, 11, 6, 5, 1]","[0, 5, 16, 7, 0]"
31386,,,,
31388,,,,
31389,,,,
31390,,,,
31391,"[1, 4, 8, 16, 15]","[1, 7, 4, 16, 16]","[6, 9, 13, 6, 10]","[0, 2, 26, 13, 3]"
31392,,,,
31400,"[0, 0, 3, 9, 43]","[1, 3, 10, 18, 23]","[0, 1, 6, 12, 36]","[0, 2, 15, 25, 13]"
31405,,,,
31415,"[0, 0, 1, 1, 9]","[0, 0, 0, 2, 9]","[1, 0, 2, 2, 6]","[0, 0, 3, 6, 2]"
31417,"[0, 1, 1, 1, 3]","[0, 0, 2, 2, 1]","[0, 1, 1, 2, 1]","[0, 1, 2, 1, 1]"
31418,,,,
31420,,,,
31428,,,,
31430,,,,
31435,,,,
31445,,,,
31470,,,,
31631,"[1, 1, 1, 5, 4]","[1, 2, 4, 2, 2]","[0, 2, 2, 3, 4]","[0, 2, 6, 3, 0]"
31632,,,,
31633,,,,
31634,,,,
31710,,,,
31711,"[1, 0, 4, 2, 5]","[1, 0, 1, 5, 5]","[0, 1, 2, 5, 4]","[1, 6, 3, 2, 0]"
31713,,,,
31715,"[1, 5, 5, 6, 1]","[0, 4, 3, 8, 2]","[2, 2, 4, 5, 4]","[0, 2, 13, 2, 0]"
31725,,,,
31728,"[0, 0, 5, 8, 24]","[0, 1, 3, 10, 23]","[4, 11, 8, 7, 7]","[0, 8, 17, 12, 0]"
31730,"[0, 0, 1, 12, 21]","[0, 0, 1, 12, 21]","[0, 0, 3, 12, 19]","[0, 3, 17, 9, 5]"
31735,"[0, 2, 2, 16, 6]","[1, 3, 5, 10, 7]","[1, 5, 5, 9, 5]","[0, 3, 17, 6, 0]"
31742,,,,
31745,,,,
31750,"[1, 0, 0, 3, 9]","[1, 0, 2, 5, 5]","[0, 4, 2, 3, 4]","[0, 0, 7, 6, 0]"
31756,,,,
31761,,,,
31762,,,,
31765,,,,
31770,,,,
31773,"[0, 0, 0, 4, 9]","[0, 0, 1, 5, 7]","[0, 0, 2, 1, 10]","[0, 0, 6, 5, 2]"
31776,,,,
31778,,,,
31782,,,,
31783,"[0, 0, 0, 6, 20]","[0, 0, 2, 6, 18]","[0, 1, 6, 6, 12]","[0, 4, 11, 6, 4]"
31787,"[0, 1, 0, 1, 4]","[0, 1, 1, 0, 4]","[1, 1, 0, 1, 3]","[0, 0, 4, 1, 1]"
31789,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
31790,,,,
31792,"[0, 0, 0, 1, 11]","[0, 1, 1, 3, 7]","[1, 2, 1, 2, 6]","[0, 0, 7, 4, 1]"
31795,,,,
31940,,,,
34019,,,,
34020,,,,
34021,"[0, 1, 0, 5, 10]","[1, 0, 2, 6, 7]","[0, 0, 0, 3, 13]","[0, 4, 10, 2, 0]"
34022,"[0, 1, 0, 0, 2]","[0, 0, 0, 2, 1]","[0, 0, 0, 0, 3]","[0, 0, 1, 1, 0]"
34029,"[0, 0, 0, 3, 21]","[0, 0, 2, 1, 21]","[0, 1, 2, 2, 19]","[0, 1, 10, 7, 6]"
34031,,,,
34032,"[0, 0, 0, 1, 14]","[0, 0, 2, 8, 5]","[0, 2, 3, 6, 4]","[0, 1, 8, 5, 1]"
34034,"[0, 0, 2, 7, 3]","[1, 3, 1, 6, 1]","[0, 0, 6, 4, 2]","[0, 0, 2, 6, 4]"
34038,,,,
34041,,,,
34042,"[0, 0, 1, 4, 1]","[0, 0, 2, 2, 2]","[0, 0, 0, 2, 4]","[0, 0, 3, 2, 1]"
34043,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]"
34046,"[0, 0, 0, 2, 3]","[0, 0, 0, 2, 3]","[0, 0, 0, 1, 4]","[0, 1, 2, 1, 1]"
34051,,,,
34052,"[0, 0, 2, 0, 8]","[0, 0, 3, 3, 4]","[0, 1, 1, 2, 6]","[0, 1, 7, 2, 0]"
34053,,,,
34060,,,,
34091,,,,
34092,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[0, 1, 1, 2, 1]"
34094,,,,
34120,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34121,,,,
34126,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]"
34127,,,,
34129,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34130,"[0, 0, 0, 2, 8]","[0, 0, 0, 3, 6]","[0, 0, 1, 3, 5]","[0, 0, 2, 7, 0]"
34153,"[0, 0, 2, 0, 5]","[0, 1, 1, 2, 3]","[0, 1, 3, 2, 1]","[1, 3, 3, 0, 0]"
34156,,,,
34190,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34192,,,,
34193,,,,
34194,"[0, 0, 0, 3, 3]","[0, 0, 1, 2, 3]","[0, 0, 0, 0, 6]","[0, 0, 6, 0, 0]"
34210,,,,
34220,,,,
34229,,,,
34230,"[0, 0, 0, 3, 4]","[0, 0, 0, 3, 3]","[0, 0, 1, 3, 2]","[0, 1, 2, 1, 2]"
34240,,,,
34241,,,,
34249,,,,
34250,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34251,"[0, 1, 0, 1, 1]","[0, 0, 0, 1, 2]","[0, 1, 0, 0, 2]","[0, 0, 1, 2, 0]"
34269,,,,
34290,,,,
34302,"[0, 3, 2, 4, 4]","[2, 0, 1, 6, 3]","[0, 0, 3, 6, 4]","[0, 1, 9, 3, 0]"
34313,"[0, 2, 5, 8, 23]","[0, 2, 9, 11, 16]","[6, 6, 16, 5, 5]","[2, 11, 21, 3, 2]"
34315,,,,
34318,,,,
34322,,,,
34323,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
34331,"[0, 1, 1, 2, 5]","[0, 1, 2, 1, 5]","[0, 0, 4, 2, 3]","[1, 0, 6, 2, 0]"
34332,"[0, 1, 0, 0, 2]","[0, 1, 1, 0, 1]","[0, 0, 0, 2, 1]","[0, 0, 1, 1, 1]"
34333,,,,
34334,"[0, 2, 3, 5, 7]","[3, 3, 2, 4, 5]","[1, 2, 3, 7, 4]","[1, 0, 10, 5, 1]"
34338,"[0, 1, 0, 3, 4]","[0, 0, 0, 4, 4]","[0, 0, 4, 1, 3]","[0, 1, 5, 1, 1]"
34339,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34343,,,,
34345,"[0, 0, 0, 3, 5]","[0, 0, 1, 4, 3]","[0, 1, 2, 1, 4]","[0, 0, 4, 2, 2]"
34346,,,,
34347,,,,
34348,"[0, 0, 2, 0, 0]","[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]","[0, 1, 1, 0, 0]"
34349,,,,
34351,"[0, 0, 1, 7, 8]","[0, 1, 1, 7, 7]","[0, 1, 0, 7, 8]","[0, 0, 10, 3, 3]"
34352,,,,
34357,"[0, 0, 1, 3, 9]","[1, 0, 0, 2, 10]","[0, 0, 1, 3, 9]","[0, 0, 3, 5, 5]"
34359,,,,
34360,,,,
34362,,,,
34363,"[0, 0, 0, 0, 9]","[0, 0, 0, 0, 9]","[0, 0, 0, 0, 9]","[0, 1, 7, 1, 0]"
34365,"[0, 1, 2, 7, 6]","[0, 1, 2, 7, 6]","[0, 3, 3, 6, 4]","[0, 0, 10, 5, 1]"
34366,"[5, 1, 5, 7, 8]","[3, 2, 4, 9, 7]","[2, 2, 2, 11, 8]","[2, 4, 15, 3, 1]"
34367,"[0, 0, 0, 4, 3]","[0, 0, 2, 2, 3]","[0, 0, 1, 4, 2]","[0, 0, 4, 1, 2]"
34368,"[4, 2, 3, 6, 6]","[3, 4, 4, 4, 6]","[1, 3, 5, 7, 5]","[2, 1, 13, 3, 2]"
34369,"[1, 0, 2, 5, 0]","[0, 0, 1, 6, 1]","[0, 0, 3, 3, 2]","[0, 0, 5, 2, 0]"
34370,,,,
34371,"[0, 0, 1, 0, 3]","[0, 0, 0, 1, 3]","[0, 0, 1, 2, 1]","[0, 0, 0, 3, 1]"
34372,,,,
34373,,,,
34390,,,,
34393,,,,
34430,,,,
34440,,,,
34451,"[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]"
34492,"[0, 0, 1, 0, 1]","[0, 1, 0, 0, 1]","[0, 1, 1, 0, 0]","[0, 0, 2, 0, 0]"
34495,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34539,,,,
34540,"[0, 0, 3, 4, 2]","[0, 1, 1, 6, 1]","[0, 0, 2, 1, 6]","[0, 1, 5, 3, 0]"
34541,"[0, 0, 0, 7, 3]","[0, 0, 0, 7, 3]","[0, 0, 1, 4, 5]","[1, 0, 3, 6, 0]"
34551,"[0, 0, 0, 4, 6]","[0, 0, 2, 2, 6]","[0, 0, 1, 4, 5]","[0, 1, 6, 2, 1]"
34552,,,,
34553,,,,
34590,,,,
34591,,,,
38798,,,,
38799,,,,
41000,"[0, 4, 3, 22, 12]","[0, 4, 8, 15, 12]","[3, 4, 6, 21, 6]","[0, 4, 18, 14, 4]"
41011,"[0, 1, 10, 25, 16]","[0, 1, 7, 26, 18]","[2, 6, 13, 11, 19]","[0, 11, 29, 8, 2]"
41012,"[0, 0, 5, 20, 25]","[0, 4, 15, 16, 15]","[0, 5, 7, 13, 25]","[0, 8, 26, 15, 1]"
41013,"[0, 0, 6, 16, 26]","[0, 2, 6, 12, 28]","[0, 1, 13, 12, 22]","[0, 6, 27, 12, 3]"
41015,"[0, 0, 8, 22, 28]","[1, 9, 20, 15, 10]","[0, 7, 11, 27, 10]","[1, 3, 20, 22, 9]"
41020,,,,
41028,,,,
41029,,,,
41031,,,,
41045,"[1, 0, 4, 9, 6]","[1, 0, 8, 5, 6]","[0, 2, 7, 8, 3]","[0, 1, 15, 4, 0]"
41051,"[1, 4, 16, 34, 10]","[2, 10, 20, 24, 6]","[2, 6, 8, 29, 17]","[3, 21, 21, 12, 5]"
41061,,,,
41073,"[0, 0, 0, 9, 30]","[0, 0, 2, 10, 27]","[0, 1, 9, 10, 19]","[0, 1, 23, 13, 2]"
41083,,,,
41084,"[0, 2, 1, 15, 16]","[0, 0, 3, 17, 14]","[0, 3, 6, 11, 14]","[0, 7, 21, 4, 2]"
41102,"[0, 0, 2, 23, 21]","[0, 4, 7, 22, 13]","[1, 2, 1, 24, 18]","[0, 6, 28, 7, 5]"
41107,,,,
41111,"[1, 1, 8, 10, 15]","[1, 5, 7, 13, 9]","[2, 2, 14, 8, 7]","[0, 8, 18, 3, 5]"
41112,"[0, 0, 1, 3, 10]","[0, 0, 0, 1, 13]","[0, 1, 2, 4, 7]","[0, 7, 6, 0, 1]"
41113,"[0, 0, 1, 1, 4]","[0, 0, 0, 3, 3]","[0, 0, 3, 0, 3]","[0, 1, 4, 1, 0]"
41117,"[0, 0, 0, 6, 10]","[0, 0, 2, 4, 9]","[0, 0, 1, 7, 8]","[0, 1, 9, 6, 0]"
41126,,,,
41129,"[0, 1, 5, 12, 16]","[0, 2, 4, 14, 14]","[2, 2, 4, 14, 12]","[0, 2, 17, 13, 2]"
41201,"[0, 0, 1, 4, 2]","[0, 0, 0, 3, 4]","[0, 1, 2, 4, 0]","[0, 3, 4, 0, 0]"
41203,"[0, 3, 2, 11, 36]","[0, 2, 7, 18, 24]","[1, 4, 8, 27, 11]","[1, 8, 22, 16, 4]"
41216,"[0, 0, 1, 5, 6]","[0, 0, 0, 4, 8]","[0, 0, 0, 2, 10]","[1, 1, 8, 1, 1]"
41222,"[0, 0, 3, 4, 8]","[1, 0, 2, 6, 5]","[0, 0, 1, 3, 10]","[0, 0, 2, 2, 10]"
41226,,,,
41236,"[1, 2, 1, 9, 16]","[1, 3, 4, 13, 8]","[1, 2, 7, 14, 5]","[0, 4, 13, 8, 4]"
41237,,,,
41270,,,,
41271,,,,
41275,"[0, 0, 1, 5, 4]","[0, 0, 0, 5, 5]","[0, 0, 0, 3, 7]","[0, 2, 6, 2, 0]"
41280,,,,
41312,"[1, 1, 3, 26, 31]","[4, 5, 12, 17, 22]","[0, 1, 2, 17, 40]","[1, 3, 32, 17, 7]"
41315,,,,
41316,"[0, 0, 3, 1, 21]","[0, 0, 1, 6, 18]","[0, 2, 6, 9, 8]","[0, 0, 6, 9, 10]"
41317,,,,
41320,"[3, 7, 8, 18, 12]","[11, 7, 10, 10, 8]","[3, 5, 6, 19, 14]","[0, 1, 19, 14, 13]"
41321,,,,
41341,"[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 1, 1, 1]","[0, 0, 3, 0, 0]"
41342,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41343,,,,
41346,,,,
41347,"[0, 1, 4, 0, 3]","[0, 2, 4, 1, 1]","[0, 4, 0, 3, 1]","[0, 0, 7, 0, 1]"
41391,"[0, 1, 0, 8, 8]","[1, 1, 3, 4, 8]","[2, 2, 4, 3, 6]","[0, 3, 8, 6, 0]"
41392,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41401,,,,
41402,"[0, 0, 0, 2, 4]","[0, 0, 0, 3, 3]","[0, 0, 0, 1, 5]","[0, 0, 3, 2, 1]"
41416,,,,
41417,"[0, 1, 0, 1, 4]","[0, 1, 1, 1, 3]","[0, 1, 0, 2, 3]","[0, 0, 3, 1, 2]"
41418,,,,
41420,"[0, 0, 1, 6, 17]","[0, 0, 1, 12, 11]","[0, 1, 1, 8, 14]","[0, 1, 11, 11, 1]"
41422,,,,
41490,,,,
41491,,,,
41501,,,,
41502,"[0, 0, 1, 8, 25]","[0, 2, 2, 11, 18]","[0, 2, 7, 19, 4]","[0, 1, 4, 20, 7]"
41511,,,,
41512,,,,
41514,,,,
41515,"[0, 1, 9, 7, 5]","[1, 7, 6, 4, 3]","[5, 5, 7, 1, 3]","[0, 1, 14, 6, 0]"
41516,"[0, 0, 2, 13, 11]","[0, 0, 0, 15, 10]","[3, 1, 4, 12, 5]","[0, 2, 14, 7, 2]"
41517,,,,
41522,,,,
41524,"[1, 0, 5, 18, 14]","[1, 1, 8, 13, 15]","[0, 1, 7, 16, 14]","[0, 2, 19, 13, 4]"
41525,"[0, 0, 1, 11, 35]","[0, 0, 5, 8, 33]","[0, 1, 4, 9, 32]","[0, 1, 9, 15, 21]"
41526,"[1, 2, 8, 15, 18]","[2, 7, 9, 15, 9]","[8, 11, 8, 10, 5]","[0, 2, 28, 9, 3]"
41528,,,,
41533,"[0, 1, 2, 2, 14]","[0, 1, 2, 8, 8]","[0, 1, 4, 6, 8]","[0, 4, 7, 8, 0]"
41534,"[0, 3, 6, 9, 7]","[1, 2, 7, 13, 2]","[6, 7, 6, 6, 0]","[1, 3, 10, 6, 5]"
41561,,,,
41563,,,,
41564,"[0, 2, 0, 2, 14]","[1, 1, 0, 7, 9]","[1, 6, 4, 7, 0]","[0, 2, 6, 7, 3]"
41571,,,,
41591,,,,
41603,"[5, 13, 12, 13, 3]","[7, 15, 8, 11, 4]","[1, 6, 12, 14, 12]","[8, 16, 17, 3, 1]"
41612,"[1, 4, 5, 32, 18]","[2, 7, 10, 33, 8]","[1, 5, 11, 32, 11]","[1, 4, 11, 17, 27]"
41615,,,,
41628,"[1, 4, 10, 11, 10]","[1, 2, 9, 13, 11]","[1, 3, 2, 5, 25]","[0, 8, 22, 4, 2]"
41635,,,,
41651,"[0, 0, 1, 1, 8]","[0, 1, 0, 1, 8]","[0, 0, 6, 1, 3]","[0, 0, 10, 0, 0]"
41653,"[0, 0, 0, 6, 8]","[0, 0, 1, 5, 7]","[0, 0, 2, 5, 6]","[2, 0, 7, 3, 1]"
41656,,,,
41658,,,,
41659,,,,
41661,"[0, 0, 3, 3, 9]","[1, 2, 3, 3, 6]","[0, 2, 3, 4, 6]","[0, 1, 9, 2, 3]"
41662,"[0, 0, 1, 0, 10]","[0, 0, 2, 3, 5]","[1, 1, 2, 2, 4]","[0, 0, 5, 3, 2]"
41667,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 1, 3, 0]"
41668,,,,
41669,,,,
41680,,,,
41681,"[1, 1, 8, 12, 17]","[1, 4, 14, 11, 8]","[1, 4, 16, 10, 7]","[1, 4, 20, 9, 4]"
41684,,,,
41685,,,,
41686,"[0, 0, 1, 4, 3]","[0, 0, 2, 4, 2]","[2, 1, 4, 1, 0]","[0, 1, 4, 3, 0]"
41687,,,,
41689,,,,
41690,"[0, 0, 0, 0, 9]","[0, 0, 0, 1, 7]","[0, 0, 1, 3, 4]","[0, 1, 3, 4, 1]"
41691,,,,
41714,,,,
