COURSE,E23_LEARNING,E23_MOTIVATION,E23_FEEDBACK,E23_WORKLOAD
30350,"[0, 0, 0, 4, 4]","[0, 1, 3, 3, 1]","[0, 2, 3, 2, 1]","[0, 1, 2, 3, 2]"
30400,"[1, 0, 3, 11, 27]","[1, 4, 15, 10, 12]","[3, 6, 15, 11, 7]","[1, 5, 16, 12, 8]"
30405,,,,
30415,"[0, 1, 1, 4, 9]","[0, 1, 2, 3, 9]","[0, 2, 4, 6, 3]","[0, 0, 7, 5, 3]"
30420,,,,
30428,,,,
30430,"[0, 0, 2, 0, 3]","[0, 0, 1, 3, 1]","[0, 0, 0, 2, 3]","[0, 0, 3, 1, 1]"
30510,,,,
30530,,,,
30531,,,,
30540,"[0, 1, 1, 4, 3]","[0, 2, 0, 5, 2]","[0, 0, 1, 4, 4]","[0, 1, 2, 3, 2]"
30545,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
30552,"[1, 0, 0, 5, 2]","[1, 0, 1, 5, 1]","[0, 3, 0, 4, 1]","[1, 1, 2, 4, 0]"
30554,,,,
30561,"[0, 0, 0, 1, 4]","[0, 0, 0, 1, 4]","[0, 0, 0, 1, 4]","[0, 0, 1, 2, 2]"
30564,,,,
30574,,,,
30710,,,,
30720,"[0, 0, 0, 1, 5]","[0, 0, 1, 1, 4]","[0, 0, 0, 0, 6]","[0, 1, 4, 1, 0]"
30745,,,,
30752,"[0, 0, 0, 5, 7]","[0, 0, 3, 5, 4]","[0, 0, 0, 4, 8]","[0, 2, 6, 4, 0]"
30755,"[0, 7, 1, 7, 6]","[4, 3, 4, 6, 2]","[5, 5, 3, 4, 1]","[1, 4, 6, 6, 2]"
30757,,,,
30760,,,,
30790,"[0, 0, 0, 4, 12]","[0, 0, 3, 6, 7]","[0, 1, 3, 2, 10]","[0, 0, 6, 9, 1]"
30794,,,,
30857,,,,
30911,"[0, 1, 1, 3, 2]","[0, 1, 1, 4, 1]","[0, 1, 2, 2, 2]","[0, 1, 6, 0, 0]"
30970,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34019,,,,
34020,,,,
34021,"[0, 1, 1, 8, 3]","[0, 2, 2, 4, 5]","[0, 0, 0, 7, 6]","[1, 0, 9, 1, 2]"
34023,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34024,"[0, 0, 2, 2, 1]","[0, 0, 2, 2, 1]","[0, 0, 4, 1, 0]","[0, 4, 1, 0, 0]"
34029,"[0, 0, 0, 3, 5]","[0, 1, 1, 4, 2]","[0, 0, 2, 4, 2]","[1, 1, 5, 1, 0]"
34031,,,,
34032,"[0, 0, 0, 2, 13]","[0, 0, 2, 4, 9]","[0, 2, 1, 4, 8]","[0, 0, 8, 6, 1]"
34034,"[0, 0, 0, 2, 10]","[0, 0, 1, 3, 8]","[0, 0, 1, 3, 8]","[0, 0, 5, 4, 3]"
34038,,,,
34041,,,,
34042,"[0, 0, 1, 2, 5]","[0, 0, 1, 1, 5]","[0, 0, 1, 2, 4]","[0, 0, 1, 3, 3]"
34043,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]"
34046,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 0, 1, 1, 3]","[0, 0, 2, 1, 2]"
34051,,,,
34052,"[0, 0, 0, 0, 6]","[0, 0, 0, 2, 4]","[0, 1, 1, 2, 2]","[0, 0, 4, 2, 0]"
34053,,,,
34060,,,,
34061,,,,
34091,,,,
34092,"[0, 0, 0, 3, 0]","[0, 0, 1, 1, 1]","[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]"
34094,,,,
34120,,,,
34121,,,,
34126,"[0, 0, 0, 3, 1]","[0, 1, 0, 0, 3]","[0, 0, 0, 0, 4]","[0, 2, 2, 0, 0]"
34127,,,,
34129,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 1, 0, 3]","[0, 0, 2, 1, 1]"
34130,"[0, 0, 0, 0, 8]","[0, 0, 0, 2, 6]","[0, 0, 2, 2, 4]","[0, 0, 4, 1, 3]"
34153,,,,
34156,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
34190,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34192,,,,
34193,,,,
34194,"[0, 0, 0, 8, 1]","[0, 0, 1, 2, 6]","[0, 0, 0, 1, 8]","[0, 2, 4, 2, 1]"
34210,,,,
34220,,,,
34229,,,,
34230,"[0, 0, 3, 4, 12]","[1, 2, 1, 5, 10]","[0, 1, 1, 6, 11]","[1, 0, 6, 7, 5]"
34240,,,,
34241,,,,
34249,,,,
34250,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34251,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 2, 1, 0]"
34269,,,,
34290,,,,
34302,"[0, 1, 1, 8, 10]","[1, 0, 1, 8, 10]","[1, 0, 8, 3, 8]","[1, 0, 11, 5, 3]"
34313,"[0, 1, 3, 12, 11]","[0, 3, 8, 12, 4]","[1, 4, 10, 9, 3]","[2, 1, 20, 2, 2]"
34315,,,,
34318,,,,
34322,,,,
34323,,,,
34324,,,,
34325,,,,
34331,"[0, 1, 1, 4, 2]","[0, 1, 1, 5, 1]","[0, 1, 2, 3, 2]","[1, 1, 4, 1, 1]"
34332,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
34333,,,,
34334,"[0, 0, 1, 1, 12]","[1, 1, 1, 7, 4]","[0, 1, 2, 6, 5]","[0, 1, 9, 3, 1]"
34338,"[1, 1, 1, 2, 5]","[1, 1, 0, 1, 7]","[3, 1, 4, 1, 1]","[0, 1, 5, 4, 0]"
34343,,,,
34345,"[0, 0, 0, 1, 5]","[0, 0, 1, 2, 3]","[0, 3, 1, 1, 1]","[0, 3, 3, 0, 0]"
34346,,,,
34349,,,,
34351,,,,
34359,"[1, 0, 1, 4, 4]","[0, 1, 1, 6, 2]","[0, 2, 3, 2, 3]","[0, 1, 3, 5, 1]"
34365,"[2, 1, 5, 10, 9]","[1, 1, 5, 11, 9]","[0, 2, 5, 11, 9]","[0, 3, 13, 5, 6]"
34366,"[1, 7, 12, 13, 14]","[2, 5, 11, 12, 16]","[1, 3, 13, 14, 16]","[2, 11, 27, 6, 1]"
34367,"[0, 1, 0, 1, 0]","[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]","[0, 1, 0, 1, 0]"
34368,"[0, 1, 7, 6, 11]","[1, 3, 1, 9, 11]","[0, 1, 4, 7, 13]","[0, 5, 12, 6, 2]"
34369,"[0, 0, 1, 4, 6]","[0, 0, 1, 4, 6]","[0, 0, 0, 4, 7]","[0, 1, 1, 7, 2]"
34370,,,,
34371,"[0, 0, 1, 2, 5]","[0, 0, 0, 3, 5]","[0, 1, 2, 2, 3]","[0, 1, 4, 3, 0]"
34373,,,,
34430,,,,
34440,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
34451,"[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 2, 2]"
34492,,,,
34495,,,,
34539,,,,
34540,"[0, 1, 6, 7, 3]","[1, 2, 4, 5, 5]","[0, 5, 2, 5, 5]","[0, 3, 8, 6, 0]"
34541,"[2, 2, 1, 0, 3]","[2, 2, 2, 0, 2]","[0, 0, 0, 4, 4]","[1, 3, 2, 1, 1]"
34551,"[0, 0, 0, 2, 2]","[0, 1, 0, 1, 2]","[0, 0, 1, 2, 1]","[0, 0, 1, 3, 0]"
34552,,,,
34553,,,,
34590,,,,
34600,"[0, 3, 1, 19, 21]","[3, 4, 13, 15, 9]","[0, 3, 2, 14, 25]","[0, 4, 18, 16, 6]"
34601,"[0, 0, 0, 4, 2]","[0, 0, 1, 2, 3]","[0, 1, 4, 0, 1]","[0, 1, 3, 2, 0]"
34602,,,,
34620,,,,
34630,"[2, 4, 4, 13, 8]","[3, 8, 5, 6, 9]","[7, 8, 8, 4, 3]","[0, 1, 21, 6, 2]"
34652,"[0, 4, 4, 8, 14]","[3, 5, 5, 7, 9]","[1, 2, 4, 6, 16]","[0, 3, 8, 11, 7]"
34653,"[0, 1, 3, 2, 4]","[0, 1, 3, 1, 5]","[0, 2, 1, 2, 5]","[0, 0, 7, 1, 2]"
34654,"[5, 4, 6, 4, 6]","[9, 3, 3, 4, 6]","[7, 9, 4, 2, 3]","[3, 7, 12, 3, 0]"
34655,,,,
34656,,,,
34657,"[0, 0, 1, 1, 6]","[0, 0, 1, 0, 7]","[0, 0, 1, 0, 6]","[0, 1, 3, 1, 3]"
34658,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34659,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34690,,,,
34720,,,,
34721,"[3, 14, 9, 22, 12]","[8, 14, 11, 20, 6]","[4, 6, 15, 21, 13]","[0, 7, 28, 17, 7]"
34722,,,,
34723,"[0, 0, 1, 4, 6]","[0, 1, 2, 2, 6]","[4, 3, 2, 1, 1]","[0, 2, 7, 2, 0]"
34724,,,,
34745,"[0, 1, 3, 4, 19]","[0, 5, 0, 12, 9]","[0, 2, 6, 11, 7]","[0, 2, 5, 9, 10]"
34746,,,,
34748,,,,
34752,"[0, 1, 1, 6, 6]","[0, 0, 1, 7, 5]","[1, 0, 1, 4, 8]","[0, 2, 5, 3, 4]"
34753,"[2, 5, 9, 17, 3]","[6, 6, 6, 8, 9]","[10, 5, 8, 11, 1]","[1, 2, 16, 11, 5]"
34755,,,,
34757,,,,
34759,,,,
34760,,,,
34761,,,,
34762,"[3, 8, 10, 10, 15]","[7, 3, 11, 13, 10]","[8, 1, 19, 7, 9]","[6, 17, 14, 4, 3]"
34763,,,,
34791,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]"
34792,,,,
34840,"[0, 0, 4, 9, 11]","[1, 1, 1, 9, 11]","[0, 0, 7, 11, 5]","[1, 4, 10, 6, 2]"
34844,"[1, 3, 2, 17, 20]","[2, 2, 4, 15, 20]","[6, 7, 12, 6, 12]","[4, 13, 18, 5, 3]"
34846,,,,
34847,,,,
34848,,,,
34850,,,,
34860,,,,
34865,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34867,,,,
34870,"[0, 0, 1, 7, 9]","[0, 0, 4, 5, 7]","[0, 0, 2, 5, 10]","[0, 0, 8, 6, 3]"
34871,"[0, 0, 2, 0, 3]","[0, 1, 1, 1, 2]","[1, 0, 1, 1, 2]","[0, 1, 3, 1, 0]"
34880,"[0, 0, 1, 2, 8]","[0, 0, 0, 6, 5]","[0, 0, 0, 2, 9]","[0, 0, 5, 4, 2]"
34895,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
38001,,,,
38102,"[5, 5, 13, 13, 10]","[6, 3, 12, 16, 8]","[2, 2, 6, 17, 19]","[4, 9, 18, 11, 3]"
38103,"[2, 0, 7, 16, 21]","[3, 3, 4, 19, 17]","[0, 0, 3, 11, 31]","[0, 1, 5, 18, 22]"
38104,,,,
38105,"[3, 7, 13, 20, 20]","[6, 6, 14, 18, 19]","[0, 2, 13, 19, 28]","[3, 13, 24, 14, 8]"
38106,"[11, 18, 22, 32, 43]","[14, 12, 13, 40, 46]","[16, 16, 21, 31, 41]","[28, 34, 40, 11, 12]"
38107,"[6, 6, 39, 36, 26]","[7, 13, 27, 35, 30]","[4, 12, 23, 42, 31]","[9, 20, 59, 19, 4]"
38108,"[9, 26, 30, 56, 35]","[12, 20, 37, 46, 36]","[10, 15, 26, 47, 53]","[13, 34, 67, 23, 15]"
38109,"[0, 0, 1, 1, 7]","[0, 0, 1, 2, 5]","[0, 0, 0, 0, 8]","[0, 0, 0, 7, 1]"
38110,"[1, 3, 4, 14, 20]","[0, 4, 4, 10, 21]","[0, 2, 4, 9, 24]","[0, 1, 18, 16, 4]"
38111,"[0, 0, 0, 2, 2]","[0, 0, 1, 0, 3]","[0, 0, 0, 1, 3]","[0, 1, 2, 1, 0]"
38201,"[6, 5, 5, 11, 1]","[8, 4, 5, 9, 1]","[5, 7, 6, 5, 4]","[5, 9, 9, 3, 1]"
38202,,,,
38203,"[0, 0, 1, 0, 6]","[0, 1, 1, 1, 4]","[1, 1, 1, 4, 0]","[0, 1, 2, 2, 2]"
38204,"[1, 0, 1, 6, 15]","[1, 1, 2, 8, 11]","[0, 4, 6, 6, 7]","[0, 0, 11, 5, 7]"
38301,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
38302,,,,
38303,"[0, 0, 0, 0, 6]","[0, 0, 0, 0, 6]","[0, 0, 0, 0, 6]","[0, 0, 0, 4, 1]"
38799,,,,
41000,"[0, 3, 6, 21, 24]","[1, 1, 5, 18, 29]","[7, 6, 16, 13, 12]","[0, 7, 22, 22, 3]"
41011,"[1, 1, 6, 12, 7]","[2, 4, 4, 10, 7]","[1, 1, 8, 13, 4]","[0, 3, 17, 6, 1]"
41012,"[0, 0, 2, 10, 15]","[0, 2, 5, 9, 11]","[1, 1, 2, 6, 17]","[0, 3, 15, 5, 4]"
41013,"[0, 0, 0, 3, 3]","[0, 0, 1, 1, 4]","[0, 1, 0, 2, 3]","[0, 0, 6, 0, 0]"
41015,"[0, 0, 2, 1, 9]","[0, 2, 3, 4, 3]","[0, 3, 2, 4, 3]","[0, 1, 3, 6, 2]"
41020,,,,
41028,,,,
41029,,,,
41031,"[1, 0, 0, 5, 0]","[1, 0, 0, 2, 3]","[0, 0, 1, 2, 3]","[0, 1, 3, 1, 1]"
41045,"[0, 1, 0, 6, 1]","[1, 0, 0, 6, 1]","[1, 2, 3, 2, 0]","[0, 3, 3, 1, 1]"
41051,"[1, 2, 13, 19, 7]","[1, 7, 12, 11, 11]","[2, 5, 9, 14, 12]","[4, 8, 26, 3, 0]"
41073,"[1, 6, 13, 25, 15]","[9, 13, 17, 15, 7]","[0, 8, 14, 24, 15]","[1, 3, 37, 15, 4]"
41083,,,,
41084,"[0, 1, 5, 17, 10]","[0, 1, 5, 11, 15]","[0, 1, 6, 9, 16]","[0, 7, 19, 5, 1]"
41102,"[0, 0, 2, 13, 20]","[0, 2, 2, 13, 17]","[0, 1, 3, 13, 17]","[0, 3, 22, 7, 2]"
41107,,,,
41111,"[0, 0, 9, 30, 19]","[0, 2, 13, 28, 15]","[2, 9, 21, 16, 10]","[0, 3, 31, 21, 3]"
41112,"[0, 0, 0, 2, 5]","[0, 0, 0, 1, 6]","[0, 0, 0, 2, 4]","[0, 0, 5, 2, 0]"
41113,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]"
41117,"[0, 2, 3, 3, 9]","[2, 3, 2, 4, 6]","[2, 0, 4, 2, 9]","[2, 0, 8, 4, 3]"
41126,,,,
41129,"[0, 3, 2, 11, 13]","[0, 4, 4, 12, 8]","[1, 3, 5, 12, 7]","[0, 0, 14, 14, 0]"
41201,"[1, 0, 2, 7, 6]","[0, 1, 6, 6, 3]","[0, 1, 5, 9, 1]","[0, 4, 9, 2, 1]"
41204,,,,
41216,"[0, 0, 0, 4, 4]","[0, 0, 2, 1, 5]","[0, 0, 0, 1, 7]","[0, 1, 3, 2, 2]"
41222,"[0, 0, 0, 2, 10]","[0, 0, 2, 1, 9]","[0, 0, 1, 1, 10]","[0, 0, 1, 1, 10]"
41226,,,,
41236,"[0, 0, 0, 3, 7]","[0, 0, 2, 3, 4]","[0, 0, 1, 4, 4]","[0, 0, 3, 3, 3]"
41237,,,,
41263,,,,
41270,,,,
41271,,,,
41275,"[0, 0, 0, 7, 2]","[0, 0, 3, 3, 3]","[0, 0, 0, 4, 5]","[0, 0, 4, 3, 2]"
41280,,,,
41292,,,,
41312,"[0, 0, 2, 11, 39]","[1, 2, 5, 22, 22]","[1, 2, 1, 12, 36]","[3, 1, 28, 19, 1]"
41315,,,,
41316,"[0, 0, 1, 4, 13]","[0, 0, 2, 3, 12]","[0, 0, 2, 5, 10]","[0, 0, 7, 8, 2]"
41317,,,,
41320,"[2, 5, 2, 9, 6]","[3, 4, 6, 8, 3]","[1, 6, 4, 9, 4]","[0, 0, 10, 11, 3]"
41321,,,,
41341,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
41342,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41343,,,,
41346,,,,
41347,"[0, 1, 4, 2, 2]","[0, 0, 3, 3, 3]","[1, 1, 3, 3, 1]","[0, 1, 4, 1, 2]"
41391,"[0, 0, 0, 1, 7]","[0, 0, 0, 2, 6]","[1, 1, 4, 1, 1]","[0, 1, 6, 0, 1]"
41392,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41401,,,,
41402,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 2, 0]"
41416,,,,
41417,"[0, 0, 0, 5, 5]","[0, 0, 4, 2, 4]","[0, 0, 1, 4, 5]","[0, 0, 3, 5, 2]"
41418,,,,
41420,"[0, 0, 2, 6, 3]","[1, 3, 1, 6, 0]","[0, 1, 4, 5, 1]","[1, 0, 6, 3, 2]"
41422,,,,
41451,"[0, 1, 0, 8, 3]","[0, 1, 1, 7, 3]","[0, 1, 6, 5, 0]","[1, 0, 3, 5, 3]"
41452,"[2, 4, 19, 36, 23]","[8, 11, 27, 24, 13]","[28, 18, 19, 7, 10]","[4, 5, 49, 15, 10]"
41458,,,,
41459,,,,
41461,"[0, 1, 1, 5, 3]","[0, 2, 2, 5, 2]","[1, 0, 3, 4, 3]","[1, 2, 4, 3, 1]"
41462,"[0, 1, 9, 13, 10]","[2, 1, 9, 11, 9]","[8, 1, 12, 10, 2]","[0, 3, 17, 7, 6]"
41463,"[1, 1, 3, 14, 17]","[3, 5, 2, 16, 10]","[10, 7, 8, 7, 4]","[1, 3, 14, 13, 5]"
41464,,,,
41465,"[1, 3, 8, 15, 3]","[3, 3, 14, 7, 3]","[3, 6, 4, 12, 5]","[0, 5, 12, 9, 4]"
41466,,,,
41467,"[0, 3, 2, 6, 1]","[1, 2, 3, 5, 1]","[0, 1, 4, 5, 2]","[0, 2, 6, 3, 1]"
41468,,,,
41490,,,,
41491,,,,
41501,,,,
41502,"[0, 0, 0, 3, 29]","[0, 0, 1, 9, 22]","[0, 5, 6, 10, 11]","[0, 0, 5, 18, 9]"
41511,,,,
41512,,,,
41514,,,,
41515,"[2, 1, 2, 4, 4]","[4, 1, 0, 7, 1]","[3, 3, 3, 2, 2]","[0, 0, 9, 3, 1]"
41516,"[0, 1, 2, 13, 14]","[0, 3, 6, 8, 13]","[0, 1, 1, 15, 13]","[0, 4, 15, 10, 1]"
41517,,,,
41522,,,,
41524,"[1, 1, 0, 7, 10]","[1, 1, 3, 8, 6]","[2, 6, 2, 5, 4]","[0, 0, 2, 12, 5]"
41525,"[0, 0, 3, 7, 25]","[0, 4, 6, 11, 14]","[0, 1, 4, 12, 18]","[0, 1, 4, 5, 25]"
41526,"[0, 0, 4, 9, 8]","[0, 3, 7, 6, 5]","[1, 5, 6, 2, 7]","[0, 0, 16, 4, 1]"
41528,,,,
41533,,,,
41534,"[0, 5, 3, 16, 6]","[2, 6, 9, 11, 2]","[5, 8, 7, 8, 2]","[0, 4, 9, 9, 6]"
41561,,,,
41563,,,,
41564,"[0, 0, 1, 7, 16]","[0, 0, 1, 9, 14]","[0, 0, 2, 7, 15]","[0, 0, 13, 10, 1]"
41591,,,,
41603,"[1, 3, 11, 18, 0]","[3, 6, 7, 14, 3]","[1, 4, 9, 10, 9]","[1, 11, 17, 3, 0]"
41612,"[1, 1, 3, 7, 11]","[1, 3, 5, 5, 7]","[0, 1, 4, 11, 5]","[1, 0, 3, 9, 7]"
41615,,,,
41619,"[2, 5, 13, 27, 9]","[4, 3, 24, 19, 6]","[0, 8, 7, 28, 13]","[3, 13, 25, 14, 1]"
41635,,,,
41636,"[3, 7, 20, 42, 29]","[8, 16, 17, 37, 23]","[7, 20, 29, 23, 22]","[2, 11, 66, 17, 5]"
41637,"[2, 4, 5, 17, 30]","[7, 3, 13, 17, 18]","[2, 4, 6, 27, 19]","[1, 2, 36, 15, 4]"
41638,"[0, 0, 0, 5, 15]","[0, 0, 0, 8, 12]","[0, 1, 2, 5, 12]","[0, 0, 8, 11, 1]"
41639,,,,
41651,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
41653,"[0, 0, 1, 4, 11]","[0, 1, 4, 5, 5]","[0, 0, 0, 5, 11]","[0, 2, 7, 4, 3]"
41656,,,,
41658,,,,
41659,,,,
41661,"[1, 2, 0, 8, 11]","[3, 3, 1, 10, 5]","[2, 3, 6, 6, 5]","[0, 3, 12, 5, 2]"
41662,"[0, 0, 0, 2, 7]","[0, 1, 3, 0, 4]","[0, 1, 4, 1, 2]","[0, 0, 1, 5, 2]"
41667,,,,
41668,,,,
41669,,,,
41680,,,,
41681,"[1, 2, 10, 9, 8]","[2, 4, 12, 6, 5]","[3, 1, 8, 8, 9]","[1, 3, 12, 6, 7]"
41684,,,,
41685,,,,
41686,"[0, 0, 0, 2, 5]","[0, 0, 1, 2, 4]","[0, 1, 3, 1, 2]","[0, 0, 6, 1, 0]"
41687,,,,
41689,,,,
41690,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
41691,,,,
41714,,,,
41730,"[0, 0, 0, 1, 12]","[0, 0, 0, 3, 10]","[0, 0, 0, 4, 9]","[0, 1, 9, 2, 1]"
41733,"[0, 0, 3, 4, 12]","[0, 0, 1, 4, 14]","[0, 1, 3, 4, 11]","[0, 0, 11, 5, 3]"
41734,,,,
41735,,,,
41737,,,,
41739,,,,
41740,"[2, 10, 8, 13, 10]","[5, 7, 13, 12, 6]","[6, 8, 9, 15, 5]","[0, 4, 25, 10, 3]"
41743,"[0, 1, 2, 4, 6]","[1, 0, 6, 1, 5]","[0, 0, 2, 5, 6]","[0, 0, 7, 5, 1]"
41747,"[0, 0, 1, 3, 21]","[0, 2, 3, 5, 15]","[0, 2, 1, 7, 15]","[0, 0, 3, 2, 20]"
41748,,,,
41749,"[0, 0, 5, 7, 15]","[1, 2, 7, 7, 10]","[0, 1, 2, 8, 16]","[0, 1, 12, 7, 7]"
41784,"[0, 0, 0, 2, 7]","[0, 0, 1, 5, 3]","[0, 0, 1, 2, 6]","[1, 2, 6, 0, 0]"
41787,"[1, 0, 1, 0, 2]","[0, 1, 2, 0, 1]","[0, 2, 0, 1, 1]","[0, 1, 1, 0, 2]"
41789,,,,
41791,,,,
41792,,,,
41801,,,,
41808,"[0, 0, 2, 5, 1]","[1, 0, 3, 1, 3]","[0, 0, 1, 3, 4]","[0, 0, 5, 2, 1]"
41812,"[0, 0, 1, 4, 13]","[1, 1, 3, 9, 4]","[2, 0, 7, 6, 3]","[0, 0, 12, 5, 1]"
41813,,,,
41814,"[1, 5, 4, 18, 11]","[1, 8, 11, 11, 7]","[4, 7, 14, 10, 4]","[0, 8, 17, 10, 4]"
41822,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 2, 0, 1]"
41831,"[0, 0, 0, 4, 9]","[0, 0, 0, 6, 7]","[0, 1, 5, 5, 2]","[0, 2, 9, 1, 1]"
41832,"[0, 0, 0, 3, 3]","[0, 0, 1, 2, 3]","[0, 1, 2, 1, 2]","[0, 0, 3, 2, 0]"
41843,"[0, 0, 1, 3, 1]","[0, 0, 2, 1, 2]","[0, 2, 0, 2, 1]","[0, 1, 3, 1, 0]"
41860,,,,
41861,,,,
41862,,,,
41863,,,,
41871,"[1, 2, 4, 1, 2]","[2, 2, 2, 0, 3]","[1, 2, 3, 2, 1]","[0, 1, 5, 2, 1]"
41872,,,,
41873,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]"
41874,"[0, 0, 0, 6, 3]","[0, 1, 3, 5, 0]","[0, 1, 1, 5, 2]","[0, 2, 4, 3, 0]"
41876,,,,
41881,,,,
41882,,,,
41903,"[0, 1, 3, 21, 18]","[0, 1, 9, 23, 10]","[2, 6, 11, 15, 9]","[0, 0, 19, 20, 4]"
41905,,,,
41906,,,,
41911,"[0, 2, 4, 7, 24]","[1, 3, 8, 12, 12]","[12, 11, 6, 4, 3]","[2, 1, 21, 4, 8]"
41919,,,,
41925,"[0, 4, 10, 36, 23]","[1, 16, 16, 28, 12]","[21, 20, 15, 10, 5]","[0, 6, 33, 31, 3]"
41927,,,,
41928,"[0, 0, 2, 5, 3]","[0, 1, 2, 5, 1]","[0, 2, 4, 2, 1]","[1, 0, 4, 0, 4]"
41929,"[0, 1, 12, 26, 11]","[4, 3, 17, 17, 9]","[1, 2, 5, 15, 27]","[2, 3, 30, 10, 4]"
41931,"[1, 4, 5, 13, 14]","[3, 7, 7, 10, 10]","[8, 7, 14, 5, 3]","[0, 4, 16, 10, 7]"
41932,,,,
41933,"[1, 3, 6, 9, 10]","[2, 6, 7, 10, 4]","[1, 7, 6, 8, 7]","[0, 4, 13, 8, 4]"
41934,"[4, 8, 9, 4, 4]","[10, 9, 3, 3, 4]","[18, 3, 5, 0, 3]","[1, 7, 11, 4, 6]"
41935,,,,
41936,,,,
41937,"[0, 1, 1, 3, 10]","[0, 1, 3, 3, 8]","[0, 2, 3, 3, 7]","[0, 1, 3, 7, 4]"
41938,"[6, 10, 10, 1, 1]","[8, 8, 6, 5, 1]","[1, 4, 5, 10, 8]","[3, 9, 14, 2, 0]"
41941,"[1, 4, 6, 16, 8]","[2, 5, 11, 12, 5]","[3, 6, 8, 13, 5]","[2, 4, 13, 8, 8]"
41942,"[1, 0, 0, 3, 3]","[0, 0, 2, 4, 1]","[0, 1, 2, 2, 2]","[0, 0, 6, 0, 1]"
41943,,,,
41944,,,,
41945,,,,
41946,"[0, 3, 4, 4, 2]","[2, 1, 4, 5, 0]","[4, 4, 4, 0, 0]","[0, 2, 4, 3, 3]"
41947,,,,
41948,,,,
41951,"[6, 10, 9, 9, 6]","[10, 9, 10, 5, 5]","[5, 6, 14, 9, 5]","[3, 0, 11, 15, 10]"
41952,"[0, 0, 0, 4, 6]","[0, 2, 2, 2, 4]","[0, 0, 1, 3, 6]","[1, 0, 1, 5, 3]"
41953,,,,
41954,,,,
41955,"[0, 2, 7, 10, 18]","[1, 1, 15, 12, 8]","[7, 12, 10, 3, 4]","[0, 4, 17, 9, 5]"
41956,,,,
