COURSE,F26_LEARNING,F26_MOTIVATION,F26_FEEDBACK,F26_WORKLOAD
30554,"[0, 0, 0, 4, 4]","[0, 1, 1, 3, 3]","[0, 2, 2, 2, 2]","[0, 2, 4, 1, 1]"
30555,,,,
30561,"[0, 0, 2, 3, 2]","[0, 0, 1, 1, 5]","[0, 0, 0, 1, 6]","[0, 1, 4, 2, 0]"
30564,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
30574,"[0, 0, 0, 2, 1]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 1, 2, 0, 0]"
30720,,,,
30742,,,,
30745,"[0, 0, 0, 0, 4]","[0, 0, 0, 2, 2]","[0, 0, 0, 2, 2]","[0, 0, 2, 2, 0]"
30752,,,,
30755,,,,
30760,"[0, 0, 0, 3, 4]","[0, 0, 1, 2, 4]","[0, 0, 1, 5, 1]","[0, 0, 4, 1, 2]"
30784,,,,
30785,"[0, 2, 1, 4, 2]","[0, 2, 4, 3, 0]","[0, 4, 1, 0, 4]","[0, 0, 5, 2, 2]"
30791,,,,
30794,,,,
30857,"[0, 0, 5, 11, 9]","[0, 0, 5, 12, 8]","[1, 5, 9, 7, 3]","[0, 3, 18, 4, 0]"
30911,,,,
30970,,,,
34019,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34020,"[9, 4, 6, 5, 1]","[10, 7, 6, 2, 0]","[3, 2, 7, 10, 3]","[4, 7, 11, 1, 2]"
34021,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0]"
34023,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
34024,,,,
34029,,,,
34031,"[0, 0, 0, 3, 7]","[0, 0, 4, 0, 6]","[0, 0, 2, 2, 6]","[0, 0, 3, 4, 3]"
34032,,,,
34034,,,,
34038,,,,
34041,"[0, 0, 0, 2, 3]","[0, 0, 1, 3, 1]","[0, 0, 0, 4, 1]","[0, 0, 2, 2, 1]"
34042,,,,
34043,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 2, 1, 0]"
34046,,,,
34051,"[0, 0, 0, 2, 3]","[1, 0, 2, 0, 2]","[0, 1, 1, 1, 2]","[0, 0, 1, 2, 2]"
34052,,,,
34053,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
34060,"[0, 0, 0, 3, 1]","[0, 0, 0, 1, 3]","[0, 0, 1, 2, 1]","[0, 0, 1, 3, 0]"
34061,"[0, 0, 2, 1, 2]","[0, 1, 0, 4, 0]","[0, 1, 1, 1, 2]","[0, 0, 3, 1, 1]"
34062,"[0, 0, 2, 1, 3]","[0, 0, 1, 3, 2]","[0, 0, 2, 1, 3]","[0, 0, 1, 3, 2]"
34063,,,,
34091,,,,
34092,,,,
34094,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34120,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
34121,"[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
34126,,,,
34127,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]"
34129,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34130,,,,
34153,"[0, 0, 0, 1, 3]","[0, 0, 2, 0, 2]","[2, 0, 0, 1, 1]","[0, 1, 1, 1, 1]"
34156,,,,
34190,,,,
34192,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34193,,,,
34194,,,,
34210,"[0, 0, 0, 4, 5]","[0, 0, 3, 3, 3]","[0, 1, 1, 4, 3]","[0, 1, 2, 6, 0]"
34220,"[0, 1, 2, 2, 1]","[2, 1, 1, 2, 0]","[0, 3, 2, 0, 1]","[1, 3, 0, 2, 0]"
34229,"[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]","[0, 1, 0, 1, 0]","[0, 0, 2, 0, 0]"
34231,,,,
34240,"[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 1]"
34241,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 1, 0, 1, 0]","[0, 0, 2, 0, 0]"
34242,"[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]","[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]"
34249,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 1, 0, 0, 1]"
34250,,,,
34251,,,,
34269,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
34290,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
34302,,,,
34313,,,,
34315,"[2, 3, 3, 6, 0]","[1, 4, 4, 4, 1]","[0, 1, 6, 5, 2]","[2, 3, 6, 2, 1]"
34318,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34322,"[0, 1, 3, 2, 5]","[0, 2, 2, 5, 2]","[0, 1, 4, 4, 2]","[0, 2, 9, 0, 0]"
34325,"[0, 1, 1, 1, 1]","[0, 0, 2, 1, 1]","[0, 0, 0, 3, 1]","[0, 0, 0, 3, 1]"
34331,,,,
34332,,,,
34333,"[0, 0, 1, 2, 1]","[0, 1, 1, 1, 1]","[0, 1, 3, 0, 0]","[0, 0, 3, 1, 0]"
34334,,,,
34338,,,,
34343,"[0, 0, 3, 1, 3]","[0, 0, 4, 0, 3]","[0, 0, 4, 1, 2]","[0, 1, 3, 3, 0]"
34345,,,,
34346,"[0, 1, 0, 1, 8]","[0, 1, 0, 4, 5]","[0, 0, 0, 2, 8]","[0, 0, 5, 4, 1]"
34349,"[0, 2, 1, 3, 8]","[1, 2, 0, 3, 8]","[0, 1, 1, 3, 9]","[0, 1, 5, 4, 4]"
34351,"[0, 0, 1, 2, 11]","[0, 0, 1, 2, 11]","[0, 0, 1, 3, 10]","[0, 0, 6, 8, 0]"
34359,,,,
34365,,,,
34366,,,,
34367,,,,
34368,,,,
34369,,,,
34370,"[0, 0, 2, 7, 21]","[0, 1, 3, 7, 19]","[1, 1, 3, 10, 15]","[0, 4, 14, 3, 9]"
34371,,,,
34373,"[0, 2, 0, 1, 7]","[0, 0, 1, 4, 5]","[0, 0, 2, 2, 6]","[1, 2, 2, 4, 1]"
34374,"[0, 1, 2, 5, 10]","[1, 0, 2, 7, 8]","[0, 1, 1, 4, 12]","[0, 2, 6, 5, 5]"
34430,"[0, 0, 1, 6, 4]","[0, 0, 2, 7, 2]","[0, 1, 0, 3, 7]","[0, 0, 7, 4, 0]"
34431,,,,
34440,,,,
34451,,,,
34492,,,,
34539,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34540,,,,
34541,,,,
34542,,,,
34551,,,,
34552,"[1, 1, 4, 13, 16]","[0, 1, 10, 14, 9]","[0, 2, 2, 19, 12]","[1, 2, 15, 11, 6]"
34553,"[0, 1, 0, 1, 0]","[0, 1, 1, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
34554,,,,
34590,,,,
34600,,,,
34601,"[0, 1, 5, 9, 14]","[1, 1, 7, 11, 9]","[1, 2, 8, 8, 10]","[1, 4, 19, 4, 1]"
34602,"[0, 0, 1, 1, 42]","[0, 0, 1, 4, 39]","[0, 0, 6, 12, 26]","[1, 3, 29, 8, 3]"
34603,"[9, 4, 4, 3, 2]","[11, 1, 6, 4, 0]","[6, 5, 5, 6, 0]","[6, 7, 5, 4, 0]"
34620,"[2, 2, 4, 11, 10]","[2, 2, 3, 9, 13]","[1, 1, 7, 6, 14]","[6, 8, 10, 4, 1]"
34621,,,,
34630,,,,
34636,,,,
34652,,,,
34653,,,,
34654,,,,
34655,"[0, 0, 4, 7, 9]","[1, 1, 4, 5, 9]","[7, 1, 2, 4, 6]","[0, 5, 12, 1, 2]"
34656,"[0, 0, 0, 1, 8]","[0, 0, 1, 1, 7]","[0, 0, 2, 1, 6]","[0, 0, 7, 1, 1]"
34657,,,,
34658,,,,
34659,,,,
34690,,,,
34720,"[0, 0, 1, 0, 8]","[1, 1, 2, 0, 5]","[0, 2, 3, 1, 3]","[0, 0, 2, 3, 4]"
34721,"[0, 1, 3, 7, 19]","[0, 2, 6, 7, 15]","[0, 5, 6, 9, 10]","[1, 2, 12, 10, 5]"
34722,"[0, 0, 3, 5, 3]","[2, 0, 3, 4, 2]","[1, 4, 3, 1, 2]","[0, 2, 4, 5, 0]"
34723,"[0, 0, 1, 3, 1]","[0, 0, 2, 1, 2]","[1, 2, 1, 1, 0]","[0, 2, 1, 2, 0]"
34724,,,,
34745,,,,
34746,"[0, 0, 0, 4, 6]","[0, 1, 1, 3, 5]","[0, 2, 1, 3, 4]","[0, 0, 4, 5, 1]"
34748,"[0, 0, 1, 4, 1]","[0, 0, 0, 4, 2]","[0, 0, 1, 3, 2]","[0, 2, 3, 0, 1]"
34752,"[1, 2, 1, 9, 6]","[1, 0, 3, 8, 7]","[0, 0, 0, 5, 14]","[0, 3, 8, 5, 3]"
34753,,,,
34755,"[1, 3, 4, 7, 9]","[2, 0, 6, 5, 11]","[1, 6, 6, 6, 5]","[0, 1, 8, 6, 8]"
34757,"[1, 1, 0, 2, 0]","[0, 1, 1, 2, 0]","[1, 0, 2, 0, 1]","[0, 0, 2, 2, 0]"
34759,,,,
34760,"[0, 1, 2, 11, 4]","[2, 3, 4, 6, 3]","[0, 1, 2, 4, 11]","[1, 4, 7, 4, 2]"
34761,,,,
34763,"[1, 2, 4, 4, 2]","[2, 3, 3, 3, 1]","[1, 3, 4, 3, 1]","[0, 3, 5, 0, 3]"
34764,,,,
34765,,,,
34791,,,,
34792,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]"
34840,,,,
34844,,,,
34846,"[0, 0, 4, 11, 4]","[1, 0, 3, 6, 9]","[0, 0, 1, 9, 9]","[0, 5, 9, 3, 2]"
34847,,,,
34848,,,,
34850,"[0, 0, 0, 11, 10]","[0, 0, 4, 6, 11]","[0, 1, 1, 3, 16]","[0, 2, 11, 7, 1]"
34860,"[0, 0, 1, 4, 13]","[0, 1, 1, 7, 9]","[0, 0, 1, 5, 12]","[0, 2, 9, 6, 1]"
34865,"[1, 0, 2, 1, 2]","[1, 0, 3, 1, 1]","[1, 0, 2, 2, 1]","[0, 0, 4, 2, 0]"
34867,,,,
34870,,,,
34871,,,,
34880,,,,
34895,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]"
38001,"[0, 2, 4, 9, 11]","[0, 2, 4, 7, 12]","[0, 2, 3, 4, 16]","[1, 6, 9, 2, 6]"
38102,,,,
38103,"[2, 2, 2, 11, 14]","[1, 3, 7, 6, 14]","[0, 1, 8, 7, 15]","[0, 4, 8, 9, 9]"
38104,"[0, 0, 0, 5, 11]","[0, 0, 2, 4, 10]","[0, 1, 4, 5, 6]","[0, 2, 7, 2, 5]"
38106,"[19, 15, 22, 29, 29]","[23, 14, 22, 28, 25]","[11, 11, 20, 33, 36]","[10, 16, 48, 15, 22]"
38108,,,,
38109,"[0, 0, 1, 1, 2]","[0, 1, 0, 2, 1]","[0, 0, 1, 1, 2]","[0, 0, 0, 2, 2]"
38110,,,,
38111,,,,
38112,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
38113,,,,
38201,,,,
38202,"[0, 1, 1, 5, 1]","[0, 1, 1, 4, 2]","[0, 1, 1, 4, 2]","[1, 1, 3, 2, 1]"
38203,,,,
38204,,,,
38301,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
38302,"[0, 0, 3, 1, 7]","[0, 0, 2, 2, 7]","[0, 0, 2, 0, 9]","[0, 0, 7, 1, 3]"
38799,,,,
38888,,,,
41000,,,,
41011,,,,
41012,,,,
41013,,,,
41020,"[0, 1, 3, 6, 9]","[0, 6, 3, 5, 5]","[1, 6, 2, 4, 6]","[1, 1, 4, 8, 5]"
41028,"[0, 4, 5, 12, 11]","[0, 1, 5, 9, 17]","[1, 4, 5, 12, 10]","[0, 8, 17, 6, 1]"
41029,"[0, 0, 2, 0, 1]","[0, 1, 0, 0, 2]","[0, 1, 1, 0, 1]","[0, 0, 2, 1, 0]"
41031,,,,
41045,,,,
41046,"[0, 0, 2, 3, 7]","[1, 0, 3, 3, 5]","[1, 0, 4, 3, 4]","[0, 1, 8, 2, 1]"
41051,"[1, 1, 10, 20, 8]","[3, 7, 13, 13, 4]","[2, 9, 10, 16, 3]","[0, 8, 20, 8, 4]"
41073,,,,
41083,"[0, 2, 3, 13, 13]","[2, 0, 7, 13, 8]","[1, 1, 7, 10, 11]","[0, 0, 9, 13, 8]"
41084,,,,
41102,,,,
41107,"[0, 1, 9, 11, 9]","[0, 0, 12, 10, 8]","[0, 0, 6, 14, 9]","[0, 3, 21, 4, 1]"
41111,,,,
41112,,,,
41113,,,,
41117,,,,
41126,"[0, 0, 0, 1, 6]","[0, 0, 1, 1, 5]","[0, 0, 0, 1, 6]","[0, 1, 2, 3, 1]"
41129,,,,
41201,,,,
41204,"[0, 0, 0, 2, 28]","[0, 0, 2, 5, 23]","[0, 2, 4, 11, 13]","[1, 2, 17, 9, 1]"
41216,,,,
41222,,,,
41226,"[0, 0, 1, 4, 7]","[0, 0, 3, 5, 4]","[0, 1, 1, 4, 6]","[0, 3, 5, 4, 0]"
41236,"[5, 3, 16, 8, 10]","[7, 6, 16, 8, 2]","[15, 6, 12, 5, 1]","[0, 1, 13, 17, 7]"
41237,"[0, 0, 1, 5, 22]","[0, 0, 1, 6, 21]","[0, 2, 1, 3, 21]","[0, 1, 10, 12, 5]"
41239,,,,
41263,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41270,,,,
41271,"[0, 0, 1, 1, 2]","[0, 0, 3, 1, 0]","[0, 0, 0, 2, 2]","[0, 0, 3, 1, 0]"
41275,,,,
41280,,,,
41292,,,,
41312,"[0, 0, 1, 8, 11]","[0, 1, 4, 11, 4]","[1, 2, 2, 5, 10]","[0, 1, 8, 8, 3]"
41315,"[0, 0, 1, 6, 5]","[0, 0, 1, 4, 7]","[2, 4, 2, 2, 2]","[0, 2, 8, 0, 2]"
41316,,,,
41317,"[0, 1, 10, 18, 15]","[2, 5, 9, 14, 13]","[0, 2, 7, 15, 19]","[0, 3, 13, 16, 11]"
41320,,,,
41321,"[0, 0, 3, 1, 8]","[0, 0, 2, 2, 8]","[0, 0, 1, 7, 4]","[0, 0, 5, 6, 1]"
41341,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41342,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 1, 0, 4]","[0, 0, 2, 3, 0]"
41343,"[0, 0, 1, 2, 3]","[0, 1, 2, 2, 1]","[1, 0, 2, 2, 1]","[0, 0, 3, 3, 0]"
41346,"[0, 0, 1, 6, 6]","[0, 0, 2, 6, 5]","[0, 1, 7, 2, 3]","[1, 2, 3, 4, 3]"
41348,,,,
41391,,,,
41392,,,,
41401,"[0, 1, 1, 6, 8]","[1, 1, 4, 4, 6]","[0, 1, 2, 5, 8]","[0, 4, 7, 4, 1]"
41402,,,,
41416,"[0, 3, 9, 15, 12]","[1, 4, 12, 14, 7]","[2, 6, 9, 11, 10]","[0, 1, 17, 12, 8]"
41417,,,,
41418,"[1, 3, 3, 13, 8]","[1, 4, 4, 16, 3]","[2, 1, 4, 15, 6]","[2, 2, 16, 6, 2]"
41419,,,,
41420,,,,
41451,"[0, 0, 3, 12, 7]","[0, 0, 6, 6, 10]","[1, 1, 7, 6, 7]","[1, 7, 9, 3, 2]"
41452,,,,
41458,"[0, 0, 0, 8, 4]","[0, 0, 2, 8, 2]","[2, 3, 6, 1, 0]","[0, 0, 7, 5, 0]"
41459,"[1, 4, 5, 13, 4]","[3, 3, 12, 9, 0]","[7, 8, 10, 2, 0]","[3, 9, 9, 3, 3]"
41461,,,,
41462,,,,
41463,,,,
41464,"[0, 0, 1, 8, 9]","[0, 2, 3, 10, 3]","[0, 1, 2, 6, 9]","[0, 0, 8, 7, 3]"
41465,,,,
41466,"[0, 1, 5, 18, 6]","[0, 1, 11, 17, 0]","[3, 8, 11, 5, 2]","[1, 7, 15, 4, 1]"
41468,"[1, 2, 6, 12, 5]","[2, 1, 8, 10, 4]","[6, 2, 4, 9, 5]","[0, 4, 14, 5, 3]"
41469,,,,
41490,,,,
41491,,,,
41501,"[1, 1, 2, 3, 21]","[0, 2, 4, 9, 13]","[1, 2, 4, 10, 11]","[0, 1, 7, 11, 9]"
41502,,,,
41511,"[1, 0, 3, 12, 7]","[2, 3, 9, 3, 6]","[2, 7, 7, 3, 4]","[0, 3, 10, 9, 1]"
41512,"[0, 1, 0, 7, 6]","[1, 0, 1, 5, 7]","[0, 2, 1, 4, 7]","[1, 0, 6, 6, 1]"
41514,"[0, 0, 0, 3, 28]","[0, 0, 0, 6, 25]","[0, 2, 1, 4, 24]","[0, 1, 3, 10, 17]"
41515,,,,
41516,,,,
41517,"[0, 0, 1, 2, 10]","[0, 0, 1, 2, 10]","[1, 1, 2, 6, 3]","[0, 0, 5, 7, 1]"
41522,"[0, 1, 3, 8, 10]","[1, 0, 5, 10, 6]","[1, 3, 6, 8, 4]","[2, 1, 8, 8, 3]"
41524,,,,
41525,,,,
41526,,,,
41528,"[1, 2, 4, 10, 15]","[1, 4, 4, 15, 8]","[2, 5, 9, 7, 9]","[0, 2, 13, 15, 2]"
41533,"[0, 0, 4, 21, 14]","[0, 2, 12, 20, 5]","[3, 13, 12, 10, 1]","[0, 5, 9, 14, 11]"
41534,,,,
41561,"[0, 0, 0, 4, 5]","[0, 0, 2, 2, 5]","[0, 0, 1, 0, 8]","[0, 1, 1, 5, 2]"
41563,"[0, 0, 0, 8, 18]","[0, 0, 6, 9, 11]","[0, 0, 3, 15, 8]","[1, 0, 4, 10, 11]"
41564,,,,
41591,,,,
41603,,,,
41612,,,,
41615,,,,
41619,,,,
41635,"[1, 1, 3, 11, 9]","[2, 4, 5, 7, 6]","[2, 4, 5, 6, 7]","[1, 1, 9, 9, 4]"
41636,,,,
41637,,,,
41638,,,,
41639,"[0, 0, 3, 5, 6]","[0, 2, 1, 5, 6]","[0, 1, 1, 4, 8]","[0, 0, 8, 3, 3]"
41651,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 3, 0, 0]"
41653,,,,
41656,"[0, 0, 3, 8, 3]","[2, 1, 4, 5, 2]","[0, 5, 4, 3, 2]","[0, 0, 8, 4, 2]"
41658,"[0, 0, 0, 3, 3]","[1, 0, 2, 3, 0]","[1, 1, 1, 2, 1]","[0, 0, 5, 1, 0]"
41659,"[0, 0, 5, 13, 5]","[0, 4, 6, 8, 5]","[0, 3, 8, 7, 5]","[2, 6, 12, 3, 0]"
41661,,,,
41662,,,,
41667,,,,
41668,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]"
41669,"[0, 0, 0, 4, 5]","[0, 2, 2, 4, 1]","[2, 5, 1, 1, 0]","[0, 2, 5, 2, 0]"
41680,"[0, 0, 4, 10, 14]","[1, 3, 6, 9, 9]","[0, 8, 8, 7, 5]","[1, 6, 15, 2, 4]"
41681,,,,
41684,"[2, 6, 3, 5, 2]","[5, 4, 6, 3, 0]","[3, 8, 5, 2, 0]","[0, 2, 12, 1, 3]"
41685,"[0, 0, 0, 5, 5]","[0, 0, 1, 2, 7]","[1, 0, 2, 4, 3]","[0, 0, 6, 2, 2]"
41686,"[0, 1, 3, 5, 6]","[1, 1, 4, 6, 3]","[2, 1, 8, 3, 1]","[0, 2, 11, 0, 2]"
41689,"[0, 0, 0, 1, 8]","[0, 0, 1, 1, 7]","[0, 0, 0, 3, 6]","[0, 2, 6, 1, 0]"
41690,,,,
41691,,,,
41714,"[0, 2, 7, 11, 10]","[1, 4, 7, 12, 6]","[3, 4, 13, 8, 2]","[1, 7, 18, 4, 0]"
41730,,,,
41733,,,,
41734,"[0, 0, 0, 7, 4]","[0, 0, 4, 5, 2]","[0, 0, 2, 5, 4]","[0, 0, 6, 4, 1]"
41735,"[0, 0, 0, 7, 17]","[0, 0, 0, 4, 20]","[0, 0, 3, 2, 19]","[0, 0, 13, 7, 4]"
41737,"[0, 2, 3, 7, 10]","[1, 4, 1, 10, 6]","[0, 2, 3, 6, 11]","[0, 3, 11, 5, 3]"
41739,"[0, 0, 0, 6, 12]","[1, 1, 1, 0, 15]","[0, 0, 3, 3, 12]","[1, 1, 6, 6, 4]"
41740,,,,
41743,,,,
41747,,,,
41749,,,,
41750,"[0, 1, 0, 6, 3]","[1, 1, 2, 4, 2]","[1, 1, 2, 6, 0]","[0, 0, 7, 0, 3]"
41784,"[0, 1, 3, 4, 16]","[1, 1, 3, 8, 10]","[0, 0, 2, 11, 10]","[1, 4, 12, 5, 1]"
41787,"[0, 4, 10, 8, 3]","[3, 3, 11, 6, 2]","[1, 8, 11, 5, 0]","[0, 2, 16, 4, 3]"
41789,"[2, 2, 1, 9, 4]","[0, 4, 5, 7, 2]","[1, 2, 8, 3, 4]","[1, 2, 13, 1, 1]"
41792,,,,
41793,,,,
41801,"[0, 0, 0, 2, 2]","[0, 2, 0, 1, 1]","[2, 0, 0, 1, 1]","[0, 0, 3, 1, 0]"
41808,,,,
41813,"[0, 0, 1, 2, 6]","[1, 0, 2, 3, 3]","[0, 0, 1, 1, 7]","[0, 0, 2, 5, 2]"
41814,,,,
41815,,,,
41822,,,,
41832,,,,
41833,,,,
41843,,,,
41860,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41861,,,,
41862,,,,
41863,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
41864,,,,
41871,,,,
41872,,,,
41873,,,,
41874,,,,
41876,,,,
41881,,,,
41882,,,,
41903,,,,
41905,"[0, 0, 1, 3, 5]","[0, 2, 3, 2, 2]","[0, 1, 4, 2, 2]","[0, 0, 6, 2, 1]"
41906,"[0, 0, 2, 3, 4]","[1, 1, 2, 3, 2]","[0, 0, 1, 6, 2]","[0, 0, 4, 5, 0]"
41911,,,,
41919,"[0, 7, 3, 10, 5]","[2, 2, 8, 8, 5]","[3, 7, 3, 6, 6]","[0, 1, 17, 5, 2]"
41925,,,,
41927,"[0, 7, 11, 13, 8]","[6, 11, 6, 13, 2]","[4, 4, 8, 11, 11]","[0, 7, 11, 12, 8]"
41928,,,,
41929,"[0, 0, 1, 3, 4]","[0, 0, 0, 4, 4]","[1, 0, 3, 3, 1]","[1, 1, 4, 1, 1]"
41931,,,,
41932,"[0, 0, 2, 2, 1]","[0, 0, 3, 2, 0]","[2, 1, 2, 0, 0]","[1, 1, 2, 1, 0]"
41933,"[2, 1, 1, 10, 9]","[3, 3, 3, 6, 7]","[1, 2, 5, 6, 8]","[0, 0, 10, 6, 6]"
41934,,,,
41935,"[0, 3, 7, 8, 7]","[0, 4, 3, 11, 7]","[1, 6, 5, 6, 7]","[2, 4, 15, 2, 2]"
41936,"[5, 2, 5, 8, 4]","[8, 5, 4, 4, 2]","[6, 6, 1, 7, 3]","[0, 0, 5, 9, 9]"
41937,,,,
41938,,,,
41940,"[1, 2, 1, 7, 3]","[3, 1, 5, 3, 1]","[5, 4, 2, 1, 1]","[0, 2, 7, 3, 1]"
41941,,,,
41942,,,,
41943,"[0, 0, 3, 12, 3]","[0, 1, 6, 8, 3]","[6, 4, 4, 3, 1]","[0, 1, 9, 7, 1]"
41944,"[0, 0, 1, 4, 0]","[0, 0, 1, 2, 2]","[0, 0, 1, 2, 2]","[0, 0, 4, 0, 1]"
41945,,,,
41946,,,,
41947,"[0, 2, 2, 9, 10]","[1, 2, 2, 11, 7]","[0, 1, 5, 12, 5]","[0, 2, 11, 8, 2]"
41948,"[0, 0, 0, 4, 0]","[0, 0, 0, 1, 3]","[0, 0, 0, 2, 2]","[0, 0, 1, 3, 0]"
41950,"[5, 2, 4, 6, 7]","[5, 3, 5, 5, 5]","[4, 5, 9, 2, 2]","[0, 1, 7, 6, 9]"
41953,"[0, 3, 4, 4, 17]","[0, 2, 5, 8, 13]","[0, 2, 3, 10, 13]","[1, 6, 13, 7, 1]"
41954,,,,
41955,"[0, 1, 1, 6, 6]","[0, 5, 2, 5, 2]","[4, 4, 4, 1, 0]","[0, 2, 5, 5, 1]"
41956,"[0, 1, 1, 3, 7]","[0, 0, 2, 7, 3]","[2, 4, 4, 2, 0]","[0, 2, 5, 5, 0]"
41957,,,,
41958,,,,
41961,,,,
41963,,,,
41967,,,,
41968,,,,
41969,"[0, 0, 5, 9, 3]","[1, 2, 7, 3, 4]","[1, 2, 4, 4, 6]","[0, 1, 11, 3, 2]"
41970,"[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
41972,"[0, 3, 4, 11, 4]","[0, 2, 7, 9, 4]","[7, 11, 3, 1, 0]","[0, 1, 3, 7, 11]"
41991,,,,
41992,,,,
41B01,,,,
41B02,,,,
41B04,,,,
41B05,,,,
41B06,,,,
41B12,,,,
41B13,,,,
41B1A,,,,
41B1C,,,,
41B1D,,,,
41B24,,,,
41B25,,,,
41B27,,,,
41B2B,,,,
41B2C,,,,
41B3A,,,,
41B3B,,,,
41B3C,,,,
41B4A,,,,
41E16,,,,
41MIB,,,,
42001,"[0, 1, 1, 6, 6]","[1, 0, 0, 7, 6]","[0, 0, 0, 6, 8]","[0, 0, 6, 6, 2]"
42009,,,,
42010,,,,
42014,"[1, 3, 16, 21, 9]","[2, 6, 21, 12, 9]","[4, 7, 15, 16, 8]","[1, 7, 33, 7, 1]"
42015,,,,
42016,"[2, 3, 17, 31, 26]","[3, 10, 21, 18, 27]","[4, 10, 22, 22, 20]","[3, 9, 43, 16, 7]"
42101,,,,
42112,,,,
42114,,,,
42115,,,,
42136,"[0, 0, 2, 2, 7]","[0, 0, 2, 3, 5]","[0, 0, 2, 3, 5]","[0, 0, 5, 3, 2]"
42137,"[0, 0, 3, 3, 13]","[0, 0, 5, 4, 9]","[0, 0, 7, 7, 5]","[0, 3, 6, 6, 3]"
42141,,,,
42142,"[0, 0, 1, 0, 2]","[0, 0, 1, 0, 2]","[0, 1, 1, 0, 1]","[0, 0, 3, 0, 0]"
42146,,,,
