COURSE,F21_GRADE_12,F21_GRADE_10,F21_GRADE_7,F21_GRADE_4,F21_GRADE_02,F21_GRADE_00,F21_GRADE_MINUS_3,F21_PASSED,F21_FAILED,F21_ABSENT
62014,4,13,25,9,0,0,0,No data,No data,2
62018,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62019,23,18,4,4,0,0,0,No data,No data,2
62024,No data,No data,No data,No data,No data,No data,No data,49,0,1
62030,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62033,10,13,16,13,3,0,0,No data,No data,5
62039,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62040,11,17,6,9,0,0,0,No data,No data,No data
62043,22,4,17,0,0,0,0,No data,No data,No data
62046,4,4,2,2,1,0,0,No data,No data,1
62049,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62050,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62051,4,21,4,4,0,0,0,No data,No data,No data
62052,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62053,5,7,7,1,0,0,0,No data,No data,2
62054,0,11,4,0,0,0,0,No data,No data,2
62074,29,37,60,0,0,0,0,No data,No data,No data
62079,16,6,15,7,2,0,0,No data,No data,8
62087,7,2,3,5,2,2,0,No data,No data,7
62088,No data,No data,No data,No data,No data,No data,No data,20,0,5
62089,No data,No data,No data,No data,No data,No data,No data,36,8,4
62093,No data,No data,No data,No data,No data,No data,No data,34,9,7
62094,11,6,17,5,3,7,0,No data,No data,7
62096,No data,No data,No data,No data,No data,No data,No data,78,4,No data
62101,0,0,1,1,0,0,0,30,4,6
62103,4,7,3,2,2,4,1,No data,No data,6
62104,9,8,10,8,3,1,0,No data,No data,6
62107,8,8,16,9,1,3,2,No data,No data,9
62108,5,8,3,0,3,2,0,No data,No data,3
62110,6,8,13,10,3,1,0,No data,No data,7
62118,11,25,30,9,0,0,0,No data,No data,7
62119,3,9,11,8,3,4,0,No data,No data,4
62120,8,8,16,6,0,0,0,No data,No data,1
62122,3,8,6,11,3,3,0,No data,No data,4
62130,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62132,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62133,No data,No data,No data,No data,No data,No data,No data,59,1,1
62134,9,10,5,1,4,0,0,No data,No data,3
62135,12,12,10,5,1,0,0,No data,No data,1
62136,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62139,No data,No data,No data,No data,No data,No data,No data,63,0,1
62142,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62145,2,7,8,3,1,5,8,No data,No data,No data
62146,7,12,2,2,1,1,0,No data,No data,No data
62147,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62148,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62158,3,7,6,2,0,0,0,No data,No data,No data
62159,0,3,4,5,7,13,4,No data,No data,3
62171,3,12,11,8,0,2,0,No data,No data,7
62174,4,4,3,6,3,4,0,No data,No data,11
62191,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62194,9,9,14,0,0,0,0,No data,No data,No data
62199,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62200,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62202,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62204,2,4,3,1,1,0,0,No data,No data,No data
62210,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62212,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62213,7,8,6,1,0,1,0,No data,No data,3
62214,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62215,No data,No data,No data,No data,No data,No data,No data,23,1,1
62218,8,3,7,2,2,4,0,No data,No data,6
62219,No data,No data,No data,No data,No data,No data,No data,47,0,13
62220,14,15,10,7,2,0,0,No data,No data,1
62221,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62223,10,13,13,7,6,3,0,No data,No data,12
62224,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62225,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62228,5,12,17,13,4,8,0,No data,No data,5
62229,16,23,5,2,2,3,0,No data,No data,7
62230,0,11,20,12,8,0,0,No data,No data,4
62238,20,4,4,0,0,0,0,0,1,No data
62239,0,12,6,8,0,0,0,No data,No data,9
62240,No data,No data,No data,No data,No data,No data,No data,29,0,1
62241,No data,No data,No data,No data,No data,No data,No data,26,8,No data
62242,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62246,2,3,5,4,6,2,0,No data,No data,3
62247,2,1,2,2,2,0,0,No data,No data,2
62249,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62259,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62261,10,11,17,10,3,3,0,No data,No data,10
62263,0,2,2,2,4,2,0,No data,No data,1
62265,5,17,18,1,3,2,0,No data,No data,2
62267,0,15,7,3,2,0,0,No data,No data,1
62268,4,9,0,6,7,0,0,No data,No data,No data
62269,15,18,25,5,0,0,0,No data,No data,3
62270,8,21,37,23,16,28,0,No data,No data,26
62271,8,9,17,21,11,13,0,No data,No data,25
62273,23,29,13,12,15,13,0,No data,No data,8
62276,2,6,10,11,3,6,0,No data,No data,4
62277,7,9,9,5,3,2,0,No data,No data,6
62279,22,27,25,27,6,2,0,No data,No data,13
62280,11,2,6,0,0,0,0,No data,No data,No data
62281,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62282,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62297,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62298,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62317,No data,No data,No data,No data,No data,No data,No data,65,0,6
62318,10,14,24,13,0,4,0,No data,No data,14
62327,No data,No data,No data,No data,No data,No data,No data,104,1,5
62328,6,26,29,35,14,12,0,0,1,3
62362,7,5,6,11,3,0,0,No data,No data,No data
62365,0,0,4,4,0,2,0,No data,No data,No data
62366,1,8,12,2,1,5,0,No data,No data,No data
62367,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62368,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62369,12,2,8,0,0,1,0,No data,No data,1
62377,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62378,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62381,7,6,15,4,0,0,0,No data,No data,No data
62383,2,1,2,1,1,2,0,No data,No data,No data
62389,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62407,2,1,4,2,5,0,0,No data,No data,2
62410,28,33,28,10,5,0,0,No data,No data,2
62413,12,14,6,5,3,1,0,No data,No data,3
62415,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62416,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62417,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62418,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62419,0,3,1,0,0,0,0,No data,No data,1
62420,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62422,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62423,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62426,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62427,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62428,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62429,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62434,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62437,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62443,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62444,No data,No data,No data,No data,No data,No data,No data,12,0,No data
62445,3,12,7,5,2,2,0,No data,No data,1
62450,7,10,7,0,1,0,1,No data,No data,3
62452,9,11,7,0,0,0,0,No data,No data,1
62453,0,12,13,1,0,0,0,No data,No data,No data
62454,3,7,4,6,3,4,0,No data,No data,1
62484,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62501,6,9,9,4,4,0,0,No data,No data,4
62505,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62512,4,11,8,2,0,0,0,No data,No data,No data
62514,3,6,3,2,0,1,0,No data,No data,4
62517,2,5,7,4,3,3,0,No data,No data,7
62518,3,7,8,4,3,1,0,No data,No data,3
62521,0,4,13,8,0,0,0,No data,No data,No data
62523,0,0,3,3,3,1,0,No data,No data,No data
62524,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62527,2,8,4,0,0,0,0,No data,No data,No data
62530,4,3,1,6,2,2,0,No data,No data,2
62531,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62532,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62547,9,7,5,3,0,0,0,No data,No data,No data
62550,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62557,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62558,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62560,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62573,No data,No data,No data,No data,No data,No data,No data,12,0,No data
62574,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62575,3,6,5,4,5,1,0,No data,No data,4
62577,7,28,33,27,6,11,0,No data,No data,20
62581,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62582,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62583,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62588,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62589,15,31,21,6,0,0,0,No data,No data,2
62597,14,23,8,7,3,2,0,No data,No data,4
62598,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62601,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62603,6,9,11,6,10,18,1,No data,No data,22
62606,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62607,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62614,1,2,9,1,1,1,0,No data,No data,No data
62616,0,2,17,9,7,8,0,No data,No data,3
62618,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62620,2,3,8,4,3,2,0,No data,No data,4
62622,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62623,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62624,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62625,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62626,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62627,2,15,7,0,0,0,0,No data,No data,1
62629,1,3,5,2,0,0,0,No data,No data,5
62635,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62637,1,5,9,8,2,2,0,No data,No data,1
62640,No data,No data,No data,No data,No data,No data,No data,34,0,No data
62643,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62646,4,7,12,15,4,10,7,No data,No data,12
62657,4,14,17,4,2,0,1,No data,No data,4
62662,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62665,2,2,1,0,0,0,0,No data,No data,No data
62668,2,3,9,10,13,2,1,No data,No data,12
62675,3,3,6,6,7,12,1,No data,No data,17
62683,2,7,11,8,5,3,1,No data,No data,5
62694,3,5,13,10,7,3,3,No data,No data,10
62695,2,2,0,3,2,0,0,No data,No data,No data
62699,1,1,2,3,1,0,0,No data,No data,No data
62700,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62703,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62704,6,10,3,0,2,4,0,No data,No data,7
62708,8,7,4,1,0,0,0,No data,No data,No data
62711,4,27,20,8,0,0,0,No data,No data,4
62714,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62716,4,1,2,4,1,9,0,No data,No data,No data
62726,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62732,5,8,10,11,9,7,1,No data,No data,6
62733,2,12,15,2,0,0,0,No data,No data,2
62734,7,16,12,6,6,3,0,No data,No data,9
62735,6,14,18,12,17,8,2,No data,No data,13
62737,4,5,15,12,14,8,0,No data,No data,3
62739,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62743,0,0,1,1,2,0,0,No data,No data,1
62748,15,6,7,0,0,0,0,No data,No data,3
62751,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62752,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62755,0,0,1,2,2,0,0,No data,No data,2
62760,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62761,2,4,3,2,7,6,0,No data,No data,2
62762,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62763,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62764,14,2,6,0,1,1,0,No data,No data,4
62765,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62766,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62767,9,3,15,13,18,5,12,No data,No data,5
62768,No data,No data,No data,No data,No data,No data,No data,64,0,1
62770,1,3,10,7,8,2,1,No data,No data,13
62773,3,0,0,0,1,0,0,No data,No data,1
62774,19,8,5,2,1,1,0,No data,No data,7
62780,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62782,4,9,2,9,0,0,0,No data,No data,2
62783,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62784,8,3,5,0,2,0,0,No data,No data,No data
62799,6,10,10,8,4,2,0,No data,No data,2
62800,13,0,0,2,1,0,0,No data,No data,7
62904,2,8,6,4,3,14,0,No data,No data,7
62908,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62990,18,51,28,19,0,0,0,No data,No data,1
62999,57,61,109,14,1,1,0,No data,No data,5
62B01,3,4,4,1,1,0,0,No data,No data,1
62B02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62B03,3,4,2,0,0,0,0,No data,No data,No data
62B06,0,2,2,1,0,0,0,No data,No data,No data
62B20,1,2,6,2,0,0,0,No data,No data,No data
62B24,2,3,1,0,0,0,0,No data,No data,No data
62B29,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62B30,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62B31,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62B39,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62B90,0,3,1,0,0,0,0,No data,No data,No data
62C02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62C05,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62C09,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62C19,4,0,2,2,0,0,0,No data,No data,No data
62C20,0,3,5,2,1,0,0,No data,No data,No data
62C90,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62E01,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62E02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62E90,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62I01,0,10,5,2,0,0,0,No data,No data,No data
62I02,11,11,3,1,0,0,0,No data,No data,No data
62I03,4,4,6,2,0,0,0,No data,No data,No data
62I04,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62I05,8,3,2,0,0,0,0,No data,No data,No data
62I06,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62I07,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62I08,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62I09,2,3,1,3,1,0,0,No data,No data,1
62I10,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62I11,1,5,3,2,1,0,0,No data,No data,No data
62I90,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L01,3,11,1,0,0,0,0,No data,No data,No data
62L02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L03,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L04,26,32,12,3,0,0,0,No data,No data,No data
62L05,22,31,6,1,0,0,0,No data,No data,No data
62L06,20,20,2,0,0,0,0,1,0,No data
62L07,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L10,2,6,0,0,0,0,0,No data,No data,No data
62L11,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L12,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L13,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L14,38,43,7,2,0,0,0,No data,No data,No data
62L15,37,21,6,1,0,0,0,No data,No data,No data
62L16,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L25,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L29,7,3,2,0,0,0,0,No data,No data,No data
62L32,11,6,1,0,0,0,0,No data,No data,No data
62L33,14,5,2,1,0,0,0,No data,No data,No data
62L35,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L36,8,4,2,1,0,0,0,No data,No data,No data
62L40,15,4,0,0,0,0,0,No data,No data,No data
62L45,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L47,3,1,2,0,0,0,0,No data,No data,No data
62L48,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L49,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L67,4,6,3,0,0,0,0,No data,No data,No data
62L68,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L79,8,7,2,0,0,0,0,No data,No data,No data
62L84,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L85,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62L90,7,7,7,0,0,0,0,No data,No data,No data
62L91,11,4,2,1,0,0,0,No data,No data,No data
62P01,6,6,3,5,0,0,0,No data,No data,No data
62P02,3,2,4,1,0,0,0,No data,No data,No data
62P03,12,10,11,4,0,0,0,No data,No data,No data
62P04,2,5,6,1,0,0,0,No data,No data,No data
62P07,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62P08,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62P34,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62P35,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62P36,7,6,1,2,0,0,0,No data,No data,No data
62P37,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62P90,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62P91,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62S02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62S03,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62S90,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T01,4,4,0,1,0,0,0,No data,No data,4
62T04,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T25,2,2,0,0,1,0,0,No data,No data,No data
62T26,4,3,0,0,0,0,0,No data,No data,No data
62T30,0,1,1,2,0,0,0,No data,No data,No data
62T31,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T33,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T34,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T37,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T38,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T39,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T40,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T41,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62T90,4,0,1,0,0,0,0,No data,No data,No data
88383,No data,No data,No data,No data,No data,No data,No data,23,0,1
88553,No data,No data,No data,No data,No data,No data,No data,92,0,No data
88700,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88701,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88703,1,1,13,0,0,0,0,No data,No data,No data
88704,No data,No data,No data,No data,No data,No data,No data,7,0,No data
88705,0,5,6,1,0,0,0,No data,No data,No data
88706,0,0,11,4,0,0,0,No data,No data,No data
88708,12,0,0,0,0,0,0,No data,No data,No data
88709,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88710,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88711,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88713,No data,No data,No data,No data,No data,No data,No data,19,0,No data
88714,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88715,6,3,3,0,0,0,0,No data,No data,No data
88716,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88717,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
88718,5,7,2,0,0,0,0,No data,No data,No data
KU002,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU003,15,20,20,10,7,3,0,No data,No data,4
KU004,0,19,18,9,0,0,0,No data,No data,No data
KU005,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU006,No data,No data,No data,No data,No data,No data,No data,61,0,No data
KU007,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU010,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU011,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU012,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU015,4,9,4,1,3,0,0,No data,No data,No data
KU101,0,1,3,3,0,0,0,No data,No data,1
KU103,4,3,3,1,0,2,0,No data,No data,1
KU105,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU112,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU113,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU115,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU180,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
KU181,No data,No data,No data,No data,No data,No data,No data,7,0,No data
KU304,2,6,8,11,3,1,0,No data,No data,No data
KU307,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
