COURSE,E22_LEARNING,E22_MOTIVATION,E22_FEEDBACK,E22_WORKLOAD
30220,"[0, 2, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
30230,"[0, 1, 1, 12, 6]","[0, 1, 4, 3, 10]","[0, 0, 3, 9, 6]","[0, 3, 10, 4, 1]"
30300,"[1, 0, 3, 5, 7]","[1, 3, 4, 4, 4]","[1, 3, 2, 6, 4]","[2, 1, 9, 2, 2]"
30310,,,,
30320,,,,
30330,"[0, 0, 1, 3, 4]","[0, 0, 1, 3, 3]","[0, 0, 1, 3, 3]","[0, 0, 4, 3, 0]"
30340,,,,
30350,"[0, 0, 0, 7, 10]","[1, 4, 0, 6, 6]","[2, 2, 7, 3, 3]","[0, 1, 9, 3, 4]"
30400,"[1, 3, 5, 13, 27]","[4, 7, 7, 14, 17]","[4, 7, 14, 13, 11]","[0, 3, 19, 14, 13]"
30405,,,,
30415,"[0, 0, 0, 0, 13]","[0, 0, 0, 3, 10]","[0, 0, 1, 2, 10]","[0, 0, 4, 7, 2]"
30417,"[0, 0, 0, 0, 4]","[0, 0, 1, 1, 2]","[0, 0, 0, 3, 1]","[0, 0, 2, 2, 0]"
30418,"[0, 0, 0, 1, 7]","[0, 0, 0, 3, 5]","[0, 2, 1, 2, 3]","[1, 1, 5, 1, 0]"
30420,,,,
30428,,,,
30430,"[0, 0, 1, 2, 1]","[0, 1, 0, 2, 1]","[0, 1, 1, 1, 1]","[0, 0, 4, 0, 0]"
30435,,,,
30445,,,,
30510,,,,
30530,"[1, 0, 0, 11, 11]","[0, 1, 5, 8, 9]","[0, 0, 0, 7, 15]","[0, 5, 9, 6, 1]"
30539,,,,
30540,"[0, 0, 1, 4, 3]","[0, 0, 2, 3, 3]","[0, 0, 0, 4, 4]","[0, 0, 5, 2, 1]"
30545,"[0, 0, 0, 3, 3]","[0, 0, 0, 1, 5]","[0, 0, 2, 2, 2]","[0, 1, 4, 1, 0]"
30552,"[0, 0, 1, 0, 2]","[0, 0, 1, 1, 1]","[0, 1, 1, 0, 1]","[0, 0, 0, 2, 1]"
30554,,,,
30560,"[0, 2, 0, 3, 1]","[2, 1, 1, 2, 0]","[0, 0, 0, 1, 5]","[0, 1, 4, 1, 0]"
30564,,,,
30574,,,,
30710,,,,
30720,"[0, 0, 1, 5, 4]","[0, 2, 2, 4, 2]","[0, 1, 2, 6, 1]","[0, 0, 4, 4, 2]"
30745,,,,
30752,"[0, 0, 0, 4, 3]","[0, 0, 0, 3, 4]","[0, 0, 1, 1, 5]","[0, 1, 6, 0, 0]"
30755,"[0, 0, 1, 8, 5]","[0, 1, 2, 6, 5]","[2, 4, 2, 2, 4]","[0, 3, 7, 4, 0]"
30757,,,,
30760,,,,
30787,,,,
30788,,,,
30790,"[0, 0, 0, 2, 6]","[1, 0, 1, 4, 2]","[0, 2, 1, 4, 1]","[0, 0, 6, 2, 0]"
30794,,,,
30857,,,,
30911,"[0, 0, 0, 2, 2]","[0, 0, 0, 2, 2]","[0, 0, 0, 1, 3]","[0, 0, 4, 0, 0]"
30970,,,,
34019,,,,
34020,,,,
34021,"[0, 0, 0, 2, 8]","[0, 0, 0, 3, 7]","[0, 0, 1, 2, 7]","[0, 2, 8, 0, 0]"
34022,,,,
34029,"[0, 0, 1, 0, 17]","[0, 0, 0, 7, 11]","[0, 1, 5, 5, 7]","[0, 2, 7, 8, 1]"
34031,,,,
34032,"[0, 0, 0, 1, 10]","[0, 0, 1, 5, 5]","[0, 0, 4, 2, 5]","[0, 0, 7, 2, 2]"
34034,"[0, 0, 0, 3, 4]","[0, 1, 0, 3, 3]","[0, 0, 1, 3, 3]","[0, 0, 4, 2, 1]"
34038,,,,
34041,,,,
34042,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 1, 1, 2]"
34043,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 1, 0, 0, 2]"
34046,"[0, 1, 1, 0, 1]","[0, 0, 1, 1, 1]","[0, 1, 0, 1, 1]","[0, 1, 2, 0, 0]"
34051,,,,
34052,"[0, 0, 1, 1, 5]","[0, 0, 1, 3, 3]","[0, 1, 1, 2, 3]","[0, 0, 5, 1, 1]"
34053,,,,
34060,,,,
34061,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]"
34091,"[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 0, 2, 0]"
34092,,,,
34094,,,,
34120,"[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
34121,,,,
34126,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 1, 2, 0, 0]"
34127,,,,
34129,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
34130,"[0, 0, 0, 0, 6]","[0, 0, 0, 2, 4]","[0, 0, 0, 0, 6]","[0, 0, 0, 5, 1]"
34153,"[0, 0, 2, 1, 1]","[0, 1, 1, 0, 1]","[2, 1, 0, 0, 0]","[0, 1, 1, 2, 0]"
34156,,,,
34190,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34192,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
34193,,,,
34194,"[0, 1, 0, 2, 1]","[0, 0, 2, 1, 1]","[0, 0, 0, 2, 2]","[0, 2, 1, 1, 0]"
34210,,,,
34220,,,,
34229,,,,
34230,"[0, 0, 0, 4, 3]","[0, 0, 1, 3, 3]","[0, 0, 2, 1, 4]","[0, 0, 2, 2, 3]"
34240,,,,
34241,,,,
34249,,,,
34250,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
34251,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34269,,,,
34290,,,,
34302,"[0, 0, 0, 5, 14]","[0, 0, 0, 8, 11]","[0, 1, 1, 4, 13]","[0, 3, 9, 3, 4]"
34313,"[0, 0, 3, 5, 15]","[0, 2, 3, 6, 11]","[1, 3, 6, 6, 7]","[2, 6, 13, 2, 0]"
34315,,,,
34318,,,,
34322,,,,
34323,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34324,,,,
34331,"[0, 1, 0, 1, 0]","[1, 0, 0, 1, 0]","[1, 1, 0, 0, 0]","[0, 0, 1, 1, 0]"
34332,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]","[0, 0, 0, 1, 0]"
34333,,,,
34334,"[0, 0, 0, 6, 2]","[0, 1, 2, 3, 2]","[0, 4, 0, 2, 2]","[0, 2, 4, 2, 0]"
34338,"[0, 0, 0, 2, 2]","[0, 0, 0, 2, 2]","[0, 0, 0, 2, 2]","[1, 2, 0, 1, 0]"
34339,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34343,,,,
34345,"[0, 0, 1, 3, 4]","[0, 0, 1, 4, 3]","[1, 1, 0, 5, 1]","[0, 2, 2, 4, 0]"
34346,,,,
34347,,,,
34349,,,,
34351,"[0, 0, 0, 2, 5]","[0, 0, 1, 2, 4]","[0, 0, 2, 2, 3]","[0, 0, 4, 1, 2]"
34352,,,,
34357,"[0, 0, 2, 0, 10]","[0, 1, 1, 1, 9]","[0, 0, 2, 1, 9]","[0, 1, 4, 4, 3]"
34359,,,,
34365,"[0, 4, 3, 8, 1]","[1, 2, 4, 7, 2]","[2, 0, 2, 7, 5]","[0, 2, 3, 5, 6]"
34366,"[6, 10, 5, 5, 10]","[6, 9, 8, 5, 8]","[11, 11, 5, 6, 3]","[4, 8, 19, 2, 2]"
34367,"[0, 0, 0, 1, 3]","[0, 0, 0, 2, 2]","[0, 0, 0, 2, 2]","[0, 0, 3, 0, 1]"
34368,"[0, 3, 1, 2, 6]","[2, 0, 2, 2, 6]","[2, 2, 1, 3, 4]","[0, 2, 4, 2, 4]"
34369,"[0, 1, 1, 1, 0]","[2, 0, 1, 0, 0]","[1, 0, 0, 1, 1]","[0, 2, 1, 0, 0]"
34370,,,,
34371,"[0, 0, 0, 7, 10]","[0, 1, 3, 4, 9]","[0, 0, 1, 4, 11]","[0, 0, 7, 9, 1]"
34372,,,,
34373,,,,
34390,,,,
34393,,,,
34430,,,,
34440,"[0, 0, 1, 3, 3]","[0, 0, 0, 3, 4]","[0, 2, 2, 1, 2]","[0, 1, 6, 0, 0]"
34451,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34492,,,,
34495,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34539,,,,
34540,"[0, 0, 0, 5, 0]","[0, 0, 1, 3, 1]","[0, 0, 1, 3, 1]","[0, 0, 3, 1, 1]"
34541,"[2, 3, 2, 6, 3]","[1, 5, 3, 3, 4]","[1, 3, 1, 6, 5]","[2, 6, 3, 2, 3]"
34551,,,,
34552,,,,
34553,,,,
34590,,,,
34600,"[0, 3, 8, 17, 11]","[6, 7, 13, 10, 3]","[1, 2, 4, 14, 17]","[0, 2, 22, 10, 4]"
34601,,,,
34602,"[0, 0, 0, 11, 29]","[0, 0, 2, 9, 29]","[0, 2, 9, 12, 17]","[0, 1, 20, 7, 12]"
34620,,,,
34630,"[0, 3, 5, 8, 1]","[5, 5, 2, 3, 2]","[5, 1, 4, 6, 1]","[0, 3, 7, 6, 1]"
34652,"[0, 0, 2, 6, 12]","[0, 1, 3, 7, 9]","[0, 0, 0, 8, 12]","[0, 1, 9, 6, 4]"
34653,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]","[1, 0, 0, 2, 0]"
34654,"[1, 2, 1, 16, 6]","[1, 3, 6, 8, 7]","[4, 7, 5, 8, 1]","[0, 5, 17, 2, 1]"
34655,,,,
34656,,,,
34657,,,,
34690,,,,
34720,,,,
34721,"[10, 9, 6, 21, 8]","[13, 9, 15, 9, 7]","[5, 10, 9, 18, 10]","[0, 0, 22, 23, 6]"
34722,,,,
34723,"[0, 0, 2, 2, 6]","[0, 1, 2, 1, 6]","[3, 3, 3, 1, 0]","[0, 1, 7, 2, 0]"
34724,,,,
34745,"[1, 0, 0, 7, 29]","[0, 2, 10, 9, 16]","[3, 6, 10, 9, 9]","[0, 1, 9, 18, 9]"
34746,,,,
34747,"[1, 0, 1, 4, 4]","[1, 1, 0, 5, 3]","[2, 1, 3, 4, 0]","[0, 0, 7, 3, 0]"
34748,,,,
34749,,,,
34752,"[1, 1, 1, 4, 9]","[1, 1, 0, 8, 6]","[1, 0, 0, 4, 11]","[0, 1, 11, 2, 2]"
34753,"[2, 2, 11, 18, 16]","[3, 5, 11, 21, 8]","[8, 11, 11, 12, 6]","[0, 1, 17, 21, 9]"
34754,"[0, 0, 2, 7, 2]","[0, 0, 2, 4, 5]","[3, 0, 3, 5, 0]","[1, 0, 6, 2, 2]"
34755,,,,
34756,,,,
34757,,,,
34758,"[1, 3, 1, 12, 10]","[1, 2, 6, 6, 12]","[2, 7, 9, 5, 4]","[0, 3, 8, 9, 7]"
34759,,,,
34760,,,,
34791,"[0, 0, 0, 1, 6]","[0, 0, 0, 2, 5]","[0, 0, 0, 1, 6]","[0, 1, 1, 0, 5]"
34792,,,,
34840,"[0, 1, 3, 10, 15]","[0, 2, 3, 9, 15]","[0, 2, 7, 10, 10]","[0, 5, 13, 7, 4]"
34844,"[0, 0, 1, 11, 18]","[0, 1, 3, 11, 15]","[4, 3, 10, 7, 6]","[2, 8, 14, 3, 3]"
34846,,,,
34847,,,,
34848,,,,
34850,,,,
34860,,,,
34865,"[0, 0, 0, 1, 4]","[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[1, 1, 2, 1, 0]"
34867,,,,
34870,"[0, 0, 1, 3, 5]","[0, 2, 2, 2, 3]","[0, 0, 1, 5, 3]","[0, 0, 4, 3, 2]"
34871,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
34880,"[0, 0, 0, 1, 6]","[0, 0, 1, 1, 5]","[0, 0, 0, 1, 6]","[0, 0, 3, 3, 1]"
34895,,,,
38001,,,,
38002,"[0, 0, 1, 1, 0]","[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
38101,"[15, 18, 29, 31, 17]","[14, 20, 31, 23, 19]","[2, 9, 17, 31, 47]","[8, 22, 51, 14, 10]"
38102,"[5, 9, 17, 18, 11]","[10, 8, 11, 21, 8]","[3, 4, 8, 20, 24]","[3, 6, 24, 19, 7]"
38103,"[1, 10, 7, 18, 8]","[3, 7, 8, 18, 7]","[1, 2, 3, 13, 24]","[0, 3, 19, 14, 7]"
38104,,,,
38105,"[3, 3, 2, 7, 5]","[2, 4, 4, 7, 3]","[0, 1, 3, 12, 4]","[1, 1, 14, 2, 2]"
38106,,,,
38107,"[5, 13, 17, 37, 23]","[12, 4, 22, 33, 23]","[2, 5, 14, 39, 32]","[2, 10, 60, 13, 8]"
38108,"[15, 29, 31, 43, 19]","[24, 27, 23, 41, 21]","[4, 11, 29, 57, 34]","[11, 31, 72, 16, 4]"
38109,,,,
38110,,,,
38201,"[0, 3, 10, 10, 11]","[1, 1, 11, 10, 10]","[11, 7, 6, 5, 5]","[0, 9, 19, 5, 1]"
38202,,,,
38203,"[0, 0, 1, 2, 5]","[0, 0, 1, 5, 2]","[0, 2, 1, 2, 2]","[0, 0, 5, 0, 1]"
38204,"[0, 0, 3, 7, 13]","[0, 1, 2, 6, 13]","[2, 3, 2, 4, 11]","[0, 0, 5, 10, 7]"
38301,,,,
38302,,,,
38799,,,,
41000,"[0, 7, 8, 19, 12]","[1, 5, 12, 16, 12]","[0, 9, 10, 23, 4]","[0, 3, 21, 18, 4]"
41011,"[0, 1, 9, 25, 10]","[0, 1, 12, 19, 13]","[0, 1, 13, 17, 14]","[0, 8, 24, 9, 4]"
41012,"[0, 0, 1, 13, 18]","[0, 1, 6, 14, 10]","[0, 1, 4, 11, 15]","[0, 6, 19, 3, 3]"
41013,"[0, 3, 4, 5, 12]","[1, 3, 2, 9, 9]","[1, 3, 12, 5, 3]","[0, 0, 15, 4, 5]"
41015,"[0, 0, 5, 13, 8]","[0, 7, 8, 9, 2]","[0, 2, 8, 12, 4]","[0, 3, 10, 10, 3]"
41020,,,,
41028,,,,
41029,,,,
41031,"[0, 1, 2, 6, 2]","[0, 0, 2, 5, 3]","[0, 0, 3, 2, 6]","[0, 0, 5, 5, 1]"
41045,"[0, 0, 1, 7, 3]","[0, 0, 5, 4, 2]","[0, 0, 2, 4, 5]","[0, 1, 9, 1, 0]"
41051,"[2, 7, 7, 16, 8]","[8, 8, 6, 12, 3]","[2, 7, 9, 10, 9]","[1, 9, 22, 5, 0]"
41061,,,,
41073,"[0, 1, 5, 26, 31]","[2, 2, 16, 23, 20]","[0, 2, 15, 26, 20]","[1, 5, 35, 19, 3]"
41083,,,,
41084,"[0, 2, 1, 4, 17]","[0, 1, 2, 6, 14]","[0, 1, 4, 6, 13]","[1, 6, 13, 2, 2]"
41102,"[0, 0, 5, 14, 12]","[1, 0, 10, 14, 6]","[0, 3, 5, 14, 9]","[0, 5, 17, 5, 4]"
41107,,,,
41111,"[0, 1, 4, 14, 15]","[0, 3, 10, 12, 7]","[2, 4, 7, 13, 6]","[0, 2, 18, 11, 1]"
41112,"[0, 0, 0, 5, 8]","[0, 0, 0, 4, 9]","[1, 0, 4, 4, 4]","[0, 4, 7, 2, 0]"
41113,"[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]"
41117,"[0, 1, 1, 8, 3]","[0, 1, 3, 7, 2]","[0, 0, 1, 9, 3]","[0, 0, 10, 2, 1]"
41126,,,,
41129,"[0, 2, 0, 8, 19]","[0, 1, 3, 9, 16]","[0, 1, 2, 11, 15]","[0, 2, 14, 10, 2]"
41201,"[0, 0, 0, 0, 6]","[0, 0, 0, 4, 2]","[0, 0, 1, 1, 4]","[0, 3, 3, 0, 0]"
41203,"[0, 0, 2, 13, 28]","[0, 0, 3, 24, 16]","[3, 6, 7, 16, 11]","[0, 5, 26, 10, 2]"
41216,"[0, 0, 1, 1, 3]","[0, 0, 2, 1, 2]","[0, 0, 1, 0, 4]","[0, 0, 5, 0, 0]"
41222,"[0, 0, 2, 1, 3]","[0, 0, 2, 1, 2]","[0, 0, 0, 0, 5]","[0, 0, 1, 0, 4]"
41226,,,,
41236,"[1, 2, 9, 8, 6]","[4, 3, 7, 9, 3]","[4, 6, 1, 8, 7]","[0, 2, 8, 9, 7]"
41237,,,,
41270,,,,
41271,,,,
41275,"[0, 0, 1, 2, 3]","[0, 0, 3, 0, 3]","[0, 0, 0, 2, 4]","[0, 0, 3, 1, 2]"
41280,,,,
41292,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
41312,"[0, 1, 3, 13, 31]","[1, 2, 6, 18, 21]","[0, 0, 5, 10, 33]","[1, 2, 21, 17, 7]"
41315,,,,
41316,"[0, 0, 3, 9, 6]","[0, 2, 3, 8, 5]","[1, 1, 3, 7, 6]","[0, 0, 7, 8, 3]"
41317,,,,
41320,"[4, 8, 8, 17, 4]","[11, 11, 7, 9, 3]","[13, 13, 7, 6, 2]","[1, 3, 13, 12, 12]"
41321,,,,
41341,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41342,"[0, 1, 0, 1, 3]","[0, 0, 1, 0, 4]","[0, 1, 1, 1, 2]","[0, 0, 2, 3, 0]"
41343,,,,
41346,,,,
41347,"[0, 1, 1, 2, 0]","[0, 1, 2, 0, 0]","[0, 1, 2, 0, 0]","[0, 1, 1, 1, 0]"
41391,"[0, 0, 0, 2, 3]","[0, 0, 1, 1, 3]","[1, 1, 2, 0, 1]","[0, 0, 3, 1, 1]"
41392,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41401,,,,
41402,"[0, 0, 2, 3, 7]","[0, 0, 1, 4, 7]","[0, 0, 1, 2, 9]","[0, 1, 2, 7, 2]"
41416,,,,
41417,"[3, 3, 3, 4, 3]","[3, 4, 2, 5, 2]","[1, 1, 4, 4, 6]","[0, 0, 2, 4, 10]"
41418,,,,
41420,"[0, 0, 1, 3, 5]","[0, 1, 1, 3, 4]","[0, 0, 0, 5, 4]","[0, 0, 3, 5, 1]"
41422,"[0, 0, 1, 2, 2]","[0, 1, 1, 3, 0]","[0, 0, 0, 3, 2]","[0, 0, 4, 1, 0]"
41451,"[1, 2, 3, 2, 2]","[1, 3, 2, 3, 1]","[1, 4, 3, 2, 0]","[0, 0, 4, 3, 3]"
41452,,,,
41458,,,,
41459,"[1, 1, 12, 18, 12]","[1, 10, 14, 15, 4]","[9, 12, 12, 9, 2]","[4, 9, 25, 4, 2]"
41461,"[0, 0, 2, 8, 6]","[0, 0, 4, 6, 6]","[1, 1, 6, 4, 4]","[0, 1, 9, 4, 2]"
41462,"[0, 2, 8, 14, 7]","[0, 0, 13, 11, 7]","[1, 3, 8, 14, 5]","[0, 1, 16, 7, 7]"
41463,"[1, 0, 1, 5, 15]","[2, 0, 1, 9, 10]","[1, 0, 4, 10, 6]","[0, 0, 10, 7, 5]"
41464,,,,
41465,"[0, 0, 1, 3, 6]","[0, 0, 2, 1, 7]","[0, 1, 1, 2, 6]","[0, 0, 5, 4, 1]"
41466,,,,
41467,"[1, 1, 5, 8, 5]","[1, 2, 7, 5, 5]","[1, 2, 5, 6, 6]","[0, 0, 9, 6, 5]"
41468,,,,
41490,,,,
41491,,,,
41501,,,,
41502,"[0, 0, 0, 14, 20]","[0, 0, 11, 16, 7]","[0, 4, 9, 14, 6]","[0, 0, 7, 16, 10]"
41511,,,,
41512,,,,
41514,,,,
41515,"[0, 1, 2, 5, 2]","[0, 4, 1, 2, 3]","[3, 2, 3, 2, 0]","[0, 2, 5, 3, 0]"
41516,"[0, 1, 2, 2, 9]","[0, 0, 3, 4, 7]","[0, 1, 2, 2, 9]","[0, 2, 10, 2, 0]"
41517,,,,
41522,,,,
41524,"[0, 1, 1, 3, 4]","[1, 0, 1, 3, 4]","[0, 0, 1, 5, 3]","[0, 0, 5, 2, 2]"
41525,"[0, 0, 2, 8, 34]","[0, 0, 4, 13, 27]","[0, 1, 2, 14, 27]","[0, 0, 5, 17, 22]"
41526,"[0, 2, 4, 18, 13]","[0, 2, 13, 15, 6]","[3, 8, 9, 8, 7]","[1, 4, 17, 10, 4]"
41528,,,,
41533,"[0, 0, 0, 2, 7]","[0, 0, 1, 2, 6]","[0, 0, 0, 0, 9]","[0, 1, 4, 4, 0]"
41534,"[0, 0, 5, 11, 3]","[0, 5, 4, 7, 3]","[7, 2, 6, 2, 2]","[1, 3, 10, 5, 0]"
41561,,,,
41563,,,,
41564,"[0, 1, 1, 5, 11]","[0, 2, 3, 8, 5]","[0, 1, 6, 7, 4]","[0, 0, 3, 12, 3]"
41591,,,,
41603,"[3, 6, 11, 8, 8]","[3, 4, 15, 8, 5]","[3, 3, 12, 13, 4]","[3, 3, 22, 4, 3]"
41612,"[1, 0, 1, 13, 20]","[0, 2, 3, 17, 13]","[1, 1, 6, 13, 13]","[0, 2, 8, 18, 5]"
41615,,,,
41619,"[0, 5, 18, 30, 10]","[0, 15, 18, 18, 12]","[1, 6, 13, 26, 17]","[1, 12, 40, 8, 2]"
41628,"[1, 4, 9, 21, 6]","[1, 3, 11, 21, 5]","[0, 0, 2, 7, 32]","[1, 4, 24, 9, 3]"
41635,,,,
41636,"[1, 2, 3, 21, 30]","[2, 5, 4, 17, 28]","[3, 7, 14, 11, 22]","[0, 1, 34, 16, 6]"
41637,"[0, 1, 6, 14, 20]","[1, 4, 4, 18, 13]","[0, 1, 2, 10, 28]","[0, 5, 22, 13, 0]"
41638,"[0, 1, 1, 8, 19]","[1, 1, 3, 8, 15]","[2, 1, 4, 9, 13]","[0, 1, 9, 10, 9]"
41651,,,,
41653,"[0, 1, 0, 9, 10]","[1, 1, 1, 6, 11]","[1, 0, 0, 5, 14]","[0, 0, 15, 2, 2]"
41656,,,,
41658,,,,
41659,,,,
41661,"[0, 3, 6, 3, 7]","[1, 2, 7, 7, 2]","[2, 2, 6, 6, 3]","[0, 6, 7, 4, 2]"
41662,"[0, 1, 1, 2, 8]","[1, 1, 2, 4, 4]","[0, 3, 3, 1, 5]","[0, 0, 4, 7, 1]"
41667,,,,
41668,,,,
41669,,,,
41680,,,,
41681,"[1, 3, 8, 13, 11]","[4, 9, 9, 10, 3]","[3, 4, 9, 8, 10]","[0, 4, 11, 18, 2]"
41684,,,,
41685,,,,
41686,"[0, 1, 0, 2, 1]","[0, 0, 1, 3, 0]","[1, 0, 2, 1, 0]","[0, 1, 2, 1, 0]"
41687,,,,
41689,,,,
41690,"[1, 0, 2, 1, 1]","[1, 0, 2, 0, 2]","[0, 2, 1, 0, 1]","[0, 1, 1, 1, 1]"
41691,,,,
41714,,,,
41730,"[0, 2, 1, 3, 15]","[1, 1, 3, 6, 10]","[1, 0, 1, 5, 14]","[1, 1, 15, 2, 2]"
41733,"[0, 0, 0, 5, 10]","[0, 0, 0, 4, 10]","[0, 1, 2, 2, 9]","[0, 0, 8, 5, 1]"
41734,,,,
41737,,,,
41739,,,,
41740,"[5, 11, 9, 6, 5]","[11, 10, 7, 2, 5]","[18, 4, 7, 4, 2]","[1, 4, 20, 8, 2]"
41743,"[0, 1, 1, 7, 5]","[0, 0, 0, 6, 8]","[0, 1, 1, 5, 7]","[0, 0, 7, 4, 3]"
41747,"[0, 0, 1, 7, 14]","[0, 0, 4, 8, 10]","[0, 1, 2, 8, 11]","[1, 1, 3, 7, 10]"
41748,,,,
41749,"[0, 1, 4, 4, 7]","[1, 3, 4, 5, 3]","[1, 2, 5, 4, 4]","[0, 2, 6, 7, 1]"
41784,"[0, 0, 0, 5, 13]","[0, 0, 0, 4, 14]","[0, 0, 2, 4, 11]","[0, 1, 15, 2, 0]"
41787,"[1, 2, 5, 10, 17]","[0, 4, 7, 10, 14]","[6, 7, 12, 4, 6]","[0, 7, 19, 8, 1]"
41788,"[0, 1, 2, 3, 0]","[0, 2, 3, 0, 1]","[1, 1, 2, 2, 0]","[1, 0, 5, 0, 0]"
41789,,,,
41791,,,,
41792,,,,
41801,,,,
41808,"[1, 0, 6, 6, 1]","[1, 2, 3, 7, 1]","[2, 1, 3, 4, 4]","[0, 0, 8, 5, 1]"
41809,"[0, 1, 5, 8, 5]","[0, 3, 3, 8, 4]","[0, 2, 3, 8, 5]","[1, 2, 6, 6, 3]"
41812,"[0, 0, 2, 9, 15]","[1, 3, 4, 6, 12]","[0, 2, 6, 9, 9]","[1, 3, 15, 6, 1]"
41813,,,,
41814,"[0, 2, 9, 12, 15]","[1, 6, 11, 11, 9]","[3, 5, 9, 12, 9]","[0, 6, 21, 10, 1]"
41822,"[1, 0, 2, 6, 12]","[1, 1, 0, 6, 13]","[0, 0, 4, 8, 9]","[0, 1, 12, 6, 2]"
41831,"[0, 0, 0, 3, 4]","[0, 0, 0, 5, 2]","[1, 1, 1, 3, 1]","[0, 0, 4, 2, 1]"
41832,"[0, 1, 1, 3, 0]","[0, 0, 3, 0, 2]","[3, 1, 1, 0, 0]","[0, 1, 1, 1, 2]"
41843,,,,
41860,,,,
41861,,,,
41871,"[0, 0, 1, 0, 2]","[0, 0, 1, 1, 1]","[0, 0, 2, 0, 1]","[0, 1, 1, 1, 0]"
41872,,,,
41873,"[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]","[0, 1, 0, 1, 0]","[0, 0, 1, 1, 0]"
41874,"[0, 1, 1, 4, 1]","[0, 1, 2, 4, 0]","[0, 0, 2, 2, 3]","[0, 2, 2, 2, 1]"
41875,"[0, 2, 1, 1, 0]","[2, 1, 0, 1, 0]","[1, 0, 1, 1, 1]","[0, 1, 1, 2, 0]"
41876,,,,
41881,,,,
41882,,,,
41901,"[0, 4, 12, 17, 4]","[1, 9, 16, 10, 0]","[2, 8, 14, 10, 2]","[0, 2, 17, 14, 3]"
41902,"[0, 0, 3, 10, 8]","[0, 1, 8, 7, 5]","[5, 4, 5, 6, 1]","[0, 3, 13, 5, 0]"
41905,,,,
41906,,,,
41911,"[0, 0, 5, 10, 15]","[0, 1, 6, 9, 14]","[1, 4, 8, 11, 6]","[0, 7, 13, 7, 3]"
41912,,,,
41913,,,,
41914,"[0, 0, 4, 7, 8]","[0, 1, 1, 11, 6]","[0, 3, 6, 9, 1]","[0, 2, 10, 4, 2]"
41915,"[0, 3, 5, 5, 0]","[1, 3, 4, 5, 0]","[3, 0, 6, 3, 1]","[0, 3, 6, 3, 1]"
41916,,,,
41917,,,,
41918,,,,
41919,"[0, 0, 0, 7, 10]","[0, 1, 1, 9, 6]","[5, 3, 7, 1, 1]","[0, 0, 5, 9, 4]"
