COURSE,F23_LEARNING,F23_MOTIVATION,F23_FEEDBACK,F23_WORKLOAD
22003,"[0, 0, 1, 4, 20]","[0, 0, 1, 8, 16]","[0, 0, 2, 8, 15]","[0, 0, 4, 12, 9]"
22004,"[0, 0, 1, 5, 12]","[0, 0, 0, 6, 13]","[1, 0, 2, 6, 10]","[0, 3, 10, 3, 3]"
22005,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]"
22050,"[1, 2, 10, 17, 11]","[5, 3, 12, 13, 5]","[2, 8, 6, 14, 8]","[1, 2, 18, 11, 5]"
22051,,,,
22052,"[0, 1, 2, 3, 7]","[1, 1, 3, 4, 4]","[0, 1, 2, 5, 5]","[0, 2, 9, 2, 0]"
22053,,,,
22054,,,,
22055,,,,
22056,,,,
22057,,,,
22100,,,,
22101,,,,
22107,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
22110,,,,
22111,,,,
22112,,,,
22113,"[0, 0, 6, 6, 11]","[0, 1, 6, 8, 8]","[1, 2, 4, 7, 9]","[0, 2, 8, 8, 5]"
22115,"[0, 1, 3, 4, 21]","[2, 1, 3, 7, 16]","[2, 1, 4, 11, 11]","[0, 0, 13, 10, 6]"
22117,"[0, 6, 12, 13, 11]","[4, 7, 8, 13, 8]","[0, 7, 5, 16, 13]","[0, 3, 27, 8, 1]"
22123,"[0, 0, 2, 2, 5]","[1, 0, 1, 2, 4]","[1, 1, 1, 2, 3]","[0, 1, 3, 3, 2]"
22125,"[0, 0, 0, 0, 8]","[0, 1, 0, 0, 6]","[1, 0, 0, 3, 2]","[0, 1, 3, 2, 1]"
22126,,,,
22140,,,,
22145,,,,
22175,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]"
22179,"[0, 0, 0, 4, 8]","[0, 1, 3, 5, 3]","[3, 2, 5, 0, 2]","[0, 5, 6, 0, 1]"
22180,,,,
22200,,,,
22201,"[0, 0, 0, 6, 10]","[0, 2, 2, 3, 9]","[1, 4, 3, 4, 4]","[0, 1, 9, 2, 4]"
22202,"[1, 0, 9, 11, 10]","[0, 4, 4, 12, 10]","[1, 0, 3, 11, 15]","[0, 4, 19, 2, 5]"
22203,,,,
22205,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22206,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22207,,,,
22208,,,,
22230,"[0, 5, 9, 17, 11]","[1, 5, 16, 10, 10]","[0, 5, 6, 15, 16]","[0, 1, 27, 13, 1]"
22231,,,,
22232,,,,
22235,"[2, 4, 15, 23, 17]","[8, 5, 21, 14, 11]","[16, 17, 10, 5, 11]","[0, 5, 32, 16, 6]"
22236,"[0, 0, 1, 8, 21]","[0, 0, 6, 12, 12]","[3, 9, 5, 6, 7]","[0, 0, 20, 6, 4]"
22237,,,,
22281,"[3, 5, 18, 19, 12]","[7, 7, 19, 14, 9]","[5, 7, 16, 18, 10]","[1, 2, 25, 18, 9]"
22282,,,,
22283,,,,
22284,"[0, 1, 2, 11, 14]","[1, 4, 2, 12, 8]","[2, 1, 4, 10, 10]","[1, 1, 14, 7, 4]"
22285,,,,
22400,"[4, 8, 6, 20, 14]","[5, 8, 12, 15, 12]","[7, 5, 11, 14, 15]","[1, 3, 24, 15, 9]"
22403,,,,
22433,,,,
22435,,,,
22437,"[4, 12, 16, 15, 4]","[11, 15, 10, 11, 2]","[10, 17, 15, 5, 2]","[2, 5, 16, 20, 5]"
22446,"[0, 0, 1, 3, 2]","[0, 0, 0, 3, 3]","[0, 2, 1, 2, 1]","[0, 0, 4, 1, 1]"
22451,,,,
22475,,,,
22481,,,,
22485,,,,
22486,,,,
22487,,,,
22506,"[0, 0, 1, 2, 8]","[1, 0, 1, 4, 5]","[0, 1, 1, 2, 7]","[0, 1, 1, 4, 5]"
22507,,,,
22508,"[0, 0, 1, 2, 8]","[0, 1, 0, 4, 6]","[0, 0, 0, 4, 7]","[0, 1, 10, 0, 0]"
22510,"[0, 0, 2, 9, 12]","[0, 1, 2, 6, 14]","[0, 2, 7, 8, 6]","[0, 6, 10, 4, 3]"
22511,,,,
22512,,,,
22513,,,,
22525,,,,
22530,,,,
22600,,,,
22602,"[0, 0, 0, 4, 11]","[0, 0, 1, 2, 11]","[0, 0, 2, 2, 10]","[0, 1, 11, 2, 0]"
22603,,,,
22604,,,,
22652,,,,
22653,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22654,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22655,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22656,,,,
22680,,,,
22681,,,,
22800,,,,
23101,,,,
23102,"[0, 2, 8, 10, 3]","[1, 3, 12, 5, 1]","[1, 1, 8, 9, 3]","[0, 4, 9, 5, 4]"
23205,,,,
23206,"[0, 2, 1, 3, 0]","[0, 1, 1, 2, 2]","[2, 1, 0, 2, 1]","[0, 1, 3, 2, 0]"
23210,,,,
23211,"[0, 3, 6, 15, 5]","[1, 2, 4, 11, 10]","[0, 0, 2, 9, 17]","[1, 1, 15, 9, 2]"
23212,"[0, 1, 0, 0, 4]","[0, 1, 0, 0, 4]","[0, 1, 2, 1, 1]","[0, 0, 4, 1, 0]"
23214,"[0, 3, 2, 12, 15]","[1, 2, 6, 8, 15]","[0, 0, 5, 11, 16]","[1, 10, 10, 7, 3]"
23220,,,,
23255,"[0, 0, 1, 2, 2]","[0, 1, 0, 3, 1]","[0, 1, 0, 0, 4]","[0, 1, 4, 0, 0]"
23256,"[0, 1, 1, 4, 6]","[0, 1, 1, 5, 5]","[1, 1, 1, 4, 5]","[0, 1, 10, 0, 1]"
23257,"[0, 0, 0, 7, 15]","[0, 0, 7, 7, 8]","[5, 1, 8, 2, 6]","[2, 4, 12, 1, 3]"
23258,"[0, 2, 1, 10, 6]","[2, 4, 3, 9, 1]","[2, 7, 5, 5, 0]","[1, 3, 10, 4, 1]"
23260,,,,
23261,"[0, 2, 1, 1, 2]","[0, 3, 1, 1, 1]","[0, 1, 2, 2, 1]","[0, 2, 3, 0, 1]"
23262,"[0, 0, 1, 8, 6]","[0, 1, 7, 1, 6]","[2, 2, 3, 5, 3]","[1, 1, 9, 1, 3]"
23263,,,,
23272,,,,
23301,,,,
23302,"[0, 3, 4, 10, 8]","[0, 4, 7, 5, 9]","[0, 0, 10, 5, 10]","[1, 1, 15, 8, 0]"
23511,,,,
23520,"[0, 0, 1, 8, 2]","[0, 0, 3, 5, 3]","[0, 0, 1, 7, 3]","[0, 1, 4, 4, 2]"
23521,,,,
23522,,,,
23531,"[0, 1, 1, 5, 2]","[0, 2, 1, 4, 2]","[0, 1, 0, 3, 5]","[0, 1, 6, 1, 1]"
23532,"[0, 0, 0, 5, 5]","[0, 0, 0, 4, 6]","[0, 1, 2, 1, 6]","[0, 0, 5, 4, 1]"
23552,"[0, 0, 1, 5, 5]","[0, 0, 3, 5, 3]","[0, 0, 2, 2, 7]","[0, 0, 1, 5, 5]"
23564,,,,
23662,,,,
23711,,,,
23732,,,,
23832,,,,
23837,,,,
23839,,,,
23901,,,,
23902,,,,
23925,,,,
23926,,,,
23932,"[0, 1, 11, 10, 5]","[2, 7, 9, 4, 4]","[8, 9, 4, 3, 2]","[0, 7, 10, 6, 2]"
23936,"[0, 0, 0, 8, 4]","[0, 0, 3, 2, 7]","[0, 1, 5, 2, 4]","[1, 4, 3, 4, 0]"
23937,,,,
23952,,,,
23953,,,,
23963,,,,
23982,,,,
23F11,,,,
23F12,,,,
23F13,,,,
23F14,,,,
23F15,"[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]","[0, 0, 0, 1, 1]"
23F16,"[0, 0, 0, 0, 3]","[0, 0, 0, 2, 1]","[0, 1, 1, 1, 0]","[0, 0, 0, 1, 2]"
25102,"[0, 0, 0, 2, 8]","[0, 0, 0, 3, 7]","[0, 1, 0, 3, 6]","[2, 3, 5, 0, 0]"
25104,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 2, 1]","[1, 0, 2, 0, 0]"
25105,"[0, 1, 6, 9, 7]","[1, 2, 4, 13, 2]","[4, 4, 8, 3, 3]","[0, 4, 13, 3, 2]"
25106,,,,
25107,"[0, 0, 0, 4, 2]","[1, 0, 2, 2, 0]","[1, 0, 2, 2, 0]","[0, 1, 2, 2, 0]"
25108,,,,
25201,,,,
25202,,,,
25203,,,,
25204,,,,
25205,,,,
25206,,,,
25207,"[0, 0, 0, 2, 0]","[0, 0, 2, 0, 0]","[0, 1, 1, 0, 0]","[0, 1, 1, 0, 0]"
25208,"[0, 0, 0, 2, 4]","[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[0, 0, 2, 3, 0]"
25209,"[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 0, 2, 2]","[0, 0, 1, 2, 1]"
25210,,,,
25211,,,,
25212,,,,
25301,,,,
25302,,,,
25303,,,,
25307,"[0, 0, 1, 1, 4]","[0, 0, 0, 3, 3]","[0, 0, 1, 4, 1]","[0, 0, 3, 2, 1]"
25310,"[0, 0, 1, 6, 2]","[0, 0, 0, 6, 3]","[0, 1, 4, 3, 1]","[0, 0, 5, 4, 0]"
25311,,,,
25312,,,,
25313,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
25314,"[0, 0, 1, 1, 3]","[0, 0, 0, 2, 3]","[0, 0, 0, 2, 3]","[0, 1, 4, 0, 0]"
25315,,,,
25316,"[0, 0, 0, 1, 2]","[0, 0, 1, 0, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]"
25317,,,,
25318,,,,
25320,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
25321,"[0, 0, 1, 0, 1]","[0, 1, 0, 0, 1]","[0, 1, 0, 0, 1]","[0, 0, 1, 1, 0]"
25322,"[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[0, 0, 0, 0, 5]","[0, 0, 1, 4, 0]"
25323,"[0, 0, 0, 1, 2]","[0, 0, 1, 0, 2]","[0, 0, 0, 1, 2]","[0, 0, 1, 2, 0]"
25324,"[0, 0, 0, 2, 0]","[0, 0, 0, 2, 0]","[0, 0, 1, 1, 0]","[0, 0, 0, 2, 0]"
25325,,,,
25326,"[0, 0, 1, 5, 1]","[1, 1, 3, 2, 0]","[0, 2, 2, 2, 1]","[0, 1, 4, 2, 0]"
25327,"[0, 0, 1, 3, 2]","[0, 0, 2, 2, 2]","[0, 1, 4, 1, 0]","[0, 3, 3, 0, 0]"
25328,,,,
25331,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
25332,,,,
25333,"[0, 1, 2, 0, 1]","[0, 1, 1, 2, 0]","[0, 1, 0, 0, 3]","[1, 1, 1, 1, 0]"
25334,,,,
25335,,,,
25336,"[0, 0, 0, 2, 6]","[0, 0, 0, 2, 6]","[0, 0, 3, 4, 1]","[0, 0, 2, 5, 0]"
25616,,,,
25617,,,,
25618,,,,
25619,,,,
25801,,,,
25803,,,,
25805,,,,
25807,,,,
25808,,,,
25809,,,,
25810,,,,
26000,"[0, 5, 10, 16, 3]","[2, 8, 10, 14, 0]","[0, 2, 9, 11, 12]","[5, 10, 15, 3, 0]"
26002,"[0, 0, 0, 2, 7]","[0, 1, 1, 2, 5]","[0, 1, 0, 4, 4]","[0, 0, 5, 3, 0]"
26003,"[0, 0, 2, 5, 9]","[0, 1, 2, 4, 9]","[0, 0, 2, 5, 9]","[0, 0, 10, 6, 0]"
26004,"[0, 0, 0, 2, 5]","[0, 0, 2, 0, 5]","[0, 0, 0, 1, 6]","[0, 0, 2, 5, 0]"
26006,,,,
26008,,,,
26010,,,,
26026,"[0, 1, 9, 28, 11]","[3, 10, 15, 10, 11]","[5, 8, 14, 10, 12]","[4, 11, 23, 10, 1]"
26027,"[1, 13, 18, 27, 7]","[7, 10, 23, 21, 3]","[14, 23, 18, 9, 1]","[7, 17, 32, 5, 4]"
26028,,,,
26030,,,,
26050,,,,
26124,"[3, 9, 7, 12, 2]","[5, 9, 9, 7, 2]","[1, 1, 9, 17, 4]","[0, 7, 19, 4, 2]"
26125,"[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 1, 2, 0, 0]"
26127,,,,
26130,,,,
26134,,,,
26171,,,,
26173,,,,
26174,,,,
26201,"[0, 2, 2, 11, 13]","[1, 2, 6, 12, 7]","[0, 0, 0, 9, 19]","[0, 4, 16, 5, 2]"
26211,"[7, 12, 12, 4, 1]","[12, 14, 7, 1, 2]","[1, 6, 11, 13, 5]","[0, 4, 17, 10, 5]"
26222,,,,
26225,,,,
26231,"[0, 1, 1, 3, 3]","[0, 0, 1, 3, 4]","[0, 0, 0, 1, 7]","[0, 2, 5, 1, 0]"
26236,,,,
26245,"[1, 2, 2, 3, 9]","[0, 2, 4, 4, 6]","[0, 1, 0, 2, 13]","[0, 8, 5, 1, 2]"
26255,,,,
26261,,,,
26263,"[0, 0, 1, 0, 3]","[0, 1, 0, 0, 2]","[0, 1, 1, 1, 0]","[0, 0, 1, 1, 1]"
26271,"[1, 2, 7, 15, 8]","[1, 3, 14, 11, 4]","[1, 4, 8, 15, 5]","[0, 3, 18, 7, 5]"
26290,,,,
26301,"[1, 1, 10, 14, 3]","[1, 8, 6, 10, 4]","[0, 2, 5, 13, 9]","[0, 0, 11, 7, 11]"
26317,"[0, 2, 5, 10, 5]","[1, 2, 12, 4, 3]","[0, 11, 7, 3, 1]","[0, 4, 12, 6, 0]"
26371,,,,
26374,"[0, 0, 2, 7, 4]","[0, 0, 5, 4, 4]","[0, 0, 3, 6, 4]","[0, 1, 6, 6, 0]"
26400,"[0, 1, 2, 22, 43]","[0, 3, 10, 24, 31]","[1, 0, 4, 19, 43]","[1, 8, 29, 20, 8]"
26407,"[0, 0, 1, 2, 6]","[0, 0, 1, 1, 7]","[0, 2, 1, 3, 3]","[0, 0, 3, 5, 1]"
26411,,,,
26416,,,,
26422,,,,
26426,"[0, 1, 7, 13, 31]","[0, 4, 7, 28, 13]","[11, 14, 17, 6, 4]","[0, 4, 33, 10, 5]"
26428,"[0, 0, 0, 8, 24]","[0, 0, 5, 10, 17]","[0, 0, 1, 6, 25]","[0, 4, 22, 5, 1]"
26432,,,,
26433,,,,
26436,,,,
26438,,,,
26444,"[0, 1, 1, 2, 15]","[0, 1, 6, 1, 10]","[5, 4, 4, 0, 5]","[0, 0, 7, 4, 7]"
26446,"[0, 0, 3, 10, 12]","[1, 3, 5, 10, 6]","[3, 11, 3, 5, 3]","[0, 1, 17, 6, 1]"
26455,"[0, 0, 0, 2, 11]","[0, 1, 1, 3, 8]","[0, 1, 0, 3, 9]","[1, 2, 9, 1, 0]"
26471,"[1, 2, 6, 10, 6]","[3, 4, 4, 11, 3]","[2, 2, 2, 9, 10]","[2, 3, 2, 13, 5]"
26474,"[0, 0, 0, 3, 1]","[0, 0, 1, 3, 0]","[0, 0, 0, 2, 2]","[0, 0, 3, 0, 1]"
26510,"[0, 0, 0, 6, 3]","[0, 0, 1, 7, 1]","[0, 1, 4, 4, 0]","[0, 0, 2, 4, 3]"
26620,"[0, 0, 0, 6, 0]","[0, 0, 1, 3, 2]","[0, 0, 1, 1, 4]","[0, 4, 2, 0, 0]"
26701,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
26702,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
26932,,,,
26933,,,,
26944,,,,
26950,,,,
26960,,,,
26970,,,,
26980,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 2, 0, 0]"
26991,,,,
27000,,,,
27002,,,,
27008,"[0, 1, 3, 8, 5]","[0, 0, 8, 6, 3]","[0, 5, 4, 4, 4]","[1, 4, 9, 2, 1]"
27016,,,,
27020,"[32, 23, 29, 9, 6]","[46, 23, 17, 7, 4]","[51, 25, 17, 2, 3]","[10, 21, 52, 12, 2]"
27022,"[9, 14, 26, 25, 10]","[18, 17, 24, 12, 8]","[25, 25, 18, 9, 3]","[6, 12, 43, 10, 8]"
27024,"[3, 11, 11, 28, 18]","[9, 16, 11, 20, 15]","[2, 2, 9, 23, 34]","[0, 2, 25, 28, 15]"
27026,,,,
27027,,,,
27034,"[1, 4, 2, 14, 6]","[2, 3, 2, 10, 10]","[1, 5, 3, 7, 10]","[2, 8, 11, 4, 2]"
27035,"[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[1, 0, 2, 0, 0]","[2, 1, 0, 0, 0]"
27051,"[0, 2, 15, 10, 16]","[0, 6, 7, 14, 15]","[0, 9, 11, 15, 8]","[0, 11, 24, 5, 1]"
27062,,,,
27070,"[2, 6, 16, 60, 53]","[30, 25, 36, 27, 18]","[18, 29, 36, 35, 17]","[3, 1, 9, 27, 95]"
27075,"[0, 1, 2, 16, 20]","[0, 5, 4, 13, 17]","[4, 6, 7, 7, 15]","[0, 6, 20, 9, 4]"
27101,"[0, 3, 11, 29, 28]","[0, 4, 9, 34, 23]","[2, 10, 19, 23, 17]","[1, 14, 41, 10, 5]"
27106,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
27220,"[0, 3, 7, 14, 5]","[0, 8, 6, 12, 3]","[3, 7, 10, 6, 2]","[0, 5, 18, 4, 1]"
27230,,,,
27246,,,,
27247,,,,
27250,,,,
27255,"[0, 1, 0, 4, 9]","[0, 0, 3, 4, 7]","[1, 2, 1, 2, 6]","[1, 1, 8, 3, 1]"
27303,,,,
27325,"[0, 0, 0, 3, 7]","[0, 0, 1, 6, 3]","[0, 2, 1, 2, 5]","[0, 0, 7, 2, 1]"
27330,"[0, 0, 0, 3, 7]","[0, 0, 3, 4, 3]","[0, 0, 3, 4, 3]","[0, 0, 5, 3, 2]"
27410,,,,
27419,"[2, 4, 6, 15, 10]","[5, 9, 7, 7, 7]","[2, 10, 9, 8, 6]","[2, 12, 18, 2, 1]"
27422,"[0, 0, 3, 18, 27]","[0, 1, 4, 15, 28]","[0, 4, 11, 12, 21]","[3, 13, 24, 6, 2]"
27423,,,,
27430,,,,
27432,,,,
27455,"[5, 12, 16, 9, 9]","[9, 18, 11, 8, 4]","[10, 14, 10, 7, 9]","[1, 9, 28, 5, 7]"
27460,,,,
27470,,,,
27472,,,,
27510,"[0, 0, 2, 11, 12]","[0, 0, 4, 10, 11]","[0, 1, 1, 10, 13]","[1, 0, 8, 14, 2]"
27641,,,,
27665,,,,
27691,,,,
27692,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
27800,,,,
27801,,,,
27815,,,,
27820,,,,
27823,,,,
27828,,,,
27838,,,,
27845,,,,
28001,,,,
28012,,,,
28016,"[2, 2, 1, 0, 2]","[2, 2, 1, 0, 2]","[2, 1, 1, 1, 2]","[1, 1, 1, 1, 3]"
28020,"[0, 0, 1, 5, 24]","[0, 2, 3, 8, 17]","[0, 0, 1, 3, 26]","[0, 5, 22, 2, 1]"
28022,"[0, 0, 1, 1, 1]","[0, 0, 1, 1, 1]","[0, 0, 0, 2, 1]","[0, 1, 0, 0, 2]"
28025,"[0, 2, 1, 4, 3]","[2, 4, 1, 1, 2]","[0, 0, 1, 4, 5]","[0, 0, 6, 3, 1]"
28121,,,,
28123,,,,
28125,,,,
28140,,,,
28150,,,,
28157,"[1, 1, 6, 11, 2]","[3, 6, 3, 4, 4]","[10, 1, 2, 4, 3]","[1, 1, 9, 7, 2]"
28160,"[0, 0, 1, 2, 21]","[0, 0, 2, 10, 12]","[0, 0, 0, 6, 18]","[0, 0, 5, 13, 6]"
28212,"[0, 0, 2, 14, 8]","[0, 2, 4, 9, 8]","[2, 4, 8, 5, 4]","[1, 1, 5, 10, 6]"
28213,,,,
28214,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28216,"[0, 0, 1, 4, 2]","[0, 0, 3, 1, 3]","[0, 0, 3, 2, 2]","[0, 2, 3, 1, 0]"
28217,,,,
28221,"[1, 0, 2, 4, 1]","[1, 0, 1, 3, 3]","[0, 0, 2, 4, 2]","[2, 4, 2, 0, 0]"
28233,,,,
28242,,,,
28244,,,,
28271,"[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
28310,,,,
28315,,,,
28316,,,,
28322,"[0, 1, 1, 0, 3]","[0, 1, 1, 0, 3]","[0, 0, 0, 3, 2]","[0, 0, 3, 0, 2]"
28342,"[0, 0, 1, 7, 15]","[0, 1, 1, 7, 14]","[0, 0, 1, 9, 13]","[0, 2, 8, 10, 3]"
28344,"[0, 0, 1, 7, 6]","[0, 1, 3, 7, 3]","[0, 3, 2, 5, 4]","[0, 1, 4, 6, 3]"
28345,"[0, 0, 7, 30, 20]","[0, 2, 10, 25, 20]","[1, 1, 6, 13, 36]","[1, 7, 33, 10, 6]"
28346,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 1, 1, 2]","[0, 0, 4, 0, 0]"
28350,"[0, 10, 4, 8, 4]","[4, 8, 6, 7, 1]","[7, 4, 7, 7, 1]","[0, 1, 6, 11, 8]"
28352,"[1, 0, 3, 8, 7]","[1, 1, 5, 6, 6]","[1, 2, 6, 7, 3]","[0, 0, 6, 8, 5]"
28361,"[0, 2, 1, 18, 6]","[2, 5, 3, 9, 8]","[1, 0, 3, 8, 15]","[0, 0, 4, 17, 5]"
28415,"[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]"
28420,,,,
28423,"[0, 0, 0, 3, 9]","[0, 0, 0, 6, 5]","[0, 1, 0, 3, 7]","[0, 0, 4, 5, 2]"
28434,"[0, 1, 2, 12, 7]","[0, 2, 6, 8, 6]","[2, 5, 3, 10, 2]","[1, 2, 8, 7, 4]"
28443,"[0, 0, 2, 9, 9]","[1, 3, 4, 3, 9]","[1, 0, 5, 4, 10]","[0, 0, 2, 4, 14]"
28451,"[1, 0, 4, 10, 8]","[0, 3, 4, 9, 7]","[1, 0, 0, 8, 14]","[0, 0, 8, 11, 4]"
28455,,,,
28485,,,,
28515,,,,
28530,,,,
28535,,,,
28811,"[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]","[0, 0, 0, 2, 0]","[0, 0, 0, 2, 0]"
28831,,,,
28845,,,,
28850,"[1, 1, 12, 31, 26]","[1, 5, 9, 27, 28]","[1, 4, 6, 28, 31]","[2, 8, 43, 10, 7]"
28852,,,,
28855,"[0, 4, 8, 23, 16]","[0, 4, 12, 20, 13]","[3, 8, 20, 8, 10]","[0, 1, 29, 11, 7]"
28857,,,,
28864,,,,
28870,,,,
28871,"[0, 0, 1, 8, 5]","[0, 0, 1, 9, 4]","[0, 1, 1, 5, 7]","[1, 1, 8, 3, 1]"
28872,,,,
28885,"[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]"
28905,,,,
28908,,,,
28909,,,,
28917,,,,
28923,,,,
28927,,,,
28928,,,,
28930,,,,
28932,,,,
28933,,,,
28934,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28935,,,,
29900,,,,
29902,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
29905,,,,
30010,"[0, 0, 0, 5, 4]","[0, 0, 3, 4, 2]","[0, 1, 3, 4, 1]","[0, 0, 2, 5, 2]"
30015,,,,
30020,"[0, 3, 3, 2, 0]","[4, 1, 2, 1, 0]","[0, 3, 1, 2, 2]","[0, 2, 4, 2, 0]"
30021,,,,
30032,"[0, 0, 0, 0, 13]","[0, 0, 0, 1, 12]","[0, 0, 0, 0, 13]","[0, 2, 8, 2, 1]"
30035,,,,
30081,"[0, 0, 2, 8, 5]","[1, 0, 2, 7, 5]","[0, 1, 4, 5, 5]","[0, 4, 7, 3, 0]"
30082,"[0, 0, 2, 3, 6]","[0, 0, 2, 3, 6]","[0, 1, 2, 2, 6]","[1, 1, 5, 2, 2]"
30100,,,,
30110,"[0, 0, 0, 2, 2]","[0, 0, 1, 2, 1]","[0, 0, 2, 0, 2]","[0, 1, 2, 1, 0]"
30111,,,,
30120,"[0, 1, 3, 8, 15]","[0, 2, 6, 8, 11]","[0, 3, 4, 9, 11]","[0, 7, 13, 5, 2]"
30131,,,,
30142,"[1, 3, 2, 6, 2]","[4, 2, 4, 3, 1]","[0, 3, 4, 4, 3]","[0, 5, 9, 0, 0]"
30150,"[1, 1, 8, 2, 3]","[2, 5, 4, 2, 2]","[1, 4, 4, 4, 2]","[1, 4, 8, 1, 1]"
30160,"[0, 1, 2, 9, 7]","[2, 5, 4, 4, 4]","[0, 2, 4, 10, 3]","[1, 3, 10, 4, 1]"
30202,,,,
30220,"[0, 0, 1, 2, 3]","[0, 0, 2, 0, 4]","[0, 1, 0, 1, 4]","[0, 0, 3, 1, 2]"
30230,,,,
30300,,,,
30310,"[1, 2, 7, 8, 5]","[2, 2, 7, 4, 8]","[0, 0, 3, 9, 11]","[1, 2, 16, 3, 1]"
30320,"[0, 0, 2, 4, 9]","[1, 1, 1, 3, 9]","[0, 0, 3, 2, 10]","[1, 0, 3, 2, 9]"
30330,,,,
30340,"[0, 0, 0, 1, 11]","[0, 0, 1, 4, 7]","[0, 1, 2, 2, 7]","[1, 1, 7, 1, 2]"
30350,,,,
30400,,,,
30405,"[0, 0, 3, 7, 16]","[1, 4, 5, 10, 6]","[2, 3, 3, 9, 9]","[0, 1, 12, 11, 2]"
30415,,,,
30417,,,,
30418,,,,
30420,"[0, 0, 0, 0, 10]","[0, 0, 1, 3, 5]","[0, 1, 1, 3, 4]","[0, 0, 2, 3, 5]"
30428,"[0, 0, 0, 2, 6]","[0, 1, 0, 2, 4]","[1, 0, 2, 0, 5]","[0, 0, 3, 3, 2]"
30430,,,,
30435,,,,
30445,,,,
30510,"[0, 0, 1, 0, 5]","[0, 0, 1, 0, 5]","[1, 0, 0, 2, 3]","[0, 2, 3, 1, 0]"
30530,"[0, 1, 9, 9, 13]","[1, 4, 8, 10, 9]","[1, 0, 3, 11, 17]","[1, 5, 13, 9, 4]"
30539,,,,
30540,,,,
30545,,,,
30552,,,,
30554,"[0, 0, 0, 6, 3]","[0, 0, 3, 3, 3]","[0, 1, 0, 3, 5]","[0, 2, 2, 4, 1]"
30560,,,,
30564,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]"
