COURSE,E20_LEARNING,E20_MOTIVATION,E20_FEEDBACK,E20_WORKLOAD
28121,"[0, 0, 0, 3, 1]","[0, 0, 0, 1, 3]","[0, 0, 1, 1, 2]","[0, 0, 1, 3, 0]"
28123,,,,
28125,,,,
28140,"[0, 0, 0, 3, 20]","[0, 0, 1, 9, 13]","[0, 0, 1, 2, 20]","[0, 0, 11, 9, 3]"
28150,"[1, 3, 5, 4, 0]","[2, 3, 5, 2, 1]","[3, 4, 2, 2, 2]","[0, 1, 8, 4, 0]"
28157,"[1, 3, 7, 12, 2]","[3, 3, 5, 9, 5]","[0, 2, 1, 15, 6]","[2, 1, 14, 8, 0]"
28160,,,,
28212,,,,
28213,"[1, 2, 3, 5, 2]","[3, 3, 1, 4, 1]","[4, 3, 4, 1, 1]","[0, 1, 10, 2, 0]"
28214,,,,
28216,,,,
28217,,,,
28221,,,,
28231,,,,
28233,"[0, 2, 10, 18, 19]","[0, 5, 11, 18, 15]","[2, 11, 10, 15, 11]","[0, 3, 35, 11, 0]"
28242,"[0, 1, 8, 10, 10]","[1, 2, 3, 14, 9]","[4, 7, 7, 9, 2]","[0, 4, 19, 4, 2]"
28244,"[0, 2, 4, 9, 4]","[0, 1, 7, 4, 7]","[0, 2, 5, 6, 6]","[0, 2, 12, 4, 1]"
28271,,,,
28310,"[0, 1, 5, 8, 3]","[0, 4, 3, 5, 5]","[0, 1, 3, 8, 5]","[0, 1, 12, 3, 1]"
28315,"[0, 0, 2, 8, 17]","[0, 1, 2, 9, 15]","[3, 7, 10, 2, 4]","[0, 4, 13, 10, 0]"
28316,"[0, 0, 1, 1, 2]","[0, 0, 1, 1, 2]","[0, 0, 0, 1, 3]","[0, 0, 3, 0, 1]"
28322,"[2, 3, 7, 8, 3]","[5, 3, 8, 2, 4]","[2, 0, 7, 7, 7]","[0, 1, 5, 8, 9]"
28342,"[0, 0, 2, 9, 9]","[0, 1, 1, 9, 9]","[1, 2, 4, 4, 9]","[0, 1, 11, 8, 0]"
28344,"[0, 3, 2, 4, 2]","[2, 2, 1, 4, 2]","[0, 2, 3, 4, 2]","[0, 2, 3, 4, 1]"
28345,,,,
28346,"[0, 0, 2, 2, 2]","[0, 0, 2, 0, 4]","[0, 1, 2, 1, 2]","[0, 0, 4, 2, 0]"
28350,,,,
28352,"[0, 1, 2, 13, 8]","[0, 2, 5, 14, 3]","[0, 0, 4, 11, 9]","[0, 0, 7, 11, 6]"
28361,,,,
28415,,,,
28420,"[0, 2, 6, 6, 5]","[1, 2, 6, 5, 5]","[1, 2, 3, 4, 9]","[0, 1, 6, 8, 4]"
28423,,,,
28434,,,,
28443,,,,
28451,,,,
28455,"[3, 3, 7, 6, 4]","[4, 7, 2, 5, 5]","[12, 2, 4, 1, 4]","[1, 3, 15, 2, 2]"
28480,"[2, 3, 9, 13, 4]","[3, 7, 3, 10, 8]","[3, 2, 6, 7, 13]","[4, 10, 17, 0, 0]"
28515,"[0, 0, 0, 2, 3]","[0, 0, 0, 2, 3]","[0, 0, 0, 3, 2]","[0, 1, 1, 2, 1]"
28530,"[5, 5, 2, 8, 3]","[4, 8, 2, 7, 2]","[3, 8, 6, 5, 1]","[1, 1, 4, 7, 10]"
28535,,,,
28811,,,,
28831,"[0, 0, 0, 1, 5]","[0, 0, 0, 3, 3]","[0, 0, 0, 1, 5]","[0, 1, 3, 2, 0]"
28845,"[0, 0, 2, 4, 5]","[0, 0, 2, 5, 4]","[0, 0, 1, 5, 5]","[0, 1, 5, 2, 3]"
28850,,,,
28852,"[1, 0, 2, 4, 3]","[1, 0, 1, 5, 3]","[1, 0, 1, 6, 2]","[0, 0, 3, 5, 2]"
28855,"[0, 0, 5, 13, 3]","[1, 0, 5, 12, 3]","[2, 0, 0, 5, 14]","[0, 1, 5, 10, 5]"
28864,"[0, 1, 0, 7, 3]","[0, 0, 1, 3, 7]","[0, 1, 1, 3, 6]","[1, 0, 7, 2, 1]"
28870,"[6, 15, 21, 17, 11]","[8, 8, 24, 14, 15]","[2, 7, 14, 20, 27]","[2, 9, 49, 5, 5]"
28871,,,,
28872,"[1, 0, 2, 3, 13]","[2, 0, 1, 4, 12]","[2, 0, 2, 3, 12]","[0, 1, 14, 3, 1]"
28885,,,,
28891,,,,
28892,,,,
28904,,,,
28905,,,,
28908,,,,
28909,,,,
28917,,,,
28923,,,,
28927,,,,
28928,,,,
28930,,,,
28932,,,,
29900,,,,
29902,,,,
29903,,,,
30010,"[0, 0, 2, 2, 11]","[0, 1, 3, 6, 5]","[1, 4, 3, 6, 1]","[0, 0, 1, 3, 11]"
30020,,,,
30021,"[0, 0, 2, 5, 2]","[0, 0, 3, 3, 3]","[1, 0, 1, 5, 2]","[0, 0, 3, 2, 4]"
30032,"[0, 0, 3, 7, 38]","[0, 0, 2, 15, 30]","[0, 0, 5, 10, 33]","[0, 6, 26, 12, 4]"
30081,"[0, 0, 0, 3, 4]","[0, 0, 2, 1, 4]","[0, 0, 0, 5, 2]","[0, 4, 2, 1, 0]"
30082,"[0, 0, 0, 2, 2]","[0, 1, 1, 1, 1]","[0, 0, 2, 1, 1]","[0, 0, 1, 2, 1]"
30100,"[0, 2, 3, 6, 10]","[1, 2, 4, 6, 8]","[3, 6, 6, 3, 3]","[5, 4, 11, 0, 1]"
30110,,,,
30120,,,,
30131,"[1, 2, 6, 13, 4]","[2, 9, 6, 7, 2]","[12, 4, 5, 5, 0]","[3, 8, 7, 7, 1]"
30141,,,,
30150,,,,
30160,,,,
30201,"[9, 5, 6, 0, 1]","[10, 9, 2, 0, 0]","[13, 6, 1, 1, 0]","[0, 0, 0, 3, 17]"
30220,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
30230,"[1, 0, 1, 5, 13]","[1, 1, 3, 7, 8]","[0, 0, 0, 9, 11]","[0, 1, 15, 2, 1]"
30300,"[0, 1, 3, 8, 9]","[0, 2, 6, 8, 5]","[7, 10, 1, 2, 1]","[0, 0, 5, 8, 7]"
30320,,,,
30330,"[1, 2, 3, 6, 3]","[1, 2, 3, 5, 4]","[4, 0, 5, 1, 5]","[0, 0, 4, 8, 3]"
30340,,,,
30350,"[0, 0, 2, 2, 10]","[0, 2, 1, 7, 4]","[1, 1, 4, 4, 4]","[0, 0, 12, 1, 1]"
30510,,,,
30530,,,,
30532,"[0, 1, 0, 6, 6]","[0, 1, 1, 6, 5]","[1, 1, 0, 3, 8]","[0, 4, 8, 1, 0]"
30540,,,,
30545,"[0, 0, 1, 1, 1]","[0, 0, 1, 1, 1]","[0, 1, 1, 1, 0]","[0, 1, 2, 0, 0]"
30552,"[0, 0, 0, 2, 7]","[0, 0, 0, 3, 6]","[0, 0, 0, 0, 9]","[0, 0, 5, 2, 2]"
30554,,,,
30560,"[0, 0, 0, 4, 6]","[0, 0, 1, 2, 7]","[0, 0, 0, 1, 9]","[0, 2, 7, 0, 1]"
30720,"[0, 0, 2, 3, 2]","[0, 1, 2, 3, 1]","[0, 0, 1, 5, 1]","[0, 0, 3, 4, 0]"
30740,,,,
30752,,,,
30754,,,,
30760,,,,
30786,,,,
30790,"[0, 0, 0, 1, 4]","[0, 0, 0, 0, 5]","[0, 0, 2, 2, 1]","[0, 3, 2, 0, 0]"
30794,,,,
30911,"[0, 0, 3, 2, 0]","[0, 0, 3, 1, 1]","[0, 0, 1, 1, 3]","[0, 1, 4, 0, 0]"
30930,,,,
31001,"[1, 13, 20, 27, 13]","[18, 17, 15, 16, 7]","[11, 19, 21, 10, 13]","[8, 28, 30, 7, 1]"
31003,,,,
31011,"[0, 4, 13, 16, 12]","[0, 2, 11, 16, 15]","[2, 9, 15, 8, 11]","[9, 12, 23, 1, 0]"
31012,"[1, 0, 3, 6, 40]","[0, 1, 1, 9, 38]","[0, 3, 5, 10, 32]","[1, 8, 27, 7, 7]"
31015,,,,
31035,"[0, 0, 0, 5, 17]","[0, 0, 4, 11, 7]","[0, 3, 8, 7, 4]","[1, 0, 11, 9, 0]"
31039,,,,
31070,,,,
31200,"[0, 0, 1, 4, 9]","[0, 2, 3, 5, 4]","[0, 3, 5, 3, 3]","[0, 1, 7, 4, 2]"
31220,"[0, 1, 0, 4, 9]","[1, 1, 2, 2, 8]","[0, 0, 1, 7, 6]","[0, 0, 8, 5, 1]"
31221,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 2, 0]"
31240,,,,
31241,"[0, 2, 5, 11, 22]","[1, 2, 4, 14, 19]","[2, 7, 14, 9, 8]","[0, 10, 28, 0, 1]"
31245,,,,
31250,,,,
31260,,,,
31265,"[0, 0, 0, 2, 7]","[0, 0, 0, 3, 6]","[0, 0, 0, 1, 8]","[0, 0, 7, 2, 0]"
31270,"[0, 0, 0, 6, 2]","[0, 0, 0, 4, 4]","[0, 0, 0, 4, 4]","[0, 0, 1, 2, 4]"
31280,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
31281,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
31290,,,,
31300,"[6, 11, 10, 19, 6]","[10, 16, 16, 7, 3]","[2, 10, 14, 18, 8]","[0, 2, 19, 19, 12]"
31301,,,,
31310,"[0, 1, 3, 6, 34]","[1, 1, 7, 17, 17]","[4, 5, 10, 11, 14]","[0, 0, 6, 23, 15]"
31320,,,,
31321,,,,
31323,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]"
31324,,,,
31340,"[0, 1, 4, 4, 3]","[1, 0, 5, 2, 4]","[0, 3, 3, 2, 4]","[0, 1, 8, 2, 1]"
31342,"[0, 0, 1, 4, 5]","[0, 0, 2, 3, 5]","[3, 2, 2, 1, 2]","[0, 0, 7, 1, 2]"
31343,,,,
31351,,,,
31352,"[0, 0, 2, 4, 5]","[0, 0, 2, 5, 4]","[0, 0, 1, 2, 8]","[0, 2, 6, 1, 2]"
31353,"[0, 0, 1, 2, 4]","[0, 0, 3, 1, 3]","[0, 1, 1, 1, 4]","[0, 2, 5, 0, 0]"
31354,"[1, 1, 1, 5, 1]","[1, 1, 1, 4, 2]","[1, 3, 3, 1, 1]","[1, 2, 6, 0, 0]"
31357,,,,
31372,,,,
31375,,,,
31377,"[0, 1, 1, 6, 2]","[1, 0, 3, 5, 1]","[1, 1, 2, 3, 3]","[0, 0, 5, 4, 1]"
31383,"[0, 1, 10, 10, 5]","[0, 3, 7, 12, 4]","[5, 5, 7, 3, 6]","[0, 4, 13, 5, 4]"
31385,"[0, 3, 7, 10, 2]","[2, 1, 3, 10, 6]","[2, 2, 10, 4, 4]","[2, 2, 14, 3, 1]"
31386,,,,
31388,,,,
31389,,,,
31390,,,,
31391,"[3, 3, 2, 12, 8]","[2, 2, 6, 12, 6]","[4, 8, 10, 5, 1]","[1, 4, 15, 3, 4]"
31392,,,,
31400,"[0, 0, 4, 9, 30]","[0, 3, 6, 18, 16]","[1, 0, 2, 11, 29]","[0, 1, 16, 16, 10]"
31405,,,,
31415,"[0, 0, 0, 0, 9]","[0, 0, 0, 2, 7]","[0, 0, 0, 1, 8]","[0, 0, 2, 7, 0]"
31417,,,,
31418,"[0, 0, 1, 4, 11]","[0, 0, 2, 6, 7]","[0, 0, 1, 3, 11]","[0, 0, 10, 6, 0]"
31420,,,,
31428,,,,
31430,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]"
31435,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
31445,,,,
31470,,,,
31631,"[0, 0, 0, 1, 9]","[0, 0, 0, 1, 9]","[0, 1, 2, 4, 3]","[0, 1, 4, 4, 1]"
31632,,,,
31633,,,,
31634,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 2, 1, 0]"
31710,,,,
31711,"[0, 0, 1, 23, 29]","[0, 0, 1, 24, 28]","[0, 4, 8, 24, 17]","[0, 12, 32, 9, 0]"
31713,,,,
31715,"[0, 0, 0, 5, 2]","[0, 0, 0, 5, 2]","[0, 3, 1, 3, 0]","[0, 0, 2, 3, 2]"
31725,,,,
31728,"[0, 2, 2, 12, 9]","[0, 4, 4, 7, 10]","[8, 3, 7, 5, 2]","[0, 3, 19, 1, 2]"
31730,"[0, 3, 4, 10, 14]","[0, 2, 4, 16, 9]","[3, 1, 3, 10, 14]","[0, 1, 18, 9, 3]"
31735,"[1, 3, 5, 11, 1]","[3, 4, 6, 8, 0]","[1, 9, 3, 7, 1]","[0, 0, 4, 12, 5]"
31742,,,,
31745,,,,
31750,"[0, 0, 0, 0, 7]","[0, 0, 0, 1, 6]","[0, 1, 1, 0, 5]","[0, 0, 4, 2, 1]"
31756,,,,
31761,,,,
31762,,,,
31765,"[0, 0, 2, 10, 9]","[0, 0, 5, 9, 7]","[1, 2, 2, 10, 6]","[1, 2, 5, 8, 5]"
31770,,,,
31773,"[0, 0, 1, 3, 4]","[0, 0, 2, 3, 3]","[0, 0, 2, 2, 4]","[0, 0, 4, 2, 1]"
31776,,,,
31778,,,,
31782,,,,
31783,"[0, 0, 3, 10, 17]","[0, 1, 0, 13, 16]","[0, 0, 4, 11, 15]","[0, 1, 21, 7, 1]"
31787,"[1, 1, 2, 1, 0]","[0, 2, 2, 1, 0]","[0, 2, 2, 0, 1]","[0, 0, 0, 4, 1]"
31789,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
31790,,,,
31792,"[1, 0, 0, 4, 30]","[0, 1, 0, 6, 28]","[1, 3, 4, 6, 20]","[0, 4, 8, 16, 7]"
31795,,,,
34019,,,,
34020,,,,
34021,"[0, 0, 0, 2, 5]","[0, 0, 2, 3, 2]","[0, 0, 0, 2, 5]","[0, 2, 4, 1, 0]"
34022,"[0, 0, 0, 1, 2]","[0, 0, 3, 0, 0]","[0, 0, 0, 0, 3]","[1, 0, 2, 0, 0]"
34029,"[0, 0, 0, 3, 8]","[0, 1, 2, 4, 4]","[0, 0, 1, 2, 8]","[0, 5, 4, 1, 1]"
34031,,,,
34032,"[0, 0, 0, 7, 8]","[0, 1, 2, 6, 6]","[0, 0, 1, 7, 7]","[0, 2, 11, 2, 0]"
34034,"[0, 0, 1, 5, 8]","[0, 1, 2, 6, 5]","[0, 0, 1, 5, 8]","[0, 0, 7, 6, 1]"
34038,,,,
34041,,,,
34042,"[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[0, 0, 0, 1, 4]","[0, 0, 1, 4, 0]"
34043,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 1, 1, 1, 0]"
34046,"[0, 0, 1, 1, 6]","[0, 0, 1, 2, 5]","[0, 0, 0, 3, 5]","[0, 1, 5, 1, 1]"
34051,,,,
34052,"[0, 0, 0, 2, 7]","[1, 0, 1, 3, 4]","[0, 2, 2, 1, 4]","[0, 1, 5, 3, 0]"
34053,,,,
34055,"[0, 0, 0, 0, 4]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[1, 0, 0, 1, 2]"
34060,,,,
34091,"[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 2, 1, 1]"
34092,"[0, 0, 0, 1, 5]","[0, 0, 1, 1, 4]","[0, 0, 2, 2, 2]","[0, 0, 4, 2, 0]"
34094,,,,
34120,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34121,,,,
34126,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 1, 1, 0, 0]"
34127,,,,
34129,"[0, 0, 0, 2, 2]","[0, 0, 0, 1, 3]","[0, 0, 0, 2, 2]","[0, 0, 2, 2, 0]"
34130,"[0, 0, 0, 1, 4]","[0, 0, 0, 3, 2]","[0, 0, 0, 2, 3]","[0, 0, 3, 2, 0]"
34153,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 2, 0, 1]","[0, 1, 2, 0, 0]"
34156,,,,
34190,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 2, 0, 0]"
34192,,,,
34194,"[0, 0, 0, 5, 3]","[0, 0, 0, 3, 5]","[0, 0, 0, 0, 8]","[0, 2, 3, 3, 0]"
34210,,,,
34220,,,,
34229,,,,
34230,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
34240,,,,
34241,,,,
34249,,,,
34250,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34251,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0]"
34269,,,,
34290,,,,
34302,"[1, 0, 3, 2, 5]","[1, 0, 3, 4, 3]","[1, 1, 2, 4, 3]","[0, 1, 4, 5, 1]"
34313,"[0, 1, 1, 9, 19]","[0, 0, 10, 8, 12]","[1, 4, 10, 7, 8]","[2, 4, 19, 4, 1]"
34315,,,,
34318,,,,
34322,,,,
34323,,,,
34330,"[0, 0, 0, 4, 1]","[0, 0, 2, 2, 1]","[0, 1, 1, 3, 0]","[0, 1, 4, 0, 0]"
34331,"[0, 0, 1, 4, 2]","[0, 0, 1, 5, 1]","[1, 2, 1, 3, 0]","[0, 1, 3, 3, 0]"
34332,"[0, 0, 1, 1, 0]","[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]","[0, 0, 2, 0, 0]"
34333,,,,
34334,"[0, 1, 4, 4, 4]","[0, 3, 4, 6, 0]","[3, 7, 0, 2, 1]","[0, 3, 5, 4, 1]"
34338,"[0, 1, 0, 2, 1]","[0, 0, 1, 1, 2]","[1, 0, 3, 0, 0]","[0, 4, 0, 0, 0]"
34339,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
34343,,,,
34345,"[0, 0, 0, 2, 2]","[0, 0, 1, 0, 3]","[0, 0, 0, 2, 2]","[0, 0, 3, 0, 1]"
34346,,,,
34347,,,,
34348,,,,
34349,"[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]"
34351,"[0, 1, 1, 2, 2]","[0, 1, 1, 3, 1]","[0, 0, 1, 1, 4]","[0, 0, 4, 2, 0]"
34352,,,,
34357,"[0, 0, 0, 2, 2]","[0, 0, 1, 2, 1]","[0, 0, 0, 1, 3]","[0, 1, 0, 3, 0]"
34359,,,,
34360,,,,
34361,,,,
34362,,,,
34363,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34365,"[1, 1, 1, 2, 4]","[0, 0, 3, 3, 3]","[1, 1, 1, 3, 3]","[1, 1, 5, 2, 0]"
34366,"[4, 10, 10, 5, 1]","[5, 9, 7, 7, 2]","[3, 4, 10, 7, 6]","[7, 9, 11, 1, 1]"
34367,"[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 1]"
34368,"[1, 1, 1, 1, 2]","[0, 3, 1, 0, 2]","[1, 0, 2, 2, 1]","[0, 1, 4, 1, 0]"
34369,"[0, 0, 1, 1, 0]","[0, 0, 1, 1, 0]","[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]"
34370,,,,
34371,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 2, 0]"
34372,,,,
34390,,,,
34393,,,,
34430,,,,
34440,"[0, 0, 0, 1, 3]","[0, 0, 0, 2, 2]","[0, 0, 2, 0, 2]","[0, 1, 3, 0, 0]"
34451,"[0, 0, 0, 1, 3]","[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]"
34492,"[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]","[0, 1, 0, 1, 1]","[0, 1, 0, 1, 1]"
34495,"[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[0, 0, 1, 3, 1]","[0, 1, 4, 0, 0]"
34539,,,,
34540,"[0, 0, 1, 4, 2]","[0, 2, 0, 4, 1]","[0, 0, 0, 4, 3]","[0, 0, 7, 0, 0]"
34541,"[3, 0, 1, 2, 1]","[3, 1, 0, 2, 1]","[1, 0, 2, 3, 1]","[1, 2, 3, 1, 0]"
34551,"[0, 0, 1, 0, 1]","[0, 0, 1, 1, 0]","[0, 0, 1, 0, 1]","[0, 0, 2, 0, 0]"
34552,,,,
34553,,,,
34590,,,,
34591,,,,
38798,,,,
38799,,,,
41000,"[0, 2, 9, 17, 17]","[2, 2, 7, 22, 11]","[2, 11, 14, 12, 6]","[0, 2, 23, 19, 1]"
41010,"[0, 1, 1, 7, 8]","[0, 1, 2, 7, 7]","[0, 1, 3, 5, 8]","[0, 1, 10, 5, 1]"
41012,"[0, 2, 1, 23, 18]","[0, 1, 6, 25, 12]","[1, 12, 12, 13, 6]","[0, 16, 20, 8, 0]"
41015,"[1, 0, 6, 19, 15]","[2, 3, 15, 16, 5]","[2, 8, 10, 16, 4]","[0, 2, 22, 15, 2]"
41020,,,,
41028,,,,
41029,,,,
41031,,,,
41045,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 2, 0]","[0, 0, 2, 0, 0]"
41051,"[3, 4, 11, 38, 20]","[3, 11, 25, 28, 9]","[5, 4, 18, 34, 15]","[0, 6, 41, 24, 5]"
41061,,,,
41072,,,,
41073,"[0, 0, 1, 7, 15]","[0, 0, 3, 7, 13]","[0, 0, 3, 10, 10]","[0, 2, 13, 7, 1]"
41083,,,,
41084,"[0, 2, 3, 11, 8]","[0, 1, 4, 12, 7]","[0, 3, 3, 5, 13]","[0, 4, 16, 3, 1]"
41102,"[0, 0, 4, 21, 16]","[0, 2, 8, 23, 8]","[0, 5, 6, 16, 14]","[0, 6, 30, 5, 0]"
41107,,,,
41111,"[0, 3, 5, 30, 14]","[1, 6, 7, 27, 10]","[3, 6, 20, 17, 5]","[0, 8, 28, 13, 3]"
41112,"[0, 0, 3, 6, 13]","[0, 0, 2, 5, 15]","[3, 2, 6, 6, 5]","[0, 5, 16, 1, 0]"
41113,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0]"
41117,"[0, 0, 3, 8, 2]","[0, 1, 2, 7, 3]","[0, 1, 0, 7, 5]","[0, 1, 9, 2, 1]"
41126,,,,
41129,"[0, 1, 2, 16, 13]","[0, 1, 4, 14, 13]","[0, 2, 7, 10, 12]","[0, 0, 16, 15, 1]"
41201,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 0, 0, 1, 4]","[0, 0, 2, 3, 0]"
41203,"[0, 3, 1, 9, 43]","[1, 0, 5, 15, 35]","[1, 5, 15, 19, 16]","[1, 13, 18, 19, 5]"
41216,"[1, 0, 1, 5, 2]","[1, 1, 2, 3, 2]","[0, 1, 0, 3, 5]","[0, 0, 7, 1, 1]"
41221,"[0, 0, 0, 2, 4]","[0, 0, 1, 3, 2]","[0, 0, 0, 3, 3]","[0, 0, 1, 3, 2]"
41222,"[0, 0, 1, 5, 8]","[0, 0, 1, 7, 6]","[0, 0, 1, 3, 10]","[0, 0, 4, 5, 5]"
41226,,,,
41236,"[1, 2, 8, 9, 2]","[2, 3, 6, 9, 2]","[2, 5, 8, 6, 1]","[1, 1, 13, 6, 0]"
41237,,,,
41270,,,,
41271,,,,
41275,"[0, 0, 1, 1, 4]","[0, 0, 0, 3, 3]","[0, 0, 0, 3, 3]","[0, 0, 3, 3, 0]"
41280,,,,
41312,"[1, 0, 1, 11, 31]","[1, 0, 7, 19, 17]","[1, 0, 1, 14, 28]","[0, 1, 25, 13, 5]"
41315,,,,
41316,"[0, 0, 0, 3, 13]","[0, 0, 1, 4, 11]","[0, 0, 2, 3, 11]","[0, 0, 0, 4, 12]"
41317,,,,
41320,"[0, 1, 8, 20, 14]","[0, 8, 9, 22, 4]","[0, 2, 12, 17, 12]","[0, 2, 14, 16, 10]"
41321,,,,
41341,"[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]"
41342,"[0, 0, 2, 3, 1]","[0, 0, 1, 3, 2]","[0, 1, 2, 1, 2]","[0, 0, 6, 0, 0]"
41343,,,,
41346,,,,
41347,"[0, 1, 1, 2, 3]","[0, 1, 1, 3, 2]","[1, 0, 4, 2, 0]","[0, 0, 4, 3, 0]"
41391,"[1, 0, 0, 3, 8]","[1, 0, 1, 5, 5]","[0, 0, 5, 3, 4]","[0, 0, 5, 5, 2]"
41392,"[0, 0, 1, 0, 2]","[0, 0, 1, 0, 2]","[0, 0, 1, 0, 2]","[0, 0, 3, 0, 0]"
41401,,,,
41402,"[0, 0, 0, 4, 5]","[0, 0, 2, 4, 3]","[0, 0, 2, 3, 4]","[0, 0, 5, 4, 0]"
41416,,,,
41417,"[0, 0, 2, 5, 3]","[0, 1, 3, 2, 4]","[0, 0, 0, 0, 10]","[0, 0, 2, 7, 1]"
41418,,,,
41420,"[0, 0, 0, 7, 12]","[0, 1, 2, 2, 14]","[0, 1, 0, 5, 13]","[0, 0, 9, 8, 2]"
41422,"[0, 1, 1, 1, 1]","[0, 2, 1, 1, 0]","[0, 0, 1, 2, 1]","[0, 0, 3, 0, 1]"
41490,,,,
41491,,,,
41501,,,,
41502,"[0, 0, 1, 9, 18]","[0, 1, 6, 13, 8]","[0, 4, 5, 12, 7]","[0, 1, 9, 11, 7]"
41511,,,,
41512,,,,
41514,,,,
41515,"[0, 0, 3, 9, 5]","[0, 1, 5, 5, 6]","[2, 5, 4, 3, 3]","[0, 2, 10, 4, 1]"
41516,"[0, 1, 3, 13, 9]","[1, 1, 3, 12, 9]","[0, 4, 3, 12, 7]","[0, 1, 13, 10, 2]"
41517,,,,
41522,,,,
41524,"[0, 0, 0, 3, 6]","[0, 0, 0, 2, 7]","[0, 1, 2, 3, 3]","[0, 0, 7, 2, 0]"
41525,"[0, 1, 3, 8, 33]","[1, 4, 3, 12, 25]","[0, 2, 2, 10, 31]","[1, 0, 10, 18, 16]"
41526,"[1, 1, 2, 7, 12]","[1, 1, 3, 10, 8]","[3, 7, 7, 3, 3]","[1, 1, 13, 5, 2]"
41528,,,,
41533,"[1, 0, 3, 6, 5]","[2, 1, 2, 8, 2]","[6, 4, 3, 2, 0]","[1, 1, 2, 6, 5]"
41534,"[0, 0, 4, 6, 8]","[1, 1, 7, 6, 3]","[4, 6, 4, 2, 2]","[0, 2, 5, 9, 2]"
41561,,,,
41563,,,,
41564,"[0, 0, 1, 5, 27]","[0, 0, 2, 5, 26]","[0, 0, 2, 4, 27]","[0, 1, 19, 10, 3]"
41571,,,,
41591,,,,
41603,"[3, 3, 7, 13, 1]","[0, 6, 5, 10, 6]","[0, 3, 5, 10, 9]","[0, 7, 15, 5, 0]"
41612,"[0, 1, 2, 11, 18]","[0, 3, 2, 10, 17]","[0, 2, 2, 10, 18]","[0, 0, 3, 17, 12]"
41615,,,,
