COURSE,E24_LEARNING,E24_MOTIVATION,E24_FEEDBACK,E24_WORKLOAD
22051,"[0, 7, 8, 18, 36]","[3, 7, 11, 19, 29]","[1, 2, 8, 17, 41]","[2, 7, 37, 17, 6]"
22052,,,,
22053,"[0, 0, 0, 7, 16]","[0, 1, 0, 9, 13]","[0, 2, 7, 3, 11]","[0, 1, 12, 7, 3]"
22054,,,,
22058,,,,
22059,,,,
22060,,,,
22061,,,,
22100,"[0, 0, 1, 3, 5]","[0, 0, 1, 4, 4]","[0, 0, 2, 2, 5]","[0, 0, 5, 3, 1]"
22101,"[1, 2, 6, 10, 14]","[2, 5, 6, 12, 8]","[1, 6, 4, 7, 15]","[2, 6, 13, 9, 3]"
22102,"[0, 1, 2, 7, 5]","[4, 3, 3, 2, 3]","[4, 3, 2, 4, 2]","[1, 0, 3, 8, 3]"
22107,,,,
22111,"[4, 8, 18, 15, 17]","[9, 10, 17, 17, 9]","[3, 5, 16, 19, 18]","[7, 9, 39, 5, 1]"
22112,"[0, 0, 1, 5, 6]","[0, 0, 1, 4, 6]","[0, 0, 2, 1, 8]","[0, 0, 4, 5, 2]"
22113,,,,
22115,,,,
22117,,,,
22123,"[0, 4, 3, 11, 9]","[4, 1, 6, 9, 7]","[3, 7, 6, 9, 2]","[2, 3, 16, 5, 1]"
22125,,,,
22126,"[1, 3, 2, 7, 7]","[2, 5, 2, 5, 6]","[1, 7, 4, 2, 6]","[0, 3, 11, 6, 0]"
22140,"[0, 4, 7, 5, 1]","[1, 5, 7, 2, 2]","[2, 6, 3, 5, 1]","[0, 3, 9, 4, 1]"
22145,"[0, 0, 9, 3, 4]","[0, 4, 3, 4, 4]","[2, 4, 6, 0, 3]","[2, 2, 7, 3, 1]"
22150,"[2, 0, 8, 11, 3]","[1, 5, 5, 10, 2]","[2, 8, 5, 5, 3]","[0, 8, 11, 2, 2]"
22160,"[2, 1, 3, 8, 49]","[2, 4, 6, 7, 42]","[1, 0, 4, 12, 45]","[1, 6, 34, 16, 5]"
22161,"[0, 5, 4, 15, 32]","[1, 5, 3, 17, 28]","[0, 6, 7, 13, 29]","[1, 7, 30, 12, 5]"
22163,,,,
22172,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
22175,,,,
22179,"[0, 0, 2, 4, 6]","[0, 1, 3, 6, 2]","[0, 1, 3, 5, 3]","[0, 1, 5, 4, 2]"
22180,"[0, 1, 0, 7, 25]","[1, 0, 2, 13, 17]","[1, 2, 2, 11, 17]","[1, 5, 20, 6, 1]"
22201,,,,
22202,,,,
22203,"[0, 0, 2, 5, 5]","[0, 0, 3, 6, 3]","[1, 2, 2, 4, 3]","[0, 3, 4, 3, 2]"
22205,,,,
22206,,,,
22207,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22208,"[0, 2, 7, 12, 15]","[0, 7, 9, 10, 9]","[3, 7, 15, 6, 4]","[2, 2, 11, 10, 10]"
22210,"[0, 1, 4, 15, 12]","[2, 0, 4, 17, 9]","[4, 4, 2, 16, 6]","[0, 4, 15, 10, 3]"
22211,,,,
22230,,,,
22231,"[4, 17, 10, 15, 13]","[7, 15, 12, 15, 10]","[2, 6, 15, 16, 19]","[1, 5, 35, 11, 7]"
22232,,,,
22235,,,,
22236,,,,
22237,"[0, 0, 4, 13, 29]","[0, 0, 5, 21, 21]","[1, 5, 9, 13, 19]","[1, 3, 29, 5, 9]"
22238,"[0, 0, 1, 1, 2]","[0, 0, 1, 1, 2]","[0, 0, 2, 0, 1]","[0, 0, 3, 0, 0]"
22239,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22281,,,,
22282,,,,
22283,"[1, 0, 1, 9, 8]","[0, 4, 1, 10, 3]","[1, 3, 6, 6, 3]","[0, 1, 6, 7, 5]"
22284,,,,
22285,"[0, 6, 5, 7, 5]","[0, 8, 6, 4, 5]","[1, 4, 6, 7, 5]","[0, 7, 10, 5, 1]"
22400,,,,
22403,,,,
22437,"[1, 5, 8, 13, 5]","[10, 6, 3, 10, 3]","[12, 6, 9, 3, 2]","[0, 0, 9, 14, 9]"
22438,"[3, 5, 23, 31, 9]","[6, 22, 19, 21, 4]","[11, 15, 16, 21, 9]","[0, 1, 18, 30, 23]"
22439,,,,
22449,"[0, 2, 12, 22, 20]","[1, 5, 12, 22, 16]","[5, 14, 14, 14, 9]","[2, 10, 28, 9, 6]"
22450,,,,
22475,"[0, 1, 0, 5, 4]","[0, 0, 1, 2, 7]","[0, 0, 0, 2, 8]","[0, 3, 5, 1, 1]"
22476,,,,
22481,"[0, 2, 4, 7, 8]","[0, 2, 5, 7, 7]","[1, 4, 6, 4, 6]","[0, 2, 9, 6, 4]"
22485,"[0, 0, 3, 9, 7]","[0, 0, 6, 8, 5]","[0, 3, 2, 5, 9]","[0, 0, 7, 6, 6]"
22486,,,,
22487,,,,
22490,,,,
22506,,,,
22507,"[0, 0, 1, 4, 5]","[0, 0, 1, 3, 6]","[0, 0, 3, 4, 3]","[0, 0, 4, 5, 1]"
22508,,,,
22510,,,,
22511,"[0, 0, 2, 4, 8]","[1, 0, 1, 3, 9]","[0, 0, 0, 4, 10]","[0, 3, 6, 3, 2]"
22513,,,,
22525,"[0, 0, 1, 14, 8]","[0, 2, 5, 6, 10]","[0, 0, 1, 2, 20]","[0, 0, 4, 11, 8]"
22530,"[0, 0, 0, 2, 1]","[0, 0, 0, 3, 0]","[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]"
22600,"[0, 2, 2, 8, 16]","[2, 2, 2, 12, 9]","[0, 1, 4, 7, 15]","[1, 6, 13, 4, 3]"
22602,,,,
22603,"[0, 0, 1, 5, 7]","[0, 0, 2, 3, 8]","[0, 1, 0, 0, 12]","[0, 2, 7, 2, 2]"
22604,,,,
22610,"[0, 0, 1, 2, 1]","[0, 0, 1, 1, 1]","[0, 0, 1, 2, 0]","[0, 0, 3, 0, 0]"
22611,,,,
22612,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
22680,,,,
22681,,,,
22800,,,,
23101,"[2, 1, 7, 11, 15]","[1, 2, 4, 16, 13]","[1, 0, 2, 9, 24]","[1, 1, 23, 7, 4]"
23102,,,,
23205,"[0, 5, 5, 9, 6]","[1, 8, 6, 4, 6]","[3, 4, 7, 5, 6]","[0, 4, 15, 3, 3]"
23206,,,,
23210,,,,
23212,,,,
23214,"[0, 1, 2, 19, 34]","[0, 2, 5, 15, 33]","[0, 1, 1, 15, 39]","[10, 15, 23, 5, 3]"
23216,,,,
23220,"[0, 0, 0, 5, 5]","[0, 0, 0, 3, 7]","[0, 2, 2, 2, 4]","[0, 2, 6, 1, 1]"
23255,,,,
23256,,,,
23257,,,,
23258,,,,
23260,"[0, 0, 1, 3, 7]","[0, 1, 1, 0, 9]","[0, 1, 1, 2, 7]","[1, 3, 4, 1, 2]"
23261,,,,
23262,,,,
23263,"[0, 0, 0, 4, 6]","[0, 0, 1, 3, 6]","[0, 1, 2, 4, 3]","[0, 2, 5, 3, 0]"
23272,"[0, 0, 1, 7, 10]","[0, 0, 1, 9, 8]","[0, 0, 2, 8, 8]","[0, 1, 8, 8, 1]"
23301,"[0, 0, 0, 3, 3]","[0, 0, 0, 2, 4]","[0, 1, 0, 2, 3]","[0, 0, 6, 0, 0]"
23302,,,,
23360,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 3, 1, 1]"
23511,"[1, 0, 1, 0, 6]","[0, 0, 3, 3, 2]","[0, 0, 4, 3, 1]","[1, 1, 3, 1, 2]"
23520,,,,
23521,"[0, 0, 3, 16, 12]","[0, 4, 10, 8, 9]","[1, 1, 5, 14, 10]","[4, 3, 21, 2, 1]"
23522,"[0, 0, 0, 3, 0]","[0, 0, 2, 0, 1]","[0, 1, 2, 0, 0]","[0, 1, 2, 0, 0]"
23531,,,,
23532,,,,
23552,,,,
23564,"[0, 1, 2, 8, 4]","[0, 1, 5, 6, 3]","[0, 0, 4, 5, 5]","[0, 1, 6, 3, 5]"
23662,"[0, 0, 0, 1, 11]","[0, 0, 3, 3, 6]","[1, 2, 2, 4, 3]","[0, 1, 6, 3, 2]"
23711,"[0, 2, 1, 6, 3]","[0, 2, 3, 4, 2]","[2, 4, 1, 2, 2]","[0, 1, 6, 2, 1]"
23732,"[0, 3, 5, 7, 9]","[0, 6, 4, 9, 5]","[2, 3, 3, 10, 6]","[1, 6, 10, 5, 2]"
23832,,,,
23837,,,,
23839,,,,
23841,,,,
23842,,,,
23900,"[1, 6, 3, 0, 3]","[3, 2, 6, 0, 2]","[3, 0, 4, 4, 2]","[1, 1, 6, 3, 2]"
23902,"[1, 2, 4, 4, 2]","[2, 3, 4, 3, 1]","[0, 6, 3, 0, 4]","[1, 0, 10, 2, 0]"
23903,"[0, 0, 2, 2, 10]","[0, 0, 2, 4, 8]","[0, 1, 2, 5, 6]","[1, 1, 4, 3, 5]"
23925,"[0, 0, 2, 7, 3]","[0, 1, 5, 3, 3]","[0, 2, 3, 5, 2]","[1, 1, 7, 1, 2]"
23926,"[0, 0, 0, 2, 4]","[0, 0, 0, 2, 4]","[0, 1, 1, 1, 2]","[0, 0, 5, 0, 0]"
23932,,,,
23936,,,,
23937,"[0, 0, 2, 3, 6]","[0, 2, 1, 3, 5]","[0, 1, 1, 2, 7]","[1, 1, 7, 1, 1]"
23952,"[0, 0, 0, 3, 7]","[0, 0, 1, 2, 7]","[0, 0, 2, 1, 7]","[1, 1, 1, 4, 3]"
23953,"[0, 0, 2, 7, 5]","[0, 1, 4, 6, 3]","[0, 1, 2, 5, 6]","[1, 6, 6, 1, 0]"
23963,"[0, 0, 1, 10, 3]","[0, 1, 6, 4, 3]","[0, 0, 1, 3, 10]","[1, 3, 7, 3, 0]"
23982,"[0, 0, 0, 6, 8]","[0, 0, 2, 8, 4]","[0, 0, 1, 4, 9]","[0, 1, 8, 3, 2]"
23F11,,,,
23F12,,,,
23F13,,,,
23F14,,,,
23F15,,,,
23F16,,,,
25102,,,,
25104,,,,
25105,,,,
25106,"[1, 2, 2, 7, 9]","[1, 2, 3, 5, 10]","[2, 1, 3, 8, 7]","[0, 3, 9, 6, 3]"
25107,,,,
25108,"[0, 0, 0, 1, 4]","[0, 0, 0, 1, 4]","[0, 0, 0, 1, 4]","[0, 1, 4, 0, 0]"
25201,,,,
25202,"[0, 0, 0, 0, 2]","[0, 1, 0, 0, 1]","[0, 0, 0, 2, 0]","[0, 0, 2, 0, 0]"
25203,,,,
25204,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
25205,,,,
25206,,,,
25207,,,,
25208,,,,
25209,,,,
25210,"[0, 0, 0, 2, 4]","[0, 0, 3, 3, 0]","[0, 0, 1, 4, 1]","[0, 1, 3, 2, 0]"
25211,,,,
25212,,,,
25213,,,,
25214,,,,
25215,,,,
25302,"[0, 0, 1, 4, 10]","[0, 0, 1, 9, 5]","[0, 0, 6, 6, 3]","[1, 7, 3, 3, 1]"
25303,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 0, 0, 0, 5]","[0, 0, 1, 2, 2]"
25310,,,,
25311,"[0, 0, 0, 3, 3]","[0, 0, 2, 0, 4]","[0, 0, 0, 0, 6]","[0, 0, 2, 2, 2]"
25312,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 3, 0, 0]"
25313,,,,
25314,,,,
25315,"[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]"
25316,,,,
25317,,,,
25318,"[0, 1, 0, 1, 2]","[0, 1, 1, 0, 2]","[0, 0, 2, 0, 2]","[0, 0, 3, 0, 1]"
25321,,,,
25322,,,,
25323,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]"
25324,,,,
25325,"[0, 1, 3, 11, 7]","[3, 1, 5, 10, 3]","[0, 4, 8, 7, 3]","[2, 3, 12, 5, 0]"
25326,,,,
25327,,,,
25328,"[0, 1, 4, 3, 5]","[2, 2, 3, 3, 3]","[0, 0, 2, 3, 8]","[0, 1, 1, 3, 8]"
25331,,,,
25335,,,,
25336,,,,
25340,,,,
25341,,,,
25342,,,,
25343,,,,
25344,,,,
25345,"[0, 2, 1, 5, 5]","[0, 5, 2, 3, 3]","[0, 0, 2, 4, 7]","[0, 0, 4, 6, 3]"
25346,"[0, 0, 0, 2, 5]","[0, 0, 0, 2, 5]","[0, 0, 0, 1, 6]","[0, 0, 1, 3, 3]"
25347,,,,
25348,,,,
25349,,,,
25350,"[0, 0, 4, 3, 4]","[0, 1, 3, 3, 4]","[0, 2, 3, 4, 2]","[0, 2, 7, 2, 0]"
25351,"[0, 0, 0, 3, 0]","[0, 0, 1, 2, 0]","[0, 1, 0, 1, 1]","[0, 0, 1, 0, 2]"
25352,"[2, 1, 6, 12, 5]","[1, 2, 10, 5, 8]","[1, 1, 0, 10, 13]","[0, 1, 10, 13, 1]"
25353,,,,
25354,,,,
25355,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
25616,,,,
25619,,,,
25621,,,,
25801,,,,
25809,,,,
25811,,,,
25812,,,,
25813,,,,
25820,,,,
25821,,,,
25822,,,,
25823,,,,
25824,,,,
25825,,,,
25826,,,,
25827,,,,
25829,,,,
25830,,,,
25831,,,,
25832,,,,
25833,,,,
25834,,,,
25835,,,,
26001,"[1, 8, 6, 16, 12]","[2, 9, 15, 11, 6]","[1, 3, 9, 22, 7]","[4, 8, 16, 9, 4]"
26002,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0]"
26003,,,,
26004,,,,
26008,"[0, 1, 6, 15, 16]","[2, 2, 4, 13, 17]","[2, 4, 8, 16, 8]","[0, 9, 17, 7, 5]"
26010,"[0, 0, 1, 1, 10]","[1, 1, 1, 4, 5]","[2, 0, 1, 5, 4]","[0, 3, 4, 3, 2]"
26020,"[31, 47, 61, 31, 14]","[45, 44, 50, 30, 13]","[25, 42, 48, 48, 19]","[15, 34, 68, 36, 28]"
26021,,,,
26022,,,,
26050,"[0, 1, 12, 33, 23]","[4, 5, 12, 23, 24]","[1, 4, 8, 24, 31]","[1, 10, 36, 18, 3]"
26124,,,,
26125,,,,
26127,"[0, 0, 0, 0, 5]","[0, 0, 0, 0, 5]","[0, 0, 1, 1, 3]","[0, 1, 3, 1, 0]"
26130,"[0, 0, 1, 4, 3]","[0, 0, 2, 3, 3]","[0, 0, 3, 4, 1]","[0, 0, 5, 2, 1]"
26134,"[0, 0, 3, 3, 1]","[0, 0, 6, 1, 0]","[0, 4, 3, 0, 0]","[0, 2, 2, 3, 0]"
26171,"[5, 12, 13, 7, 5]","[15, 11, 10, 2, 4]","[4, 11, 13, 12, 2]","[1, 3, 21, 7, 9]"
26173,"[0, 1, 4, 8, 11]","[0, 2, 2, 10, 9]","[1, 2, 4, 9, 7]","[1, 3, 10, 8, 1]"
26174,"[0, 1, 0, 5, 6]","[1, 1, 1, 4, 5]","[0, 0, 1, 4, 7]","[2, 3, 4, 1, 2]"
26200,"[2, 2, 5, 16, 12]","[4, 7, 5, 13, 8]","[0, 1, 0, 8, 28]","[0, 1, 18, 14, 4]"
26211,,,,
26220,,,,
26225,,,,
26231,,,,
26236,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 1, 1, 1, 0]","[0, 0, 1, 2, 0]"
26245,,,,
26255,"[0, 0, 0, 4, 1]","[0, 1, 2, 1, 1]","[0, 1, 2, 1, 1]","[0, 0, 2, 1, 2]"
26261,"[0, 0, 2, 2, 1]","[0, 0, 1, 3, 1]","[0, 1, 3, 1, 0]","[0, 0, 3, 2, 0]"
26263,,,,
26271,,,,
26280,,,,
26290,"[0, 0, 1, 3, 5]","[0, 0, 2, 1, 6]","[0, 1, 0, 1, 7]","[0, 0, 7, 1, 1]"
26300,"[1, 1, 6, 19, 6]","[3, 5, 6, 11, 7]","[0, 0, 8, 11, 13]","[0, 1, 17, 7, 6]"
26317,,,,
26371,"[0, 0, 1, 10, 12]","[0, 0, 2, 11, 10]","[0, 2, 5, 10, 6]","[0, 3, 14, 5, 1]"
26374,,,,
26400,,,,
26407,"[0, 0, 0, 1, 5]","[0, 0, 1, 0, 5]","[0, 0, 1, 0, 5]","[0, 0, 1, 3, 2]"
26411,"[1, 2, 4, 15, 44]","[2, 4, 6, 15, 37]","[0, 1, 4, 17, 42]","[1, 7, 24, 18, 14]"
26416,"[0, 0, 0, 0, 11]","[0, 0, 0, 0, 11]","[0, 0, 0, 0, 11]","[0, 0, 6, 4, 1]"
26422,"[2, 0, 1, 6, 12]","[1, 1, 3, 7, 9]","[2, 6, 4, 5, 4]","[0, 0, 13, 6, 2]"
26426,,,,
26428,,,,
26433,"[0, 0, 2, 4, 17]","[0, 1, 3, 7, 12]","[0, 1, 4, 9, 9]","[0, 1, 9, 11, 2]"
26436,"[1, 3, 4, 21, 21]","[2, 6, 8, 23, 10]","[7, 10, 10, 15, 8]","[1, 7, 26, 12, 4]"
26438,"[0, 0, 2, 1, 10]","[2, 1, 2, 4, 3]","[0, 2, 1, 4, 5]","[0, 0, 3, 6, 3]"
26444,,,,
26446,,,,
26455,,,,
26471,,,,
26474,"[0, 0, 2, 4, 6]","[0, 0, 2, 5, 5]","[0, 1, 1, 7, 3]","[0, 1, 9, 0, 2]"
26510,,,,
26620,,,,
26800,"[0, 0, 0, 5, 4]","[1, 0, 2, 6, 0]","[0, 0, 2, 4, 3]","[0, 0, 6, 2, 1]"
26805,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]"
26820,"[0, 0, 0, 2, 2]","[0, 0, 1, 1, 2]","[0, 0, 1, 2, 1]","[0, 2, 1, 0, 1]"
26840,,,,
26920,,,,
26932,,,,
26933,,,,
26944,,,,
26960,,,,
26970,,,,
26991,,,,
27002,"[2, 6, 17, 38, 16]","[3, 7, 18, 30, 20]","[9, 26, 21, 12, 9]","[8, 13, 36, 15, 6]"
27003,"[0, 2, 5, 12, 16]","[0, 5, 4, 14, 9]","[2, 8, 11, 10, 2]","[0, 6, 14, 13, 0]"
27016,"[4, 12, 23, 31, 41]","[5, 12, 22, 32, 39]","[5, 12, 28, 32, 33]","[5, 14, 61, 15, 15]"
27020,"[65, 43, 29, 22, 12]","[89, 35, 17, 20, 8]","[76, 41, 31, 11, 9]","[22, 34, 72, 27, 13]"
27022,,,,
27023,,,,
27026,"[0, 2, 10, 31, 29]","[6, 3, 24, 27, 12]","[16, 13, 20, 14, 9]","[0, 4, 19, 30, 19]"
27027,"[0, 2, 0, 10, 24]","[0, 2, 0, 9, 25]","[0, 0, 5, 8, 23]","[0, 1, 14, 9, 12]"
27034,,,,
27035,,,,
27051,,,,
27062,"[1, 2, 3, 8, 7]","[2, 4, 6, 5, 4]","[0, 3, 9, 5, 4]","[0, 0, 12, 6, 3]"
27070,,,,
27075,,,,
27101,,,,
27220,,,,
27230,"[0, 3, 5, 18, 16]","[1, 5, 10, 14, 11]","[3, 14, 13, 9, 2]","[0, 3, 16, 12, 9]"
27246,"[0, 2, 3, 9, 15]","[0, 2, 6, 13, 7]","[1, 5, 7, 8, 6]","[0, 3, 15, 6, 3]"
27247,"[0, 0, 0, 5, 9]","[0, 0, 2, 7, 5]","[0, 2, 4, 4, 4]","[0, 1, 8, 2, 3]"
27255,,,,
27325,,,,
27330,,,,
27419,,,,
27422,,,,
27423,"[1, 4, 10, 20, 21]","[4, 10, 18, 11, 13]","[4, 6, 17, 15, 14]","[1, 3, 31, 13, 8]"
27430,,,,
27432,,,,
27455,,,,
27460,"[5, 8, 16, 11, 25]","[4, 8, 13, 17, 22]","[4, 8, 12, 18, 21]","[0, 4, 29, 19, 12]"
27470,,,,
27472,,,,
27510,,,,
27665,"[1, 0, 0, 3, 10]","[0, 0, 2, 3, 9]","[0, 0, 0, 3, 11]","[0, 0, 6, 4, 4]"
27666,"[0, 0, 0, 1, 15]","[0, 0, 1, 5, 10]","[0, 0, 3, 0, 13]","[0, 1, 5, 7, 3]"
27800,,,,
27802,,,,
27803,,,,
27804,,,,
27805,,,,
27820,,,,
27823,,,,
27828,,,,
27832,,,,
27833,,,,
27838,,,,
27839,,,,
27840,,,,
27845,,,,
28010,,,,
28012,"[1, 2, 5, 8, 8]","[2, 2, 6, 10, 4]","[0, 3, 8, 8, 4]","[0, 3, 8, 8, 4]"
28016,"[6, 4, 9, 5, 2]","[9, 8, 5, 2, 1]","[1, 4, 10, 9, 2]","[1, 0, 11, 6, 8]"
28020,"[2, 0, 3, 12, 23]","[0, 3, 6, 9, 22]","[7, 10, 7, 5, 11]","[0, 3, 23, 9, 5]"
28021,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28022,"[0, 1, 0, 3, 2]","[0, 0, 3, 2, 1]","[1, 0, 0, 3, 2]","[0, 0, 3, 3, 0]"
28025,,,,
28121,"[0, 2, 1, 2, 7]","[1, 1, 0, 2, 8]","[0, 2, 0, 3, 7]","[0, 0, 3, 2, 7]"
28123,,,,
28125,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[2, 0, 0, 0, 0]","[0, 0, 0, 1, 1]"
28140,"[0, 1, 1, 1, 14]","[1, 2, 0, 3, 11]","[0, 0, 0, 5, 12]","[1, 2, 6, 6, 2]"
28150,"[5, 4, 3, 8, 2]","[8, 6, 1, 6, 1]","[2, 7, 3, 8, 2]","[0, 0, 12, 6, 4]"
28157,"[0, 0, 1, 7, 8]","[0, 0, 2, 8, 6]","[0, 0, 2, 8, 6]","[0, 0, 8, 4, 4]"
28160,,,,
28165,,,,
28212,,,,
28213,"[0, 0, 2, 5, 6]","[0, 0, 3, 3, 7]","[2, 1, 5, 1, 4]","[1, 0, 9, 2, 1]"
28214,,,,
28216,,,,
28217,,,,
28221,,,,
28233,"[3, 2, 11, 26, 26]","[2, 6, 14, 22, 22]","[1, 10, 18, 19, 18]","[2, 5, 32, 21, 6]"
28242,"[0, 0, 2, 6, 20]","[0, 1, 3, 10, 14]","[2, 6, 11, 2, 7]","[0, 1, 12, 11, 4]"
28244,"[0, 0, 1, 11, 10]","[0, 0, 0, 10, 12]","[0, 0, 1, 7, 14]","[0, 0, 14, 4, 4]"
28271,,,,
28311,"[5, 6, 13, 13, 6]","[4, 9, 6, 16, 8]","[2, 8, 11, 8, 14]","[0, 12, 23, 5, 3]"
28315,"[0, 0, 3, 9, 2]","[0, 2, 6, 5, 1]","[2, 3, 5, 3, 1]","[0, 2, 4, 5, 3]"
28316,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28322,"[1, 0, 3, 8, 7]","[1, 1, 5, 6, 6]","[3, 2, 5, 5, 4]","[0, 1, 5, 9, 4]"
28342,,,,
28344,,,,
28345,,,,
28346,"[0, 0, 1, 0, 4]","[0, 0, 0, 0, 5]","[0, 0, 1, 1, 3]","[0, 1, 4, 0, 0]"
28350,,,,
28352,"[0, 1, 3, 8, 2]","[0, 2, 2, 5, 4]","[0, 0, 1, 6, 6]","[0, 0, 1, 9, 3]"
28361,,,,
28412,"[0, 0, 3, 4, 2]","[0, 0, 0, 5, 4]","[0, 0, 1, 2, 6]","[0, 3, 6, 0, 0]"
28420,"[0, 1, 4, 21, 22]","[1, 3, 10, 18, 16]","[1, 0, 3, 18, 26]","[0, 1, 19, 11, 17]"
28423,,,,
28434,,,,
28443,,,,
28451,,,,
28455,"[0, 4, 3, 15, 7]","[1, 2, 8, 10, 8]","[6, 7, 8, 6, 2]","[0, 1, 17, 8, 2]"
28485,"[11, 11, 14, 20, 20]","[10, 11, 17, 21, 17]","[11, 15, 13, 19, 18]","[1, 18, 39, 8, 10]"
28530,"[0, 2, 3, 9, 17]","[1, 2, 10, 6, 12]","[4, 12, 7, 4, 4]","[0, 2, 13, 13, 3]"
28720,,,,
28730,"[1, 2, 2, 4, 1]","[3, 3, 1, 3, 0]","[5, 3, 2, 0, 0]","[1, 0, 6, 1, 2]"
28737,,,,
28745,,,,
28747,,,,
28750,"[1, 0, 6, 5, 3]","[1, 2, 5, 4, 3]","[0, 5, 4, 5, 1]","[0, 4, 6, 4, 1]"
28751,"[0, 1, 0, 5, 5]","[0, 0, 1, 8, 2]","[0, 0, 2, 3, 6]","[0, 0, 6, 3, 2]"
28761,,,,
28811,,,,
28831,"[0, 0, 1, 3, 12]","[0, 1, 1, 7, 7]","[0, 0, 1, 8, 7]","[0, 0, 2, 8, 6]"
28845,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 3, 0, 0]"
28850,,,,
28852,"[0, 0, 2, 10, 9]","[0, 0, 2, 11, 7]","[0, 0, 4, 7, 9]","[0, 1, 7, 7, 5]"
28855,,,,
28857,"[0, 0, 3, 9, 15]","[1, 1, 3, 11, 11]","[0, 0, 0, 6, 21]","[0, 2, 16, 3, 5]"
28870,"[8, 16, 15, 28, 20]","[12, 13, 15, 32, 14]","[3, 6, 11, 26, 39]","[5, 19, 34, 21, 7]"
28871,,,,
28872,"[1, 2, 3, 10, 16]","[1, 4, 5, 9, 12]","[2, 9, 10, 4, 5]","[2, 5, 12, 7, 5]"
28905,,,,
28908,,,,
28909,,,,
28917,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28923,,,,
28927,,,,
28928,,,,
28930,,,,
28932,,,,
28933,,,,
28934,,,,
28989,,,,
29902,,,,
29905,,,,
29907,,,,
30010,"[0, 0, 3, 7, 14]","[1, 5, 4, 10, 4]","[2, 4, 6, 8, 4]","[0, 3, 4, 7, 10]"
30015,"[0, 1, 0, 6, 31]","[0, 1, 1, 7, 29]","[0, 0, 2, 5, 31]","[8, 11, 14, 0, 5]"
30020,,,,
30021,"[1, 1, 1, 4, 0]","[1, 1, 1, 3, 1]","[0, 3, 2, 1, 1]","[0, 0, 4, 3, 0]"
30032,"[0, 0, 1, 0, 28]","[0, 0, 1, 3, 25]","[0, 1, 0, 3, 25]","[1, 6, 12, 4, 6]"
30035,"[0, 1, 0, 7, 24]","[0, 1, 2, 16, 13]","[0, 0, 4, 11, 17]","[2, 2, 20, 6, 2]"
30081,,,,
30082,,,,
30101,"[1, 1, 4, 14, 13]","[0, 1, 6, 10, 16]","[2, 5, 8, 13, 5]","[0, 6, 21, 5, 1]"
30102,,,,
30110,,,,
30121,,,,
30131,"[23, 7, 3, 2, 0]","[30, 4, 1, 0, 0]","[28, 5, 2, 0, 0]","[4, 11, 12, 5, 2]"
30142,,,,
30150,,,,
30160,,,,
30202,"[2, 0, 3, 9, 14]","[2, 2, 6, 12, 5]","[1, 1, 9, 9, 6]","[1, 3, 11, 5, 7]"
30220,,,,
30221,,,,
30222,,,,
30223,,,,
30224,,,,
30230,"[1, 5, 2, 10, 9]","[2, 5, 3, 10, 6]","[3, 5, 11, 1, 5]","[0, 9, 14, 1, 2]"
