COURSE,F21_LEARNING,F21_MOTIVATION,F21_FEEDBACK,F21_WORKLOAD
28342,"[0, 0, 1, 4, 11]","[0, 0, 3, 6, 7]","[0, 1, 2, 2, 11]","[0, 2, 10, 2, 2]"
28344,"[1, 1, 6, 3, 2]","[3, 4, 2, 2, 2]","[1, 1, 5, 3, 3]","[0, 3, 4, 5, 1]"
28345,"[1, 0, 2, 10, 10]","[1, 0, 4, 7, 11]","[0, 1, 4, 6, 12]","[0, 0, 17, 2, 4]"
28346,"[0, 0, 0, 2, 1]","[0, 0, 0, 0, 3]","[0, 0, 1, 2, 0]","[0, 1, 2, 0, 0]"
28350,"[1, 4, 1, 4, 7]","[1, 3, 1, 4, 7]","[0, 3, 6, 1, 7]","[0, 1, 5, 7, 4]"
28352,"[0, 0, 0, 2, 3]","[0, 0, 0, 2, 3]","[0, 0, 0, 2, 3]","[0, 0, 2, 3, 0]"
28361,"[0, 3, 1, 10, 4]","[2, 0, 4, 9, 3]","[0, 1, 3, 7, 7]","[0, 0, 4, 8, 5]"
28415,"[0, 1, 1, 1, 2]","[1, 0, 0, 1, 3]","[0, 0, 0, 1, 4]","[0, 1, 2, 2, 0]"
28420,,,,
28423,"[0, 0, 1, 4, 5]","[0, 0, 2, 4, 4]","[0, 2, 0, 3, 5]","[0, 0, 4, 3, 3]"
28434,"[1, 2, 1, 6, 11]","[0, 3, 0, 6, 12]","[3, 3, 2, 6, 7]","[1, 5, 10, 3, 2]"
28443,"[1, 1, 1, 4, 11]","[2, 1, 0, 7, 8]","[0, 0, 4, 3, 11]","[0, 0, 2, 5, 11]"
28451,"[0, 0, 3, 2, 7]","[0, 0, 1, 6, 5]","[0, 0, 0, 2, 9]","[0, 0, 1, 8, 3]"
28455,,,,
28480,,,,
28515,,,,
28530,,,,
28535,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
28811,,,,
28831,,,,
28845,,,,
28850,"[0, 0, 4, 9, 15]","[0, 0, 3, 8, 16]","[0, 1, 2, 8, 17]","[0, 2, 15, 4, 7]"
28852,,,,
28855,"[2, 2, 4, 13, 11]","[2, 5, 10, 10, 5]","[4, 6, 8, 8, 5]","[0, 3, 13, 11, 4]"
28864,,,,
28870,,,,
28871,"[0, 2, 1, 4, 7]","[0, 4, 1, 4, 5]","[0, 3, 3, 4, 4]","[0, 0, 10, 4, 0]"
28872,,,,
28885,"[0, 1, 2, 2, 3]","[0, 2, 3, 2, 1]","[1, 2, 1, 3, 1]","[0, 2, 5, 0, 1]"
28891,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28892,,,,
28904,"[0, 0, 1, 2, 1]","[0, 0, 0, 2, 2]","[0, 0, 2, 1, 1]","[1, 0, 2, 1, 0]"
28905,,,,
28908,,,,
28909,,,,
28917,,,,
28923,,,,
28927,,,,
28928,,,,
28930,,,,
28932,,,,
29900,,,,
29902,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
29903,,,,
30010,"[4, 2, 1, 13, 12]","[6, 1, 5, 11, 9]","[4, 2, 15, 9, 2]","[1, 2, 11, 12, 6]"
30020,"[13, 7, 8, 7, 5]","[17, 8, 4, 4, 7]","[15, 8, 7, 7, 3]","[1, 3, 20, 13, 3]"
30021,,,,
30032,"[0, 0, 0, 4, 16]","[0, 0, 2, 3, 14]","[0, 0, 4, 3, 12]","[0, 1, 7, 7, 4]"
30081,"[2, 1, 5, 14, 12]","[2, 3, 9, 12, 8]","[3, 3, 9, 12, 7]","[0, 4, 18, 9, 3]"
30082,"[0, 2, 0, 10, 2]","[1, 1, 2, 7, 3]","[0, 2, 6, 4, 2]","[0, 1, 5, 8, 0]"
30100,,,,
30110,"[0, 0, 0, 1, 10]","[0, 0, 0, 1, 10]","[0, 0, 1, 1, 9]","[0, 0, 8, 3, 0]"
30120,"[2, 3, 5, 11, 6]","[3, 8, 5, 9, 2]","[1, 2, 9, 11, 4]","[1, 6, 12, 7, 1]"
30131,,,,
30141,"[0, 3, 6, 7, 6]","[3, 2, 6, 5, 6]","[2, 8, 5, 6, 1]","[1, 4, 14, 3, 0]"
30150,"[1, 4, 4, 8, 10]","[3, 3, 9, 3, 9]","[1, 3, 2, 11, 10]","[0, 5, 18, 4, 0]"
30160,"[1, 1, 6, 10, 9]","[3, 7, 5, 6, 6]","[0, 6, 5, 11, 5]","[1, 5, 11, 8, 2]"
30201,,,,
30220,"[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 1, 2, 1]"
30230,,,,
30300,,,,
30320,"[1, 2, 2, 5, 9]","[1, 5, 2, 2, 9]","[0, 2, 2, 2, 13]","[0, 0, 4, 7, 8]"
30330,,,,
30340,"[0, 0, 1, 4, 6]","[0, 0, 1, 4, 5]","[0, 1, 2, 5, 2]","[0, 0, 7, 3, 0]"
30350,,,,
30510,"[0, 1, 0, 4, 8]","[0, 0, 1, 4, 8]","[0, 0, 2, 5, 5]","[0, 1, 8, 4, 0]"
30530,"[1, 1, 3, 4, 5]","[1, 1, 2, 7, 3]","[0, 1, 1, 4, 8]","[1, 3, 7, 2, 1]"
30532,,,,
30540,,,,
30545,,,,
30552,,,,
30554,"[0, 0, 1, 1, 5]","[0, 0, 2, 2, 3]","[0, 0, 0, 2, 5]","[0, 0, 2, 3, 2]"
30560,,,,
30720,,,,
30740,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
30752,"[0, 0, 1, 3, 9]","[0, 0, 1, 6, 6]","[0, 0, 0, 3, 10]","[0, 2, 8, 3, 0]"
30754,"[0, 0, 1, 2, 8]","[0, 0, 0, 6, 4]","[1, 2, 3, 3, 1]","[0, 2, 4, 2, 2]"
30760,"[0, 0, 0, 4, 8]","[0, 0, 0, 4, 8]","[0, 0, 0, 2, 10]","[0, 1, 0, 5, 6]"
30786,,,,
30790,,,,
30794,"[1, 2, 1, 1, 3]","[1, 2, 1, 2, 2]","[0, 2, 0, 4, 2]","[0, 1, 2, 1, 4]"
30911,,,,
30930,,,,
31001,,,,
31003,"[0, 2, 6, 13, 30]","[2, 5, 9, 15, 20]","[2, 4, 5, 15, 25]","[1, 3, 17, 21, 9]"
31011,,,,
31012,,,,
31015,"[0, 1, 0, 3, 3]","[0, 1, 2, 2, 2]","[0, 1, 4, 0, 2]","[0, 1, 2, 3, 1]"
31035,,,,
31039,"[0, 2, 1, 4, 2]","[0, 3, 2, 2, 2]","[0, 2, 2, 4, 1]","[0, 0, 3, 4, 2]"
31070,"[1, 2, 2, 9, 9]","[0, 1, 4, 9, 9]","[1, 2, 10, 6, 4]","[0, 5, 14, 1, 3]"
31200,,,,
31220,,,,
31221,,,,
31240,"[0, 0, 2, 13, 12]","[0, 2, 2, 16, 7]","[0, 0, 6, 9, 12]","[0, 1, 12, 11, 3]"
31241,,,,
31245,,,,
31250,"[0, 0, 1, 4, 8]","[0, 0, 0, 4, 9]","[0, 0, 3, 4, 6]","[0, 2, 10, 0, 1]"
31260,"[0, 0, 0, 1, 8]","[0, 0, 1, 2, 6]","[0, 1, 1, 2, 5]","[0, 0, 1, 7, 1]"
31265,,,,
31270,,,,
31280,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
31281,,,,
31290,"[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
31300,"[0, 2, 1, 11, 12]","[3, 3, 5, 7, 8]","[1, 1, 4, 12, 8]","[0, 0, 8, 8, 10]"
31301,"[2, 4, 7, 9, 8]","[7, 9, 3, 5, 5]","[7, 2, 11, 5, 4]","[0, 0, 6, 11, 12]"
31310,,,,
31320,"[0, 1, 3, 9, 4]","[2, 0, 6, 7, 2]","[0, 1, 8, 4, 4]","[0, 0, 7, 7, 3]"
31321,,,,
31323,,,,
31324,,,,
31340,,,,
31342,"[1, 1, 1, 0, 5]","[1, 1, 0, 2, 3]","[1, 1, 1, 2, 2]","[0, 0, 5, 1, 2]"
31343,,,,
31351,"[0, 0, 0, 7, 13]","[1, 0, 0, 7, 12]","[1, 0, 1, 7, 11]","[0, 2, 10, 5, 2]"
31352,,,,
31353,,,,
31354,,,,
31357,,,,
31372,"[2, 0, 3, 2, 6]","[0, 3, 3, 2, 5]","[1, 1, 1, 0, 10]","[1, 1, 8, 2, 1]"
31375,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
31377,,,,
31383,,,,
31385,,,,
31386,"[0, 3, 2, 4, 3]","[0, 2, 2, 3, 5]","[2, 2, 2, 5, 1]","[0, 0, 7, 2, 3]"
31388,"[1, 3, 10, 9, 5]","[3, 1, 10, 9, 5]","[8, 5, 7, 5, 3]","[0, 2, 16, 8, 2]"
31389,,,,
31390,"[1, 3, 5, 10, 12]","[1, 4, 1, 10, 15]","[2, 5, 9, 7, 8]","[2, 5, 12, 9, 3]"
31391,,,,
31392,"[0, 0, 4, 8, 16]","[0, 1, 3, 14, 10]","[2, 6, 7, 6, 7]","[0, 0, 15, 10, 3]"
31400,,,,
31405,"[0, 0, 1, 6, 4]","[2, 1, 2, 4, 2]","[0, 1, 2, 3, 5]","[0, 1, 4, 4, 2]"
31415,,,,
31417,,,,
31418,,,,
31420,"[0, 1, 0, 2, 6]","[0, 1, 1, 2, 5]","[0, 0, 2, 3, 4]","[0, 0, 3, 5, 1]"
31428,"[0, 0, 1, 2, 5]","[0, 1, 1, 3, 2]","[0, 0, 0, 2, 5]","[0, 0, 5, 1, 1]"
31430,,,,
31435,,,,
31445,"[0, 0, 0, 1, 15]","[0, 0, 0, 3, 13]","[0, 0, 6, 3, 7]","[0, 2, 10, 4, 0]"
31470,,,,
31631,,,,
31632,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
31633,,,,
31634,,,,
31710,"[0, 1, 4, 8, 7]","[0, 3, 3, 9, 5]","[0, 2, 5, 4, 9]","[0, 3, 14, 1, 1]"
31711,,,,
31713,"[1, 0, 2, 9, 15]","[1, 0, 1, 15, 10]","[2, 0, 2, 12, 11]","[0, 4, 17, 3, 2]"
31715,,,,
31725,"[1, 1, 0, 5, 5]","[1, 2, 2, 7, 0]","[1, 3, 3, 4, 1]","[0, 0, 6, 4, 2]"
31728,,,,
31730,,,,
31735,,,,
31742,"[0, 0, 2, 17, 6]","[0, 2, 5, 14, 4]","[0, 0, 0, 15, 10]","[0, 0, 12, 9, 4]"
31745,"[0, 4, 2, 6, 4]","[0, 2, 5, 3, 5]","[3, 2, 1, 4, 5]","[1, 5, 6, 2, 1]"
31750,,,,
31756,"[0, 1, 0, 5, 0]","[0, 0, 1, 4, 1]","[0, 1, 0, 3, 2]","[1, 0, 3, 1, 1]"
31761,"[0, 2, 3, 14, 18]","[2, 2, 4, 13, 15]","[2, 2, 6, 11, 15]","[0, 1, 7, 17, 11]"
31762,"[2, 4, 1, 5, 3]","[2, 5, 3, 4, 1]","[1, 4, 4, 4, 2]","[3, 1, 7, 4, 0]"
31765,,,,
31770,"[0, 0, 2, 2, 12]","[0, 0, 2, 3, 11]","[0, 0, 1, 6, 9]","[0, 1, 9, 3, 3]"
31773,,,,
31776,"[0, 0, 2, 7, 11]","[1, 1, 5, 6, 6]","[3, 0, 5, 8, 4]","[0, 0, 15, 5, 0]"
31778,"[0, 3, 1, 15, 11]","[1, 2, 3, 15, 9]","[0, 2, 5, 11, 12]","[1, 1, 17, 11, 0]"
31782,"[1, 0, 1, 7, 4]","[1, 0, 5, 3, 4]","[2, 1, 7, 2, 1]","[0, 0, 2, 4, 7]"
31783,,,,
31787,,,,
31789,,,,
31790,,,,
31792,,,,
31795,"[0, 0, 0, 1, 5]","[0, 0, 0, 1, 5]","[0, 0, 1, 0, 5]","[0, 0, 4, 1, 1]"
34019,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34020,"[0, 1, 5, 4, 3]","[0, 5, 3, 3, 2]","[1, 2, 4, 3, 3]","[1, 3, 6, 2, 1]"
34021,"[0, 0, 1, 1, 3]","[0, 0, 0, 2, 3]","[0, 0, 0, 0, 5]","[0, 0, 5, 0, 0]"
34022,,,,
34029,,,,
34031,"[0, 0, 0, 3, 10]","[1, 0, 1, 3, 8]","[0, 1, 1, 3, 8]","[0, 0, 1, 2, 10]"
34032,,,,
34034,,,,
34038,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34041,"[0, 0, 0, 1, 4]","[0, 0, 1, 2, 2]","[0, 0, 4, 0, 1]","[0, 0, 4, 1, 0]"
34042,,,,
34043,"[0, 0, 0, 1, 3]","[0, 0, 1, 0, 3]","[0, 0, 0, 1, 3]","[0, 0, 0, 3, 1]"
34046,,,,
34051,"[1, 0, 0, 4, 8]","[1, 0, 4, 6, 2]","[4, 3, 1, 4, 1]","[0, 0, 1, 5, 7]"
34052,,,,
34053,"[0, 0, 0, 3, 4]","[0, 0, 1, 4, 2]","[0, 0, 2, 1, 4]","[0, 0, 0, 2, 5]"
34055,,,,
34060,"[0, 1, 0, 2, 4]","[0, 1, 1, 1, 4]","[0, 0, 1, 1, 5]","[0, 0, 2, 3, 2]"
34091,,,,
34092,,,,
34094,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34120,"[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 0]"
34121,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34126,,,,
34127,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0]"
34129,,,,
34130,,,,
34153,,,,
34156,"[0, 1, 0, 1, 2]","[0, 1, 0, 1, 2]","[1, 1, 1, 1, 0]","[0, 1, 2, 1, 0]"
34190,,,,
34192,,,,
34194,,,,
34210,"[2, 2, 5, 1, 0]","[0, 4, 5, 1, 0]","[1, 1, 2, 5, 1]","[0, 0, 6, 3, 1]"
34220,"[0, 1, 0, 1, 0]","[0, 1, 0, 0, 1]","[0, 0, 1, 0, 1]","[0, 0, 0, 1, 1]"
34229,"[1, 0, 1, 11, 2]","[1, 1, 5, 5, 3]","[2, 1, 1, 5, 5]","[0, 1, 5, 5, 4]"
34230,,,,
34240,"[0, 0, 0, 1, 2]","[0, 0, 0, 2, 1]","[0, 0, 0, 2, 1]","[0, 0, 2, 1, 0]"
34241,"[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
34249,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
34250,,,,
34251,,,,
34269,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34290,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
34302,,,,
34313,,,,
34315,"[1, 3, 6, 12, 5]","[1, 2, 6, 10, 8]","[3, 6, 7, 7, 4]","[2, 8, 12, 3, 2]"
34318,,,,
34322,"[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]","[0, 0, 0, 2, 0]"
34323,,,,
34330,,,,
34331,,,,
34332,,,,
34333,"[0, 0, 3, 2, 0]","[2, 0, 2, 1, 0]","[2, 1, 2, 0, 0]","[1, 2, 1, 1, 0]"
34334,,,,
34338,,,,
34339,,,,
34343,"[0, 0, 1, 2, 2]","[0, 0, 2, 1, 2]","[0, 2, 1, 0, 2]","[0, 0, 2, 2, 1]"
34345,,,,
34346,"[2, 6, 7, 4, 2]","[5, 0, 6, 5, 4]","[5, 6, 3, 5, 1]","[1, 8, 10, 1, 0]"
34347,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 1, 2, 0]"
34348,,,,
34349,,,,
34351,,,,
34352,"[0, 0, 1, 0, 2]","[0, 0, 1, 0, 2]","[0, 0, 1, 0, 2]","[0, 1, 0, 1, 1]"
34357,,,,
34359,"[0, 0, 2, 4, 5]","[0, 3, 1, 3, 4]","[1, 2, 4, 2, 2]","[1, 0, 7, 3, 0]"
34360,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34361,"[0, 0, 1, 1, 1]","[0, 0, 1, 1, 1]","[0, 0, 1, 1, 1]","[0, 0, 0, 2, 1]"
34362,,,,
34363,,,,
34365,,,,
34366,,,,
34367,,,,
34368,,,,
34369,,,,
34370,"[0, 0, 2, 4, 2]","[0, 1, 3, 3, 1]","[0, 2, 3, 0, 3]","[0, 0, 3, 3, 2]"
34371,,,,
34372,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
34390,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34393,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34430,"[0, 0, 3, 5, 8]","[0, 1, 3, 6, 5]","[0, 1, 4, 6, 4]","[0, 3, 8, 4, 0]"
34440,,,,
34451,,,,
34492,,,,
34495,,,,
34539,"[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 3, 0, 0]"
34540,,,,
34541,,,,
34551,,,,
34552,"[1, 0, 3, 7, 12]","[0, 4, 4, 7, 8]","[0, 0, 3, 8, 12]","[0, 0, 5, 6, 12]"
34553,"[0, 0, 0, 1, 5]","[0, 0, 0, 0, 6]","[0, 0, 0, 2, 4]","[0, 0, 4, 1, 1]"
34590,,,,
34591,,,,
38798,,,,
38799,,,,
41000,,,,
41010,,,,
41012,,,,
41015,,,,
41020,"[0, 2, 3, 7, 2]","[1, 3, 4, 5, 1]","[2, 2, 4, 4, 2]","[0, 1, 10, 2, 1]"
41028,"[0, 6, 7, 11, 4]","[1, 8, 5, 9, 4]","[4, 10, 5, 4, 4]","[0, 1, 14, 9, 2]"
41029,"[0, 1, 1, 0, 0]","[1, 1, 0, 0, 0]","[2, 0, 0, 0, 0]","[0, 0, 1, 1, 0]"
41031,"[4, 6, 10, 7, 1]","[5, 6, 5, 8, 4]","[2, 11, 4, 8, 3]","[0, 3, 14, 7, 4]"
41045,,,,
41051,,,,
41061,"[1, 1, 2, 10, 12]","[1, 1, 1, 11, 12]","[0, 0, 1, 4, 21]","[1, 2, 12, 8, 3]"
41072,"[4, 5, 8, 7, 6]","[2, 6, 7, 6, 8]","[1, 6, 7, 8, 7]","[1, 7, 17, 2, 2]"
41073,,,,
41083,"[0, 2, 3, 11, 21]","[1, 3, 4, 7, 22]","[0, 2, 2, 11, 22]","[0, 1, 12, 20, 4]"
41084,,,,
41102,,,,
41107,"[0, 0, 5, 13, 5]","[0, 1, 8, 12, 2]","[0, 1, 3, 11, 7]","[0, 1, 14, 6, 1]"
41111,,,,
41112,,,,
41113,,,,
41117,,,,
41126,"[0, 0, 1, 4, 9]","[0, 1, 2, 5, 6]","[0, 0, 1, 2, 11]","[0, 0, 9, 4, 1]"
41129,,,,
41201,,,,
41203,"[0, 0, 2, 18, 31]","[1, 2, 5, 17, 26]","[1, 8, 10, 18, 14]","[2, 9, 27, 12, 1]"
41216,,,,
41221,,,,
41222,,,,
41226,"[0, 0, 2, 7, 5]","[0, 0, 4, 6, 4]","[0, 0, 5, 6, 3]","[0, 1, 8, 5, 0]"
41236,"[1, 2, 2, 4, 2]","[2, 1, 5, 2, 1]","[1, 2, 2, 3, 3]","[0, 3, 3, 1, 4]"
41237,"[0, 0, 1, 15, 47]","[0, 0, 3, 19, 40]","[0, 1, 2, 15, 44]","[0, 3, 24, 27, 8]"
41270,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41271,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
41275,,,,
41280,,,,
41312,"[0, 0, 0, 6, 3]","[0, 0, 0, 8, 1]","[0, 0, 2, 2, 5]","[0, 1, 7, 1, 0]"
41315,"[0, 1, 2, 10, 15]","[1, 1, 2, 11, 13]","[2, 7, 10, 4, 5]","[2, 1, 20, 5, 0]"
41316,,,,
41317,"[0, 2, 6, 14, 21]","[1, 5, 10, 11, 16]","[0, 3, 8, 15, 17]","[0, 2, 15, 21, 5]"
41320,,,,
41321,"[0, 0, 1, 2, 2]","[0, 1, 1, 2, 1]","[0, 0, 0, 3, 2]","[0, 2, 2, 1, 0]"
41341,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41342,"[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 1, 0, 2]"
41343,"[0, 1, 0, 4, 5]","[1, 0, 0, 5, 4]","[1, 2, 2, 3, 2]","[1, 1, 6, 1, 1]"
41346,"[0, 0, 1, 2, 1]","[0, 0, 2, 2, 0]","[0, 2, 1, 0, 1]","[0, 1, 1, 2, 0]"
41347,,,,
41391,,,,
41392,,,,
41401,"[0, 0, 1, 2, 5]","[1, 0, 2, 3, 2]","[0, 2, 2, 1, 3]","[0, 2, 1, 3, 2]"
41402,,,,
41416,"[0, 3, 6, 15, 8]","[0, 7, 8, 11, 5]","[0, 1, 4, 14, 12]","[1, 0, 12, 10, 8]"
41417,,,,
41418,"[1, 3, 3, 9, 8]","[2, 2, 5, 9, 6]","[3, 4, 7, 6, 4]","[1, 4, 15, 4, 0]"
41420,,,,
41422,,,,
41490,,,,
41491,,,,
41501,"[2, 2, 8, 21, 23]","[1, 12, 12, 20, 10]","[2, 8, 13, 23, 9]","[0, 8, 21, 18, 8]"
41502,,,,
41511,"[1, 1, 3, 6, 2]","[2, 0, 5, 6, 0]","[3, 4, 4, 2, 0]","[0, 2, 7, 2, 1]"
41512,"[0, 2, 6, 9, 9]","[2, 1, 4, 12, 7]","[3, 7, 6, 5, 5]","[0, 5, 12, 8, 1]"
41514,"[1, 0, 1, 11, 39]","[1, 0, 3, 9, 39]","[1, 3, 14, 18, 15]","[0, 0, 4, 16, 31]"
41515,,,,
41516,,,,
41517,"[0, 0, 2, 6, 7]","[1, 3, 3, 4, 4]","[0, 3, 8, 3, 1]","[0, 0, 2, 8, 5]"
41522,"[0, 0, 2, 1, 13]","[0, 0, 1, 7, 8]","[0, 0, 10, 5, 1]","[0, 1, 3, 8, 4]"
41524,,,,
41525,,,,
41526,,,,
41528,"[0, 0, 2, 7, 14]","[0, 0, 3, 9, 11]","[0, 2, 7, 9, 5]","[0, 3, 11, 9, 0]"
41533,"[0, 1, 8, 15, 13]","[1, 2, 13, 12, 8]","[8, 10, 9, 6, 3]","[1, 7, 10, 18, 0]"
41534,"[0, 0, 5, 8, 8]","[0, 0, 8, 6, 7]","[5, 6, 6, 3, 1]","[0, 1, 6, 9, 5]"
41561,"[0, 0, 1, 4, 0]","[0, 0, 2, 2, 1]","[0, 0, 0, 1, 4]","[0, 0, 4, 1, 0]"
41563,"[0, 0, 2, 10, 10]","[0, 2, 4, 10, 6]","[2, 3, 2, 5, 10]","[0, 1, 9, 9, 3]"
41564,,,,
41571,"[0, 0, 2, 6, 13]","[0, 2, 5, 5, 9]","[0, 0, 1, 2, 18]","[0, 5, 6, 7, 3]"
41591,,,,
41603,,,,
41612,,,,
41615,"[0, 5, 6, 23, 20]","[5, 7, 10, 17, 15]","[13, 11, 11, 11, 8]","[0, 14, 26, 8, 6]"
41628,,,,
41635,"[1, 2, 4, 10, 18]","[1, 1, 6, 13, 14]","[5, 5, 10, 7, 7]","[0, 4, 19, 9, 2]"
41650,"[2, 1, 5, 12, 6]","[2, 3, 10, 6, 4]","[1, 3, 11, 6, 4]","[0, 6, 16, 2, 1]"
41651,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 0, 0]"
41653,,,,
41656,"[0, 1, 6, 17, 13]","[0, 2, 12, 10, 11]","[2, 7, 11, 10, 5]","[0, 1, 20, 12, 2]"
41658,"[0, 0, 1, 3, 6]","[0, 1, 4, 3, 2]","[1, 0, 4, 3, 2]","[0, 0, 5, 4, 1]"
41659,"[0, 3, 4, 6, 5]","[2, 5, 4, 4, 3]","[1, 4, 5, 6, 2]","[0, 2, 12, 4, 0]"
41661,,,,
41662,,,,
41667,,,,
41668,"[0, 0, 2, 1, 3]","[0, 0, 2, 1, 3]","[0, 0, 1, 0, 4]","[0, 0, 2, 2, 1]"
41669,"[0, 0, 2, 3, 9]","[1, 3, 3, 2, 5]","[3, 2, 3, 3, 3]","[0, 0, 7, 6, 1]"
41680,"[0, 3, 1, 12, 3]","[2, 4, 4, 7, 2]","[1, 3, 3, 10, 2]","[0, 3, 12, 3, 0]"
41681,"[0, 0, 3, 10, 5]","[0, 1, 7, 7, 3]","[1, 5, 7, 4, 1]","[0, 0, 12, 5, 1]"
41684,"[0, 1, 0, 2, 3]","[1, 0, 1, 3, 1]","[0, 2, 2, 1, 1]","[0, 0, 6, 0, 0]"
41685,"[0, 0, 1, 2, 4]","[0, 0, 1, 1, 5]","[0, 0, 1, 3, 3]","[0, 0, 5, 2, 0]"
41686,"[1, 2, 9, 7, 3]","[3, 4, 6, 5, 4]","[2, 6, 7, 5, 2]","[0, 1, 13, 5, 3]"
41687,"[0, 4, 3, 4, 1]","[1, 3, 3, 5, 0]","[1, 2, 1, 5, 3]","[1, 1, 8, 1, 1]"
41689,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 3, 0, 0]"
41690,,,,
41691,"[0, 0, 0, 1, 6]","[0, 0, 0, 1, 6]","[0, 0, 0, 1, 6]","[0, 2, 2, 1, 2]"
41714,,,,
41730,,,,
41733,,,,
41734,"[1, 2, 1, 3, 2]","[4, 1, 1, 1, 2]","[4, 0, 3, 1, 1]","[0, 3, 3, 2, 1]"
41737,"[0, 9, 19, 16, 20]","[7, 12, 13, 16, 15]","[2, 16, 16, 16, 11]","[0, 3, 40, 17, 3]"
41739,"[0, 0, 4, 10, 9]","[0, 1, 3, 4, 14]","[1, 0, 5, 6, 10]","[0, 0, 14, 5, 3]"
41742,,,,
41743,,,,
41744,,,,
41747,,,,
41748,"[0, 1, 0, 2, 5]","[0, 1, 1, 2, 4]","[1, 1, 2, 1, 3]","[0, 0, 2, 3, 3]"
41784,"[0, 0, 2, 8, 12]","[0, 1, 2, 11, 7]","[0, 0, 2, 6, 14]","[0, 3, 13, 4, 2]"
41787,,,,
41788,"[0, 0, 1, 1, 1]","[0, 0, 1, 1, 1]","[0, 0, 2, 0, 1]","[0, 0, 2, 1, 0]"
