COURSE,E25_LEARNING,E25_MOTIVATION,E25_FEEDBACK,E25_WORKLOAD
28845,"[0, 0, 0, 8, 1]","[0, 1, 0, 3, 5]","[0, 0, 0, 0, 9]","[0, 1, 6, 2, 0]"
28850,,,,
28852,"[1, 3, 2, 5, 5]","[3, 0, 4, 6, 3]","[0, 3, 5, 4, 4]","[0, 2, 9, 3, 2]"
28855,,,,
28857,"[0, 0, 0, 12, 11]","[1, 0, 3, 12, 7]","[0, 0, 0, 7, 16]","[0, 1, 11, 8, 3]"
28870,"[10, 22, 35, 37, 16]","[8, 23, 32, 30, 23]","[0, 9, 28, 34, 45]","[6, 15, 59, 26, 10]"
28871,,,,
28872,"[0, 0, 1, 13, 25]","[0, 0, 5, 8, 26]","[1, 4, 8, 12, 13]","[0, 4, 25, 1, 9]"
28905,,,,
28908,,,,
28909,,,,
28917,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
28923,,,,
28927,,,,
28928,,,,
28930,,,,
28932,,,,
28934,,,,
29902,,,,
29905,,,,
29907,,,,
30010,"[0, 1, 5, 9, 12]","[7, 9, 6, 4, 1]","[4, 11, 6, 5, 1]","[0, 1, 6, 15, 5]"
30015,"[0, 0, 1, 5, 16]","[0, 0, 1, 2, 18]","[0, 0, 0, 3, 18]","[2, 5, 12, 0, 2]"
30020,,,,
30021,"[0, 2, 3, 3, 2]","[1, 2, 2, 5, 0]","[1, 2, 4, 2, 1]","[0, 0, 4, 2, 4]"
30032,"[0, 0, 2, 4, 22]","[0, 1, 2, 5, 20]","[0, 0, 1, 4, 23]","[0, 5, 15, 6, 2]"
30035,"[0, 0, 0, 7, 15]","[0, 1, 4, 7, 10]","[0, 1, 2, 7, 12]","[1, 2, 6, 7, 6]"
30081,,,,
30082,,,,
30101,"[0, 2, 6, 10, 14]","[0, 2, 3, 5, 22]","[0, 3, 2, 15, 12]","[0, 5, 19, 8, 0]"
30102,,,,
30110,,,,
30121,,,,
30131,"[5, 6, 4, 5, 1]","[12, 6, 3, 0, 0]","[13, 5, 3, 0, 0]","[3, 5, 7, 2, 4]"
30142,,,,
30150,,,,
30160,,,,
30202,"[0, 1, 5, 10, 7]","[2, 0, 9, 9, 3]","[1, 2, 4, 7, 9]","[0, 0, 10, 7, 6]"
30221,,,,
30222,,,,
30223,,,,
30224,,,,
30230,"[1, 4, 6, 8, 4]","[0, 6, 7, 6, 4]","[4, 7, 9, 2, 1]","[2, 8, 10, 3, 0]"
30300,"[0, 1, 1, 15, 4]","[4, 2, 8, 6, 1]","[2, 5, 2, 10, 2]","[1, 4, 10, 4, 2]"
30310,,,,
30320,,,,
30330,"[0, 0, 0, 3, 7]","[0, 0, 0, 3, 7]","[0, 2, 2, 2, 4]","[0, 0, 5, 3, 2]"
30340,,,,
30350,"[0, 0, 0, 4, 7]","[0, 0, 1, 4, 5]","[1, 0, 1, 3, 5]","[0, 1, 4, 4, 1]"
30400,"[0, 0, 4, 9, 21]","[1, 4, 10, 13, 5]","[0, 3, 9, 15, 6]","[0, 1, 9, 14, 9]"
30405,,,,
30410,"[0, 0, 0, 4, 3]","[0, 0, 1, 3, 3]","[0, 0, 3, 1, 3]","[0, 0, 6, 1, 0]"
30415,"[0, 0, 0, 6, 9]","[0, 0, 2, 5, 8]","[1, 1, 3, 6, 4]","[0, 1, 7, 6, 1]"
30421,,,,
30428,,,,
30430,"[0, 0, 1, 0, 4]","[0, 1, 0, 2, 2]","[0, 0, 1, 1, 3]","[0, 2, 1, 2, 0]"
30510,,,,
30530,,,,
30531,,,,
30540,"[0, 0, 1, 1, 2]","[0, 0, 1, 2, 1]","[0, 0, 0, 1, 3]","[0, 0, 1, 3, 0]"
30545,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]"
30552,"[0, 0, 0, 2, 1]","[0, 0, 0, 0, 3]","[0, 0, 1, 0, 2]","[0, 0, 1, 1, 1]"
30554,,,,
30555,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
30561,,,,
30564,,,,
30574,,,,
30720,"[0, 0, 1, 2, 5]","[0, 1, 0, 6, 1]","[0, 0, 3, 2, 3]","[0, 0, 4, 3, 1]"
30742,"[0, 0, 0, 1, 9]","[0, 0, 0, 2, 8]","[0, 0, 1, 2, 7]","[0, 2, 3, 1, 4]"
30745,,,,
30752,"[0, 1, 1, 5, 8]","[1, 0, 3, 3, 8]","[0, 0, 0, 4, 11]","[0, 3, 9, 0, 3]"
30755,"[0, 0, 3, 4, 9]","[0, 4, 6, 3, 3]","[2, 5, 5, 2, 2]","[1, 2, 13, 0, 1]"
30760,,,,
30784,"[1, 0, 0, 0, 1]","[1, 0, 0, 0, 1]","[1, 0, 1, 0, 0]","[0, 0, 1, 1, 0]"
30785,,,,
30791,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]","[0, 0, 1, 0, 1]"
30794,,,,
30857,,,,
30911,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 1, 0, 0, 1]","[0, 1, 1, 0, 0]"
30970,,,,
34019,,,,
34020,,,,
34021,"[0, 0, 2, 4, 7]","[0, 2, 0, 3, 8]","[0, 0, 1, 4, 8]","[0, 2, 7, 2, 2]"
34023,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]"
34024,,,,
34029,"[0, 0, 0, 3, 26]","[0, 1, 2, 8, 18]","[0, 1, 3, 6, 19]","[0, 0, 14, 9, 6]"
34031,,,,
34032,"[0, 1, 0, 0, 4]","[0, 1, 0, 0, 4]","[0, 1, 2, 0, 2]","[0, 0, 2, 2, 1]"
34034,"[0, 1, 0, 2, 7]","[0, 1, 2, 2, 5]","[0, 0, 2, 2, 6]","[0, 1, 2, 2, 5]"
34038,,,,
34041,,,,
34042,"[0, 0, 0, 1, 3]","[0, 0, 0, 0, 4]","[0, 0, 0, 1, 3]","[0, 0, 1, 2, 1]"
34043,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 1, 1]"
34046,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 3]","[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]"
34051,,,,
34052,"[0, 0, 0, 0, 5]","[0, 0, 0, 2, 3]","[0, 0, 1, 2, 2]","[0, 0, 5, 0, 0]"
34053,,,,
34060,,,,
34061,,,,
34062,,,,
34063,,,,
34091,,,,
34092,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34094,,,,
34120,,,,
34121,,,,
34126,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34127,,,,
34129,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34130,"[0, 0, 0, 1, 12]","[0, 1, 1, 4, 7]","[0, 1, 1, 5, 6]","[0, 1, 3, 3, 6]"
34153,,,,
34156,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34190,"[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]","[0, 0, 0, 0, 2]","[0, 0, 1, 1, 0]"
34192,,,,
34193,,,,
34194,"[0, 0, 1, 0, 2]","[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 1, 1, 0, 1]"
34210,,,,
34220,,,,
34229,,,,
34231,"[3, 1, 5, 2, 0]","[4, 2, 1, 2, 2]","[1, 1, 3, 4, 2]","[1, 0, 1, 5, 4]"
34240,,,,
34241,,,,
34242,"[0, 2, 0, 6, 5]","[1, 0, 1, 3, 8]","[0, 0, 1, 5, 7]","[1, 1, 6, 3, 2]"
34249,,,,
34250,"[0, 0, 0, 0, 1]","[0, 1, 0, 0, 0]","[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0]"
34251,"[0, 0, 0, 2, 1]","[0, 0, 0, 3, 0]","[0, 0, 0, 2, 1]","[0, 0, 2, 1, 0]"
34269,,,,
34290,,,,
34302,"[0, 0, 4, 6, 7]","[0, 2, 0, 8, 7]","[0, 0, 1, 6, 10]","[0, 3, 10, 4, 0]"
34313,"[0, 2, 0, 10, 14]","[0, 2, 5, 9, 10]","[0, 6, 6, 7, 7]","[0, 6, 10, 5, 5]"
34315,,,,
34318,,,,
34322,,,,
34325,,,,
34331,"[0, 0, 1, 7, 2]","[0, 1, 2, 5, 2]","[1, 2, 4, 3, 0]","[0, 0, 6, 3, 1]"
34332,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34333,,,,
34334,"[0, 0, 1, 6, 7]","[0, 0, 3, 7, 4]","[0, 1, 4, 4, 5]","[0, 4, 7, 3, 0]"
34338,"[0, 0, 1, 1, 1]","[0, 0, 0, 1, 2]","[0, 1, 0, 1, 1]","[0, 3, 0, 0, 0]"
34343,,,,
34345,"[0, 0, 0, 1, 6]","[0, 0, 0, 2, 5]","[0, 0, 0, 2, 5]","[0, 1, 4, 2, 0]"
34346,,,,
34349,,,,
34351,,,,
34359,"[0, 1, 2, 5, 5]","[0, 1, 2, 4, 5]","[0, 1, 0, 2, 9]","[0, 1, 7, 4, 0]"
34365,"[0, 0, 1, 7, 6]","[1, 1, 3, 3, 6]","[1, 2, 1, 2, 8]","[0, 0, 6, 3, 5]"
34366,"[1, 1, 9, 9, 8]","[1, 3, 7, 11, 6]","[1, 4, 4, 7, 11]","[0, 3, 15, 6, 2]"
34367,,,,
34368,"[2, 2, 3, 5, 5]","[1, 3, 4, 4, 5]","[3, 0, 6, 5, 3]","[1, 3, 8, 5, 0]"
34369,"[0, 0, 0, 1, 2]","[0, 0, 1, 1, 1]","[0, 0, 0, 0, 3]","[0, 0, 3, 0, 0]"
34370,,,,
34371,"[0, 0, 1, 4, 1]","[0, 0, 0, 6, 0]","[1, 0, 0, 4, 1]","[0, 0, 4, 2, 0]"
34373,,,,
34374,"[0, 0, 1, 5, 10]","[0, 1, 0, 7, 7]","[0, 2, 8, 3, 2]","[0, 1, 5, 8, 1]"
34430,,,,
34431,"[0, 0, 0, 3, 3]","[0, 0, 0, 3, 3]","[0, 0, 0, 2, 4]","[1, 2, 2, 0, 1]"
34440,"[0, 0, 0, 2, 0]","[0, 0, 0, 1, 1]","[0, 0, 1, 1, 0]","[0, 0, 2, 0, 0]"
34451,"[0, 0, 0, 1, 2]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]"
34492,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
34539,,,,
34540,"[0, 0, 2, 5, 7]","[0, 0, 3, 5, 6]","[0, 0, 3, 3, 8]","[0, 1, 7, 4, 2]"
34541,"[0, 3, 5, 4, 4]","[1, 2, 5, 5, 3]","[0, 1, 4, 0, 11]","[3, 0, 8, 2, 2]"
34542,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 1, 0, 1]","[0, 0, 0, 2, 0]"
34551,"[0, 0, 1, 0, 2]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 1, 2, 0]"
34552,,,,
34553,,,,
34554,"[0, 0, 0, 2, 1]","[0, 0, 0, 1, 2]","[0, 0, 0, 1, 2]","[0, 0, 2, 1, 0]"
34590,,,,
34600,"[1, 2, 2, 17, 27]","[3, 7, 7, 19, 13]","[0, 4, 2, 8, 35]","[1, 1, 14, 21, 12]"
34601,,,,
34602,,,,
34603,,,,
34620,,,,
34621,"[0, 0, 0, 3, 8]","[0, 0, 0, 1, 10]","[0, 0, 0, 3, 8]","[0, 0, 4, 5, 2]"
34630,"[0, 1, 5, 6, 17]","[0, 5, 7, 6, 11]","[2, 4, 5, 8, 10]","[0, 4, 19, 3, 3]"
34636,"[0, 0, 1, 3, 2]","[0, 1, 0, 3, 1]","[0, 2, 0, 1, 2]","[0, 0, 3, 2, 0]"
34652,"[2, 1, 3, 16, 18]","[1, 1, 6, 16, 15]","[1, 2, 5, 11, 20]","[0, 1, 18, 17, 3]"
34653,"[0, 0, 0, 3, 6]","[0, 0, 1, 2, 6]","[0, 0, 1, 3, 5]","[0, 0, 7, 2, 0]"
34654,"[1, 0, 8, 15, 7]","[1, 2, 4, 15, 8]","[2, 4, 10, 6, 8]","[2, 9, 14, 0, 5]"
34655,,,,
34656,,,,
34657,"[0, 0, 3, 1, 1]","[0, 1, 0, 3, 1]","[1, 1, 1, 0, 2]","[0, 1, 3, 1, 0]"
34658,,,,
34659,,,,
34690,,,,
34720,,,,
34721,"[1, 3, 8, 8, 10]","[3, 5, 6, 10, 6]","[0, 5, 8, 6, 11]","[0, 3, 15, 7, 5]"
34722,,,,
34723,"[0, 0, 1, 8, 5]","[0, 0, 2, 7, 5]","[3, 4, 2, 2, 3]","[0, 0, 6, 7, 1]"
34724,,,,
34745,"[0, 0, 1, 7, 8]","[0, 3, 6, 4, 3]","[0, 3, 7, 3, 2]","[0, 0, 7, 4, 4]"
34746,,,,
34748,,,,
34752,,,,
34753,"[1, 1, 7, 19, 12]","[1, 4, 7, 21, 7]","[4, 10, 12, 11, 3]","[1, 0, 13, 17, 9]"
34755,,,,
34757,,,,
34759,"[0, 0, 3, 13, 13]","[1, 3, 1, 11, 12]","[5, 3, 11, 3, 5]","[0, 2, 12, 9, 5]"
34760,,,,
34761,,,,
34763,,,,
34764,"[1, 0, 0, 3, 6]","[1, 1, 1, 4, 3]","[1, 1, 1, 7, 0]","[0, 0, 2, 8, 0]"
34765,"[1, 0, 1, 2, 4]","[1, 0, 1, 2, 4]","[3, 0, 0, 1, 4]","[0, 0, 5, 3, 0]"
34791,,,,
34792,,,,
34840,"[0, 0, 2, 22, 13]","[0, 3, 7, 17, 10]","[0, 5, 12, 11, 8]","[0, 3, 17, 12, 5]"
34844,"[0, 0, 1, 16, 23]","[0, 1, 2, 19, 18]","[2, 2, 19, 12, 5]","[0, 5, 30, 3, 2]"
34846,,,,
34847,,,,
34848,"[0, 0, 0, 1, 7]","[0, 1, 0, 1, 6]","[0, 0, 2, 3, 3]","[1, 0, 2, 3, 2]"
34850,,,,
34860,,,,
34865,,,,
34867,,,,
34870,"[0, 0, 0, 8, 9]","[0, 1, 1, 8, 7]","[0, 0, 2, 5, 10]","[0, 1, 7, 2, 7]"
34871,"[0, 0, 0, 0, 5]","[0, 0, 0, 1, 4]","[0, 1, 0, 1, 3]","[0, 0, 2, 2, 1]"
34880,"[0, 0, 2, 6, 8]","[0, 1, 3, 8, 4]","[0, 0, 3, 6, 7]","[0, 0, 7, 9, 0]"
34895,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
38001,,,,
38102,"[3, 6, 8, 21, 14]","[2, 9, 8, 18, 13]","[0, 4, 5, 18, 22]","[1, 3, 30, 12, 4]"
38103,"[2, 1, 5, 12, 22]","[2, 2, 6, 12, 20]","[1, 1, 3, 10, 26]","[0, 0, 21, 12, 9]"
38104,,,,
38106,"[22, 41, 39, 58, 27]","[28, 29, 52, 45, 30]","[19, 27, 40, 48, 49]","[17, 33, 83, 30, 20]"
38108,"[8, 17, 36, 28, 15]","[12, 13, 33, 25, 17]","[4, 11, 26, 34, 25]","[5, 19, 53, 19, 4]"
38109,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
38110,"[4, 7, 4, 9, 15]","[0, 12, 5, 8, 13]","[1, 2, 1, 14, 20]","[1, 4, 22, 7, 4]"
38111,"[0, 1, 0, 1, 2]","[0, 0, 1, 0, 3]","[1, 0, 0, 0, 3]","[1, 0, 2, 1, 0]"
38112,,,,
38113,"[24, 22, 17, 18, 18]","[32, 16, 19, 21, 12]","[25, 26, 15, 20, 13]","[8, 21, 47, 12, 11]"
38201,"[0, 3, 4, 6, 12]","[0, 3, 5, 6, 11]","[2, 2, 6, 6, 9]","[0, 4, 14, 3, 4]"
38202,,,,
38203,"[0, 0, 3, 3, 3]","[0, 1, 0, 2, 5]","[0, 1, 3, 3, 2]","[0, 0, 4, 3, 2]"
38204,"[0, 0, 3, 10, 11]","[0, 0, 3, 11, 11]","[0, 1, 6, 5, 13]","[0, 1, 7, 11, 6]"
38301,,,,
38302,,,,
38799,,,,
38888,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41000,"[0, 0, 4, 25, 40]","[0, 0, 3, 21, 45]","[0, 5, 14, 23, 27]","[0, 3, 33, 26, 7]"
41011,"[2, 5, 9, 14, 3]","[3, 10, 4, 13, 3]","[1, 6, 7, 13, 5]","[2, 13, 14, 3, 0]"
41012,,,,
41013,"[0, 0, 1, 8, 16]","[0, 1, 4, 6, 14]","[1, 0, 5, 6, 13]","[0, 2, 16, 4, 3]"
41020,,,,
41028,,,,
41029,,,,
41031,,,,
41045,"[0, 2, 0, 11, 10]","[1, 2, 2, 11, 7]","[0, 6, 9, 8, 0]","[0, 4, 10, 9, 0]"
41046,,,,
41051,,,,
41073,"[1, 6, 7, 25, 4]","[1, 8, 14, 14, 5]","[1, 3, 8, 19, 11]","[1, 1, 24, 14, 2]"
41083,,,,
41084,"[0, 0, 1, 9, 16]","[0, 0, 0, 8, 18]","[0, 0, 0, 7, 19]","[1, 2, 16, 4, 3]"
41102,"[0, 0, 2, 2, 18]","[0, 0, 2, 4, 16]","[1, 1, 5, 4, 11]","[0, 3, 15, 4, 0]"
41107,,,,
41111,"[0, 2, 7, 22, 6]","[3, 5, 11, 12, 6]","[2, 9, 11, 10, 5]","[1, 4, 17, 13, 2]"
41112,"[0, 0, 1, 5, 14]","[0, 0, 0, 3, 17]","[1, 0, 4, 3, 12]","[0, 6, 12, 2, 0]"
41113,"[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 0, 0, 3]","[0, 0, 1, 1, 1]"
41117,"[0, 0, 1, 6, 11]","[0, 1, 3, 7, 6]","[0, 0, 1, 12, 4]","[0, 1, 8, 4, 4]"
41126,,,,
41129,"[0, 0, 2, 2, 6]","[0, 1, 0, 4, 5]","[0, 1, 0, 2, 7]","[0, 1, 4, 5, 0]"
41201,"[0, 0, 0, 2, 7]","[0, 0, 1, 1, 7]","[0, 0, 2, 2, 5]","[0, 0, 3, 4, 2]"
41204,,,,
41216,"[0, 0, 0, 6, 2]","[0, 0, 3, 2, 3]","[0, 0, 1, 2, 5]","[0, 2, 4, 2, 0]"
41222,"[0, 0, 1, 2, 4]","[0, 0, 2, 1, 4]","[0, 0, 0, 2, 5]","[0, 0, 2, 3, 2]"
41226,,,,
41236,,,,
41237,,,,
41239,"[0, 0, 3, 4, 4]","[0, 2, 3, 3, 2]","[0, 5, 2, 2, 0]","[0, 0, 5, 5, 0]"
41263,,,,
41270,"[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0]"
41271,,,,
41275,"[0, 0, 0, 5, 4]","[0, 0, 3, 2, 4]","[0, 1, 1, 3, 4]","[0, 0, 8, 1, 0]"
41280,,,,
41292,,,,
41312,"[0, 1, 4, 14, 36]","[1, 5, 9, 18, 22]","[1, 2, 6, 10, 35]","[0, 2, 28, 18, 6]"
41315,,,,
41316,"[0, 0, 1, 12, 8]","[0, 1, 2, 6, 12]","[0, 2, 3, 10, 6]","[0, 1, 10, 7, 3]"
41317,,,,
41320,"[0, 5, 7, 8, 7]","[1, 8, 4, 8, 6]","[2, 4, 6, 8, 7]","[1, 1, 10, 12, 3]"
41321,,,,
41341,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41342,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 1]","[0, 0, 0, 1, 0]","[0, 0, 0, 1, 0]"
41343,,,,
41346,,,,
41348,"[0, 0, 1, 1, 4]","[0, 0, 3, 3, 0]","[1, 0, 4, 0, 1]","[1, 0, 1, 2, 2]"
41391,"[0, 0, 0, 4, 4]","[0, 0, 0, 5, 3]","[2, 0, 3, 1, 2]","[0, 1, 2, 4, 1]"
41392,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41401,,,,
41402,"[2, 0, 0, 0, 0]","[2, 0, 0, 0, 0]","[1, 0, 0, 1, 0]","[0, 0, 2, 0, 0]"
41416,,,,
41417,"[0, 4, 3, 11, 8]","[1, 1, 9, 12, 3]","[3, 0, 8, 11, 4]","[1, 0, 4, 15, 6]"
41418,,,,
41419,"[0, 0, 0, 4, 1]","[0, 0, 1, 3, 1]","[0, 0, 0, 2, 3]","[0, 0, 3, 2, 0]"
41420,"[0, 0, 0, 6, 13]","[0, 0, 3, 10, 6]","[0, 1, 3, 7, 8]","[0, 0, 1, 12, 6]"
41451,,,,
41452,"[2, 0, 11, 40, 38]","[3, 4, 27, 38, 17]","[18, 24, 28, 11, 8]","[1, 18, 39, 25, 7]"
41458,,,,
41459,,,,
41461,"[0, 0, 3, 8, 4]","[2, 0, 4, 5, 4]","[1, 0, 1, 4, 9]","[0, 1, 7, 4, 3]"
41462,"[1, 1, 9, 20, 7]","[1, 2, 9, 13, 13]","[2, 5, 13, 14, 4]","[1, 5, 22, 9, 1]"
41463,"[2, 4, 4, 9, 11]","[3, 3, 8, 9, 7]","[14, 8, 1, 3, 4]","[0, 1, 16, 8, 5]"
41464,,,,
41465,"[0, 3, 8, 8, 7]","[2, 5, 4, 8, 7]","[0, 5, 3, 11, 6]","[0, 3, 13, 5, 5]"
41466,,,,
41468,,,,
41469,"[0, 0, 3, 3, 7]","[0, 0, 3, 6, 4]","[0, 2, 3, 4, 4]","[2, 2, 6, 2, 1]"
41490,,,,
41491,,,,
41501,,,,
41502,"[0, 1, 0, 9, 38]","[0, 1, 9, 19, 19]","[2, 3, 13, 17, 13]","[1, 1, 8, 19, 18]"
41511,,,,
41512,,,,
41514,,,,
41515,"[0, 1, 5, 4, 2]","[0, 2, 5, 2, 3]","[3, 5, 1, 3, 0]","[0, 0, 7, 5, 0]"
41516,"[0, 1, 1, 9, 13]","[0, 2, 2, 11, 9]","[0, 1, 8, 6, 9]","[0, 0, 13, 8, 3]"
41517,,,,
41522,,,,
41524,"[0, 0, 2, 4, 12]","[0, 0, 4, 6, 8]","[0, 1, 2, 7, 8]","[0, 0, 3, 10, 5]"
41525,"[1, 0, 2, 6, 28]","[1, 1, 5, 11, 19]","[1, 1, 4, 12, 18]","[1, 0, 8, 18, 10]"
41526,"[0, 1, 4, 8, 18]","[0, 3, 4, 10, 14]","[3, 3, 9, 9, 7]","[0, 1, 14, 12, 4]"
41528,,,,
41533,,,,
41534,"[0, 1, 4, 14, 17]","[1, 4, 10, 13, 9]","[3, 8, 15, 8, 3]","[2, 7, 9, 13, 6]"
41561,,,,
41563,,,,
41564,"[0, 0, 0, 1, 15]","[0, 0, 0, 6, 9]","[0, 0, 5, 6, 4]","[0, 0, 8, 5, 2]"
41591,,,,
41603,"[6, 11, 8, 9, 2]","[9, 14, 7, 3, 1]","[2, 4, 11, 16, 2]","[5, 13, 15, 1, 0]"
41612,"[0, 0, 1, 10, 13]","[1, 0, 4, 12, 7]","[1, 2, 2, 8, 10]","[1, 0, 8, 7, 8]"
41615,"[0, 1, 5, 11, 23]","[1, 4, 4, 13, 18]","[7, 14, 7, 8, 4]","[1, 4, 17, 11, 7]"
41619,"[2, 1, 5, 22, 13]","[2, 3, 12, 12, 14]","[0, 3, 6, 20, 14]","[0, 4, 23, 10, 6]"
41635,,,,
41636,"[9, 8, 19, 28, 15]","[11, 16, 16, 22, 14]","[6, 7, 15, 27, 24]","[7, 10, 49, 7, 6]"
41637,"[1, 5, 5, 29, 25]","[2, 5, 15, 28, 15]","[0, 1, 9, 31, 24]","[0, 4, 33, 19, 9]"
41638,"[0, 0, 1, 11, 22]","[0, 2, 4, 7, 21]","[0, 0, 1, 8, 25]","[0, 1, 9, 15, 9]"
41639,,,,
41651,"[0, 0, 0, 0, 7]","[0, 0, 0, 2, 5]","[0, 0, 0, 1, 6]","[0, 1, 5, 0, 1]"
41653,"[0, 0, 1, 7, 11]","[0, 0, 0, 10, 9]","[0, 0, 1, 8, 10]","[0, 1, 14, 2, 2]"
41656,,,,
41658,,,,
41659,,,,
41661,"[0, 1, 3, 11, 6]","[1, 3, 4, 9, 4]","[4, 7, 4, 2, 4]","[2, 5, 10, 2, 2]"
41662,"[0, 1, 0, 4, 10]","[1, 2, 2, 3, 6]","[2, 1, 5, 3, 3]","[0, 0, 5, 6, 3]"
41667,"[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 0, 2]","[0, 0, 0, 1, 1]"
41668,,,,
41669,,,,
41680,,,,
41681,"[2, 10, 11, 17, 10]","[5, 13, 16, 10, 6]","[6, 9, 14, 12, 9]","[0, 7, 21, 15, 6]"
41684,,,,
41685,,,,
41686,,,,
41689,,,,
41690,"[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
41691,,,,
41714,,,,
41730,"[0, 0, 0, 2, 4]","[0, 0, 1, 1, 4]","[0, 0, 0, 2, 4]","[0, 0, 5, 0, 1]"
41733,"[0, 0, 0, 8, 9]","[0, 0, 1, 2, 14]","[0, 1, 0, 8, 8]","[0, 0, 14, 3, 0]"
41734,,,,
41735,,,,
41737,,,,
41739,,,,
41740,"[1, 5, 11, 8, 5]","[3, 6, 12, 5, 3]","[1, 7, 13, 4, 4]","[0, 1, 16, 9, 3]"
41743,"[0, 0, 5, 4, 8]","[1, 1, 2, 5, 8]","[0, 0, 4, 7, 6]","[1, 0, 2, 7, 7]"
41747,"[0, 0, 2, 6, 10]","[0, 0, 2, 8, 8]","[0, 2, 2, 4, 10]","[0, 1, 5, 6, 6]"
41749,"[1, 1, 1, 8, 8]","[1, 1, 4, 6, 7]","[2, 0, 2, 7, 8]","[0, 2, 3, 5, 8]"
41750,,,,
41784,,,,
41787,"[0, 1, 0, 3, 3]","[0, 1, 1, 1, 4]","[1, 0, 1, 3, 2]","[1, 1, 2, 2, 0]"
41789,,,,
41792,,,,
41793,,,,
41801,,,,
41808,"[1, 0, 1, 4, 4]","[1, 1, 1, 3, 4]","[0, 0, 1, 5, 4]","[1, 2, 2, 4, 1]"
41813,,,,
41814,"[0, 0, 1, 14, 20]","[1, 2, 6, 14, 12]","[0, 5, 6, 14, 10]","[0, 5, 19, 11, 0]"
41815,"[0, 1, 5, 3, 9]","[3, 3, 3, 5, 4]","[4, 4, 5, 4, 1]","[0, 3, 11, 4, 0]"
41822,"[0, 0, 0, 20, 21]","[0, 0, 5, 17, 19]","[0, 0, 9, 16, 16]","[0, 7, 22, 9, 3]"
41832,"[0, 0, 2, 6, 8]","[0, 0, 3, 7, 6]","[2, 5, 5, 3, 1]","[0, 1, 3, 8, 4]"
41833,"[0, 0, 0, 3, 17]","[0, 0, 0, 5, 15]","[0, 2, 5, 4, 9]","[0, 2, 12, 3, 3]"
41843,"[0, 0, 0, 4, 2]","[0, 0, 0, 3, 3]","[0, 0, 1, 4, 1]","[0, 2, 2, 1, 1]"
41860,,,,
41861,,,,
